GDC_UUID	CGC_path	sample_type	disease
14BEBDF5-7509-4C8B-A944-AED580DFFC93	/Datasets/tcga/TCGA-BRCA/a272171b-44f5-47a5-89be-7520413c01ad/analysis/3f3d5b6b-008a-4ab7-9b5a-0df0a4fbb376/data/UNCID_2319293.a88a7f5b-09bc-43ec-ad0c-1a094d022f90.130924_UNC9-SN296_0404_BD2DM6ACXX_6_AGTTCC.tar.gz	Primary Tumor	Breast Invasive Carcinoma
C6EE6B0F-F750-4DDA-8BBD-182A78D08AE8	/Datasets/tcga/TCGA-LIHC/420dc176-e9a8-484b-bfa3-1b84e039c26b/analysis/0feec805-ec75-48de-9b14-3060f54a3b3b/data/UNCID_2520201.137c4106-77b9-4834-a060-6bf0af71ae08.140424_UNC13-SN749_0344_AC3WUKACXX_1_ATGTCA.tar.gz	Primary Tumor	Liver Hepatocellular Carcinoma
EBFAD137-050F-47D0-A43D-72B8F7D70C2B	/Datasets/tcga/TCGA-SARC/8488bb97-bf11-45cc-b1bd-52969598448d/analysis/3a673683-e8b2-4e8c-975e-472fe6027530/data/UNCID_2175915.80b99a54-11f5-48bf-879d-42a147194b2c.130424_UNC11-SN627_0294_BC236MACXX_4_ACTTGA.tar.gz	Primary Tumor	Sarcoma
0C8678AD-C771-463A-B9BD-27D1F8F7E5FC	/Datasets/tcga/TCGA-LIHC/396ef7c2-343e-4d5c-9b20-adc0a52c1978/analysis/22aed0f7-4b31-46a5-ab12-1ea87de8ebd1/data/UNCID_2581788.78a9c934-1a9a-42a4-95ba-c99565afccd0.140417_UNC13-SN749_0342_AC41N6ACXX_3_ACTTGA.tar.gz	Primary Tumor	Liver Hepatocellular Carcinoma
6BB98D45-9DDE-46A9-88FF-705B5407D5EF	/Datasets/tcga/TCGA-PRAD/d07d20f4-dd65-4ffc-add4-01f350ca7b65/analysis/bf99fec0-b301-4dc6-8fc7-d814898478ec/data/UNCID_2255406.3447e7c9-5d79-4cc0-9e00-6c8552565597.130827_UNC15-SN850_0324_AC2B28ACXX_2_CAGATC.tar.gz	Primary Tumor	Prostate Adenocarcinoma
8F6F0362-9165-4DCC-992C-AF871A3C51E7	/Datasets/tcga/TCGA-SARC/d0d989cb-a50f-4ed9-8478-ae300ebc0970/analysis/30de9dd2-95fd-40dc-b0d6-0b61f4b771ec/data/UNCID_2637179.ebd092f9-2496-42cf-bd15-3a391a9310c4.140703_UNC15-SN850_0374_AC4UEAACXX_7_TTAGGC.tar.gz	Primary Tumor	Sarcoma
966A3A03-3879-4816-A1E9-D805F6018836	/Datasets/tcga/TCGA-UCEC/7186180a-688a-4fcc-9a67-166eff032e4b/analysis/23e417a8-1eba-4862-8c12-5f5681cade0e/data/UNCID_2173473.1b48e1cd-3c89-4508-9326-7fdd69841776.130502_UNC12-SN629_0289_AC236KACXX_6_GTGAAA.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
4D46B5DE-186A-4D35-8E1B-64701C13BC69	/Datasets/tcga/TCGA-UCS/37c77a51-efce-46bd-ab8c-93e17c04c6ac/analysis/4611bf3b-3c18-4022-8832-2d34c092d8b7/data/UNCID_2167727.1956ab9a-1a1d-46fe-9b2f-e5f908c6b462.130718_UNC11-SN627_0316_BD2AUNACXX_5_AGTTCC.tar.gz	Primary Tumor	Uterine Carcinosarcoma
B8618E7E-5678-41F0-AD9A-9019A72A76F8	/Datasets/tcga/TCGA-COAD/e588714a-7753-4c3c-abb6-eaf1aab53ab3/analysis/7c3c572e-e822-455a-9c57-eed7d8f6eceb/data/UNCID_2327154.8f9bdd3c-3c62-486c-a64c-f408d58d6e30.131210_UNC13-SN749_0320_AC32G1ACXX_7_GCCAAT.tar.gz	Primary Tumor	Colon Adenocarcinoma
058A5D3C-2216-4D6A-876B-83ABFB7FEA6D	/Datasets/tcga/TCGA-HNSC/06f0cf45-3840-44b2-bfc5-18eb980b8f68/analysis/5009895b-e049-4bb6-8f90-5878b79f1ac7/data/UNCID_2195762.5ed0843b-3268-4116-aca1-1cb5e0a5491a.120229_UNC13-SN749_0155_BC0J5PACXX_3_CGATGT.tar.gz	Primary Tumor	Head and Neck Squamous Cell Carcinoma
40424A8F-CE23-436B-8F65-4919F90F6691	/Datasets/tcga/TCGA-PRAD/1f4ff2c7-3fbb-46a1-99cf-68d2c33c5175/analysis/89ae41c6-d272-4af8-a35d-8314926bfe03/data/UNCID_2189470.784cb488-904d-49e4-b63e-bb0e5bacb6e3.120529_UNC16-SN851_0165_BC0UMTACXX_3_CGATGT.tar.gz	Primary Tumor	Prostate Adenocarcinoma
0D8C7EC1-9BFB-44A1-8AF8-05D2A6BBE0F9	/Datasets/tcga/TCGA-LGG/7eb5d055-e1c8-4b93-9205-a49a6e79dfd4/analysis/ffd59ca6-cc62-4bfa-ad8a-234b011dd241/data/UNCID_2169066.35d073e9-06bc-4ccd-af39-c9fb4c268d7a.130517_UNC9-SN296_0365_AD24UDACXX_6_GTGGCC.tar.gz	Primary Tumor	Brain Lower Grade Glioma
5B1BBF8C-EDA5-4A4C-9205-C23A64A3579C	/Datasets/tcga/TCGA-LUAD/a214a959-3b21-4f25-a615-383cda7afdff/analysis/35bc3233-5c42-4ffd-af3b-1f6d9cd20f4c/data/UNCID_2189504.e6817dfb-7634-4321-9627-ce94feb46011.120525_UNC15-SN850_0216_BC0MB1ACXX_7_ATCACG.tar.gz	Primary Tumor	Lung Adenocarcinoma
182AC78E-A07C-4B34-B216-B5F573E9F036	/Datasets/tcga/TCGA-SARC/3ea1cbd8-f74a-4b14-aa49-23d5a47716ba/analysis/19d15c9f-3e04-4665-b022-22f1e711b58d/data/UNCID_2175419.144da33c-3440-4fb5-8d13-52fab9e5e064.130424_UNC11-SN627_0294_BC236MACXX_6_GATCAG.tar.gz	Primary Tumor	Sarcoma
741518B3-206F-45AE-995D-47DD5CA2E59D	/Datasets/tcga/TCGA-LUAD/1070ff27-17c9-43dd-a4f6-daa643eb9123/analysis/4bc8091d-b4f6-4279-b21b-eb3f93d18d6e/data/UNCID_2189486.671a4dd5-cb2a-4d9b-aec7-c5963d50f2ab.120525_UNC14-SN744_0241_BC0VWAACXX_5_ATCACG.tar.gz	Primary Tumor	Lung Adenocarcinoma
FFAA0310-0D78-4499-8FB8-5BC46E4FCE58	/Datasets/tcga/TCGA-SARC/17cecba9-37ed-4967-8756-e0f7c20c8209/analysis/001313a7-fbd7-4a9a-a961-50c7433338e7/data/UNCID_2545780.28c5092b-901c-4bbb-9647-885bcfbe17f7.140205_UNC12-SN629_0347_AC38LPACXX_2_ATCACG.tar.gz	Primary Tumor	Sarcoma
CF674380-93D3-47C5-A5D3-53413155C0A1	/Datasets/tcga/TCGA-THCA/778a8f53-53f6-4a03-8ce1-b0928539a444/analysis/b9ee138e-c5a2-4ec3-8eea-0353dab177ce/data/UNCID_2182922.84730d14-88bb-4b77-8b04-16229b83dd9d.130227_UNC9-SN296_0341_AC1RM4ACXX_8_ACAGTG.tar.gz	Primary Tumor	Thyroid Carcinoma
42DCA292-7292-4162-994F-FFBC0102C55E	/Datasets/tcga/TCGA-BRCA/a53dd490-e0ba-419a-90c6-b905e241a8e5/analysis/5b26f6d8-44a3-4108-a5b9-def55d09d93e/data/UNCID_2178918.81e350d9-7e2f-4650-9871-54ed2d5a5ab3.130325_UNC16-SN851_0231_BC20VNACXX_8_TAGCTT.tar.gz	Primary Tumor	Breast Invasive Carcinoma
9EA70EC4-8BA0-4E3D-B3CB-A68D19E89868	/Datasets/tcga/TCGA-CESC/7c4cd55f-750e-4941-a9f3-0632a75d6531/analysis/78a3cde2-5f04-4600-84e5-240bab54f11a/data/UNCID_2278265.beb89362-12a9-41bd-a1a2-b597138c16fb.131016_UNC10-SN254_0498_BC2KTUACXX_4_GATCAG.tar.gz	Primary Tumor	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
C2263EDD-7148-4B52-9CC9-4B12BB1E7BF2	/Datasets/tcga/TCGA-LUAD/9536e32d-2707-48d2-a36d-08c521665bb9/analysis/dae0442e-0c19-4c01-9008-edb6f3d34882/data/UNCID_2200262.e3958992-3206-4cdd-8bc9-38fd43853800.111129_UNC10-SN254_0309_AD095JACXX_7_ATCACG.tar.gz	Primary Tumor	Lung Adenocarcinoma
B7E14E69-007A-4F04-8C8F-B424F73AD883	/Datasets/tcga/TCGA-UCEC/ab7adf74-6e87-4117-9742-54e323348e06/analysis/027e7b3c-189d-4e1e-9658-9d66c0254ded/data/UNCID_2206671.80b16496-74bd-4fe7-967c-31058b2c022b.111006_UNC2-RDR300275_00089_FC_634EEAAXX_6.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
6129063A-E329-4242-AD80-51AE66C50593	/Datasets/tcga/TCGA-UCEC/ab7adf74-6e87-4117-9742-54e323348e06/analysis/3889ffe0-a7a0-4186-9eb5-8cb31383c4dc/data/UNCID_2332541.ff504261-6803-4f5f-920c-7e82fa5ac9e3.130822_UNC11-SN627_0320_AC2B3YACXX_3_ACAGTG.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
BAF29E10-C01C-4B38-A50F-1648978B8946	/Datasets/tcga/TCGA-KIRP/f89990c0-e6a1-4721-86e6-2b06c33e0588/analysis/7ec52758-e9fa-42e7-bf03-71418a54bf0f/data/UNCID_2642475.245893ad-f1c2-46ba-a485-3947e8d1c78f.140731_UNC12-SN629_0384_BC5A3EACXX_1_CCGTCC.tar.gz	Primary Tumor	Kidney Renal Papillary Cell Carcinoma
AB522ACF-5D84-41B0-9671-CE2511EBD94F	/Datasets/tcga/TCGA-LGG/cd69d509-a652-4257-a8d3-767296bbb4ec/analysis/717f529b-a68a-4cdf-8226-5bf09828673f/data/UNCID_2187753.da02270f-1191-446e-af1d-eabc4e1c3556.120806_UNC17-SN7001277_0041_BD132VACXX_5_CAGATC.tar.gz	Primary Tumor	Brain Lower Grade Glioma
0E6AED1D-4DE9-4D32-9C6A-C5655B11F99A	/Datasets/tcga/TCGA-LUAD/c1a01e8c-1f7e-4e24-bfad-90b73f88e992/analysis/c8cdf140-4d9c-43ca-a912-b4b9262d0b68/data/UNCID_2196889.d41fd6e3-f45d-40df-86bc-7fb9d2e3cdd3.120125_UNC10-SN254_0321_AD0J8PACXX_2_GGCTAC.tar.gz	Primary Tumor	Lung Adenocarcinoma
FD544083-9BD5-4036-BD81-0352B67CC45C	/Datasets/tcga/TCGA-CESC/b12deb95-6aa1-49cb-a3c5-a711d42d6fb9/analysis/11d75b0d-866c-479a-b8bd-01be5cd1c41a/data/UNCID_2553092.aefd1510-484d-43c7-ab67-931b1e7406fa.140416_UNC11-SN627_0353_BC42B0ACXX_3_TGACCA.tar.gz	Primary Tumor	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
6FBEDF7C-6B58-430B-ABB7-A4A4BA9A73D0	/Datasets/tcga/TCGA-LUSC/791f1b21-695e-4db1-b41d-80590c09d257/analysis/e88d13f8-d00b-4019-95f7-1ce935db9fb0/data/UNCID_2211832.b8152ff5-e2f1-44a5-8173-c6c75ec3a79c.110308_UNC9-SN296_0157_AB05N2ABXX_3.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
1CB463C0-C33A-4FC6-9F8D-D8A48CF2C600	/Datasets/tcga/TCGA-BLCA/4ff4d9fe-eab8-4ab3-9ae4-9f15b2581a8f/analysis/50a70796-9182-45b2-9996-175f1009261f/data/UNCID_2182985.f68894de-6db1-472b-bbda-f1c6e60a818b.130227_UNC9-SN296_0341_AC1RM4ACXX_4_GTTTCG.tar.gz	Primary Tumor	Bladder Urothelial Carcinoma
5B046939-1D30-44CB-998E-5C95716A70D8	/Datasets/tcga/TCGA-BRCA/1111fb30-46ce-4722-98da-ec9ba2323d90/analysis/98b113af-a275-4665-8480-0ebe27367f65/data/UNCID_2213435.a1460e9a-c4aa-4e07-abf4-fdb5f42f5eeb.110218_UNC12-SN629_0061_A81DH9ABXX_3.tar.gz	Primary Tumor	Breast Invasive Carcinoma
79641836-8684-4E1E-A8B1-935A6760CD6F	/Datasets/tcga/TCGA-BRCA/929acc67-b8bf-4f65-9110-380e44ab66b7/analysis/30939bd3-7fb8-4e13-93cf-bc8e923bddfe/data/UNCID_2642449.eb8b259a-b2b3-4fb1-b9d3-b41480642da7.140828_UNC11-SN627_0378_AC5FAWACXX_7_ACTGAT.tar.gz	Primary Tumor	Breast Invasive Carcinoma
47D57D1E-1CF5-4701-AC0F-58100CE6B988	/Datasets/tcga/TCGA-KIRP/094dbc57-e3a4-4319-8964-f29a06bd0203/analysis/e6cee914-d528-43d3-950e-88e41188fdc7/data/UNCID_2521619.92f15d0a-7aa7-4299-9e14-b2cbb4fd2740.140424_UNC13-SN749_0344_AC3WUKACXX_4_GTTTCG.tar.gz	Primary Tumor	Kidney Renal Papillary Cell Carcinoma
2EFD38F9-54AE-4E93-9A46-CB7E24BE4481	/Datasets/tcga/TCGA-BRCA/752f4773-5a12-4485-a1f6-896e148ddf4d/analysis/94c6e2f2-6fd0-41ef-9869-7767defdfa09/data/UNCID_2206886.f7461164-08b5-4a5c-ae74-cb4332f5ff7a.110824_UNC11-SN627_0145_AD0DL7ABXX_3_CTTGTA.tar.gz	Primary Tumor	Breast Invasive Carcinoma
9D91FEF5-AD32-4F39-A7C2-E87116F02F46	/Datasets/tcga/TCGA-LUAD/dd46c83e-6551-485b-b935-f3beed891244/analysis/c1d1611f-bd15-4b4f-abd9-0bdb2ccad33e/data/UNCID_2193988.ea6af137-a116-4a32-9436-a9470abb3b10.120327_UNC13-SN749_0162_AC0LTLACXX_8_TTAGGC.tar.gz	Primary Tumor	Lung Adenocarcinoma
98BC84CC-A8E3-4AEF-92E6-F7798E48DA9A	/Datasets/tcga/TCGA-PRAD/f9f136a5-3ccb-42b3-ba60-c667fbb0846d/analysis/20f3fa71-1c79-4776-9baf-9b589d190fbc/data/UNCID_2256692.a9444bb5-5136-4a9a-b734-167ce00dd040.130722_UNC9-SN296_0385_AD2F28ACXX_7_GATCAG.tar.gz	Primary Tumor	Prostate Adenocarcinoma
E4E148E4-12B3-4384-9D16-4EFA666F59D8	/Datasets/tcga/TCGA-PRAD/d57d3254-d8f3-4ca2-8b31-790d3ac9a63d/analysis/6a57c908-beca-4b0d-ba2e-cb57506dfef8/data/UNCID_2185900.1c78c6f8-4e3c-40f1-afb2-b83a316b4c1a.121126_UNC9-SN296_0314_BC11Y0ACXX_4_ACAGTG.tar.gz	Primary Tumor	Prostate Adenocarcinoma
BC73AE91-E516-4AC7-9189-F56121A5CC23	/Datasets/tcga/TCGA-KIRC/bcbab8ce-abf1-4029-9419-6b1c671d41df/analysis/3351d870-2df0-4997-a4f5-4be7a45ca3e5/data/UNCID_2210483.96ce80fe-0e77-4db4-b038-b73beb66a22c.110331_UNC11-SN627_0072_AB05NMABXX_5.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
1023707A-D6DE-432A-AD2D-2318C3F91FA2	/Datasets/tcga/TCGA-READ/ff004403-8cc5-43e6-bd1c-dde4eb1e6193/analysis/f0da3bbd-ce2b-461e-8829-8033ee5a6c33/data/UNCID_2217283.88485f44-0f2d-497a-8a6e-5439366f1d02.100816_UNC7-RDR3001641_00020_FC_629FWAAXX_1.tar.gz	Primary Tumor	Rectum Adenocarcinoma
B00C4925-47E3-4442-ABEB-82D714A26587	/Datasets/tcga/TCGA-OV/cddce77f-21e6-4124-9f03-96fb5ca7cefa/analysis/d921307c-e69f-4a19-9954-68570098a4a4/data/TCGA-04-1648-01A-01R-1567-13_rnaseq_fastq.tar	Primary Tumor	Ovarian Serous Cystadenocarcinoma
B644962A-DEFE-4169-A39E-EF2141F5125A	/Datasets/tcga/TCGA-TGCT/2a85e0e7-7829-4637-b2c9-3beb3aeb571e/analysis/f44cac74-2ba4-478d-a73c-5f0156703fa0/data/UNCID_2644183.8d939ab5-8119-44da-b595-5c5a154031c2.140724_UNC13-SN749_0365_AC526UACXX_7_GTCCGC.tar.gz	Primary Tumor	Testicular Germ Cell Tumors
FB377B95-88DD-4C3B-9C5D-A552D9C2B4AB	/Datasets/tcga/TCGA-THYM/4db60b44-21b5-433c-9689-f6aa79b819b8/analysis/af335740-c66a-4570-800f-c8c5236d6629/data/UNCID_2642276.4463b665-9b17-4bde-bae4-a775b49c080d.140808_UNC12-SN629_0385_AC5A4BACXX_3_CAGATC.tar.gz	Primary Tumor	Thymoma
E8009690-78F5-4241-879E-B7C27F6C7229	/Datasets/tcga/TCGA-LUSC/f400b427-954a-4f8a-a885-222e3e4c28ab/analysis/c08388a7-45a6-4410-8666-e2814dabe29a/data/UNCID_2640597.57162746-b63a-4560-aea4-a933e0051c63.140708_UNC13-SN749_0362_AC51VAACXX_7_ATTCCT.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
1FC13EAD-2830-4033-9402-EFAA3A2E430B	/Datasets/tcga/TCGA-STAD/1654c42b-664b-407e-8ca7-d4cd908b709a/analysis/15730dab-048f-4606-b5f9-1c013a79f426/data/TCGA-VQ-A8P5-01A-11R-A39E-31_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
53062969-D209-490B-9C9B-5D297625E2AE	/Datasets/tcga/TCGA-CESC/08a52bcf-d2e9-497b-938a-4660c332e914/analysis/f59d22cf-1670-4207-8454-6e74bdec2083/data/UNCID_2187249.a1ff456d-7a22-4200-a429-c2a41e5c3e04.120921_UNC16-SN851_0181_AD14JFACXX_7_GGCTAC.tar.gz	Primary Tumor	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
E2C7E2B8-BC9B-476C-A705-CBBCA51F7C26	/Datasets/tcga/TCGA-LGG/b6c2c9bd-625b-4a98-830c-49c344f6cb5f/analysis/ce74452f-c3f2-4560-8c85-4da5a1d77319/data/UNCID_2189039.772424b5-73f8-434e-a565-1cde4aaa1126.120605_UNC11-SN627_0237_AD11WMACXX_3_TAGCTT.tar.gz	Primary Tumor	Brain Lower Grade Glioma
73C6919F-DEB4-4DA4-B4AE-4032AC8F96C5	/Datasets/tcga/TCGA-MESO/c5ad9aef-27c6-4101-befb-6227cd1266ba/analysis/4c5bcd53-a8f7-4054-83e3-e7cc2f441292/data/UNCID_2664296.a3ef039b-9282-470d-a031-2c0572a43053.141010_UNC12-SN629_0395_BC5FVEACXX_5_ACTTGA.tar.gz	Primary Tumor	Mesothelioma
1E5CAFC2-AF31-4DC2-BAEA-1C775A5E9EC4	/Datasets/tcga/TCGA-THCA/b46d88e9-8477-4900-8da9-5e7dbded0653/analysis/ab2c6d3c-851e-4adb-8cd0-a17fdd8b9a7e/data/UNCID_2189639.ff555cad-2ab4-425b-83b5-c56ac20905a8.120518_UNC13-SN749_0173_AC0T78ACXX_1_TTAGGC.tar.gz	Primary Tumor	Thyroid Carcinoma
0A4818E6-5D77-42ED-8F8D-AC302347AD91	/Datasets/tcga/TCGA-COAD/e394e9ec-7288-4ede-9ef8-41b631d100dd/analysis/e1c1fa39-3889-4b30-88d1-9fbbbc87775a/data/UNCID_2215684.1ad58f0a-39d1-47f2-b3f4-1886552ea154.100810_UNC6-RDR300211_00022_FC_629L9AAXX_5.tar.gz	Primary Tumor	Colon Adenocarcinoma
109ABE6B-033D-47E8-A03A-D285BE82C17B	/Datasets/tcga/TCGA-GBM/1030a6b9-0df8-4d60-b69f-2a36e630a6ad/analysis/a5d01848-b248-480f-ad14-6655ddbe62a9/data/G17664.TCGA-32-2634-01A-01R-1850-01.2.tar.gz	Primary Tumor	Glioblastoma Multiforme
08297C38-2AFF-4510-9A8D-48B5EF55EA01	/Datasets/tcga/TCGA-THCA/4d30606f-3ab6-4ef0-9991-8897cdb9960b/analysis/a20b767e-c6f2-46ac-b65f-7084d78e1216/data/UNCID_2184205.9f492497-0039-460c-b408-192cc194baf6.130212_UNC15-SN850_0260_BC1PUMACXX_5_TTAGGC.tar.gz	Primary Tumor	Thyroid Carcinoma
9A3C1068-D9E1-44D9-A659-4289ECC96AD4	/Datasets/tcga/TCGA-BRCA/5a4b7098-1f6a-49e9-b364-29d6d34f5bd5/analysis/f7e8487c-1dfa-4c7a-92bd-6e89d8f69b4b/data/UNCID_2209600.53f4d557-cad7-4367-9546-c10752cc6189.110503_UNC12-SN629_0080_BC011MABXX_4.tar.gz	Primary Tumor	Breast Invasive Carcinoma
ABA968F0-FBB6-48D5-A402-EE42E22961A9	/Datasets/tcga/TCGA-COAD/28d03569-8717-40da-8989-70baf2b18f9f/analysis/38005f35-d336-4672-96db-87afca996ed4/data/UNCID_2185800.76dbad94-73a2-4903-8a6f-3f3b40ce6f48.121129_UNC13-SN749_0201_AC15RYACXX_1_TTAGGC.tar.gz	Primary Tumor	Colon Adenocarcinoma
261EB7DA-4BF5-4272-9CB8-ADF4C90E69FC	/Datasets/tcga/TCGA-LUSC/1535c8ab-100d-4886-8598-12a94483d010/analysis/12a5094d-d0c7-4583-8a96-44c9e1723e5a/data/UNCID_2214423.91102ced-5e0a-427b-8640-4dfddf2004a7.110209_SN627_0057_A81DTAABXX_6.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
52EC9A4B-8802-4B9B-8B86-47165C10A389	/Datasets/tcga/TCGA-OV/12581634-eebb-4841-8498-71dc9d78c546/analysis/d80af706-7971-472a-85b2-77d481116de9/data/TCGA-36-1571-01A-01R-1566-13_rnaseq_fastq.tar	Primary Tumor	Ovarian Serous Cystadenocarcinoma
0F1F152F-E14D-4A46-83F0-3D26F795D79F	/Datasets/tcga/TCGA-UCEC/0c01c673-e396-47b2-9562-4144d7705ebf/analysis/f3088e19-0412-43d5-a846-00c81435b2fa/data/UNCID_2211988.45676252-677e-45f6-a1e3-3052d3615472.110303_UNC3-RDR300156_00077_FC_62J3HAAXX_6.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
2050948C-479B-44B8-BF3A-2606A8BC822D	/Datasets/tcga/TCGA-BLCA/3cccffea-bd7d-4548-bb38-fe5eda630de6/analysis/16f99dcc-9769-4fc6-bf25-2be0b807c0f0/data/UNCID_2183022.043d2756-1abf-411f-aaac-b448ed088be1.130227_UNC9-SN296_0341_AC1RM4ACXX_3_GTTTCG.tar.gz	Primary Tumor	Bladder Urothelial Carcinoma
1C77DE54-20AA-48FA-9681-BDEE0E339597	/Datasets/tcga/TCGA-PAAD/396ff766-a383-4f42-bce3-f2f32b7f1151/analysis/1d3f5d77-f88e-4306-8e61-53fe84cd03bf/data/UNCID_2520708.d266c4c9-2a28-4220-a193-65b669b01646.140516_UNC12-SN629_0369_AC4GGKACXX_3_GAGTGG.tar.gz	Primary Tumor	Pancreatic Adenocarcinoma
55CFCA9F-0704-4948-BFB3-9027DE73E4BC	/Datasets/tcga/TCGA-PRAD/f8b98552-ae2a-4609-9929-7864485b3c51/analysis/7a5d9bcd-0917-4f94-83a0-b7f3c515a844/data/UNCID_2322754.8a3c4f20-3714-4dfd-9fb2-e7bae0c73432.131008_UNC11-SN627_0326_AC2KLPACXX_3_CGATGT.tar.gz	Primary Tumor	Prostate Adenocarcinoma
C25909B0-C3F8-42F5-BE45-898F113761F7	/Datasets/tcga/TCGA-READ/ca8374a4-ce94-4091-aa9e-44339a7c4b22/analysis/63905294-7e05-4971-8863-84d9a6bd3443/data/UNCID_2215236.ebe7df3a-6ee1-480e-baee-ca01b7831f9c.100914_UNC8-RDR3001640_00029_FC_62HPTAAXX_8.tar.gz	Primary Tumor	Rectum Adenocarcinoma
09E17C6E-7EDE-4DDF-B5ED-2521AF870C9A	/Datasets/tcga/TCGA-CESC/a1b99260-8643-4cef-95a0-3853d64762b7/analysis/da9f9cb1-da73-4f07-b03a-fb1d1e41cff4/data/UNCID_2654378.df428368-b3b0-4e70-b930-2e143645a779.140908_UNC11-SN627_0381_BC5DEKACXX_8_ACTGAT.tar.gz	Primary Tumor	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
DAC53B0A-8F35-4EA6-BBCC-4CD1C049E11F	/Datasets/tcga/TCGA-PCPG/2efa48c7-c6a5-4d86-86e1-6f338b2b1ad1/analysis/ee8c31f9-7709-4d9d-a840-97576ea7b7e3/data/UNCID_2449675.0911ea83-66b8-4255-96a4-cf5b22223cf0.140211_UNC15-SN850_0352_Bc3kddacxx_5_CGATGT.tar.gz	Primary Tumor	Pheochromocytoma and Paraganglioma
F1265DD8-5ED3-4635-A277-57BBFDEC7729	/Datasets/tcga/TCGA-ESCA/8d3ccaf0-872a-4ee3-b4b7-847180fec3ab/analysis/6e91f102-3b0f-4261-b30e-22abbb2860a7/data/TCGA-XP-A8T8-01A-11R-A36D-31_rnaseq_fastq.tar	Primary Tumor	Esophageal Carcinoma
27CD53C1-E63D-4870-8B62-1235BF075A32	/Datasets/tcga/TCGA-HNSC/53d9a130-4a3a-4491-85cd-9a44415a1632/analysis/a45a0f5c-b7db-4149-9c47-c86bf6f472fb/data/UNCID_2201395.d357734e-3f6c-46a8-890c-996d01a21ee1.111118_UNC12-SN629_0171_BD076CACXX_4_ACTTGA.tar.gz	Primary Tumor	Head and Neck Squamous Cell Carcinoma
985D9304-E4DA-4038-B235-067CBFEAC902	/Datasets/tcga/TCGA-OV/33dc48d8-2e01-482b-944c-ac10da727ec9/analysis/b8c84b67-9438-4b83-b194-371871110654/data/TCGA-61-2003-01A-01R-1568-13_rnaseq_fastq.tar	Primary Tumor	Ovarian Serous Cystadenocarcinoma
1B1ABFE9-C01E-489E-856A-CD3DD3D100C0	/Datasets/tcga/TCGA-LIHC/8a14d153-bbf7-4512-a067-976edfb65f91/analysis/2ba6f8c2-2ac5-45a9-9340-aaa137ba098c/data/UNCID_2180634.b29ea742-8e19-4cdb-b237-5a7934f01381.130311_UNC16-SN851_0224_BC1WLCACXX_2_CGATGT.tar.gz	Primary Tumor	Liver Hepatocellular Carcinoma
3B5EEDCA-7AC7-40EE-81FF-178716272534	/Datasets/tcga/TCGA-LUSC/b838706d-01e9-45aa-869d-a94168773bcd/analysis/7942a792-07d0-4a92-bc44-d700cb8178e2/data/UNCID_2176787.aa07fad1-0896-44c3-b8f8-289ac06d2d79.130412_UNC10-SN254_0451_AC22EDACXX_2_GATCAG.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
6F5C4500-1ED1-4E81-B4F5-EEA64CE2336A	/Datasets/tcga/TCGA-SARC/2d468c02-45f7-4b4b-920a-557ae6c91a43/analysis/135c14e6-3c7b-439a-8b84-1fe42ae058b5/data/UNCID_2633582.6a4b2d99-bb3b-4147-85ac-35ab17e972a3.140617_UNC12-SN629_0374_AC4KA5ACXX_2_ATGTCA.tar.gz	Primary Tumor	Sarcoma
95F20ABB-7B0F-42AC-82E2-3A64A4735E0E	/Datasets/tcga/TCGA-BLCA/f953dc5d-58bf-4936-b9fe-74b45e8c00e5/analysis/003db379-99aa-4bcc-8555-c47775c68cdf/data/UNCID_2193585.70c7f658-5208-4b3f-9767-27a3b06b8ddc.120409_UNC14-SN744_0226_AC0M8NACXX_4_ACTTGA.tar.gz	Primary Tumor	Bladder Urothelial Carcinoma
A6AE117C-665B-44D2-8BED-4282C8E34C68	/Datasets/tcga/TCGA-KIRP/e15a108e-0b32-426f-926a-3fb1af0a82d3/analysis/3a555a63-743d-4609-928f-b1ce0a1e40bb/data/UNCID_2209606.176143e0-adb3-4791-8075-2cbc16601cd5.110503_UNC15-SN850_0066_Ab0bh8abxx_3.tar.gz	Primary Tumor	Kidney Renal Papillary Cell Carcinoma
