18300	SRP009386	SRS271153	SRX106047	SRR364830	316407	9534	20488.8011517	0.0301321
17684	SRP026620	SRS455689	SRX318834	SRR927169	123049	3706	20506.6726751	0.0301181
20050	SRP033647	SRS513357	SRX389610	SRR1046686	341314	10259	20495.3136203	0.0300574
14159	ERP002045	ERS197531	ERX182658	ERR207980	210556	6325	20485.9156851	0.0300395
3546	SRP029281	SRS474153	SRX340820	SRR958706	131549	3951	20469.3897711	0.0300344
11328	SRP032775	SRS499984	SRX374616	SRR1026922	149583	4490	20487.7419225	0.0300168
20576	ERP006077	ERS480309	ERX497791	ERR532588	457099	13716	20488.6146852	0.0300066
10557	ERP004697	ERS399655	ERX386683	ERR420392	194502	5827	20502.5587603	0.0299586
1527	SRP032775	SRS499986	SRX374618	SRR1026924	215308	6450	20488.5909163	0.0299571
1783	SRP032775	SRS500035	SRX374667	SRR1026985	225773	6761	20485.1484057	0.029946
7013	SRP018571	SRS393348	SRX235602	SRR710088	250334	7479	20483.967044	0.0298761
15223	SRP032775	SRS499987	SRX374619	SRR1026925	206243	6160	20488.957681	0.0298677
11727	SRP032775	SRS500003	SRX374635	SRR1026945	181684	5423	20489.8758174	0.0298485
9605	SRP026048	SRS452444	SRX314972	SRR921945	382477	11412	20491.8061635	0.0298371
19073	SRP020499	SRS407293	SRX259704	SRR820132	161313	4807	20493.4433927	0.0297992
15436	SRP017138	SRS375032	SRX204132	SRR616080	268369	7995	20479.9262806	0.0297911
10684	SRP033095	SRS503281	SRX378485	SRR1297314	225175	6706	20484.9592361	0.0297813
4173	SRP042623	SRS624469	SRX559927	SRR1313296	152037	4522	20474.5953551	0.0297428
4286	SRP020556	SRS518955	SRX398503	SRR1057942	148933	4427	20485.8684778	0.0297248
18921	SRP028554	SRS467618	SRX332161	SRR948493	449346	13342	20493.8268305	0.029692
12068	SRP032775	SRS499991	SRX374623	SRR1026929	189851	5635	20486.8416811	0.0296812
21168	SRP011085	SRS295586	SRX123588	SRR419544	238569	7081	20464.4913966	0.0296811
5081	SRP032559	SRS498776	SRX373414	SRR1024344	217592	6457	20481.8804552	0.0296748
180	ERP004697	ERS399655	ERX386681	ERR420386	196562	5831	20502.0810635	0.0296649
2182	SRP032775	SRS499953	SRX374585	SRR1026872	145933	4329	20486.5721804	0.0296643
652	SRP016583	SRS371801	SRX199977	SRR605000	103805	3079	20492.9572853	0.0296614
19900	SRP010162	SRS287205	SRX116043	SRR399320	277301	8218	20498.7243681	0.0296357
6668	SRP007461	SRS214601	SRX082575	SRR307917	227139	6728	20479.2184742	0.0296206
12371	ERP002232	ERS214124	ERX204348	ERR229795	100721	2983	20497.7014426	0.0296165
12655	SRP042620	SRS624307	SRX559763	SRR1313112	207069	6132	20468.3595565	0.0296133
16308	SRP042620	SRS624355	SRX559810	SRR1313159	248331	7352	20479.6832534	0.0296056
5167	ERP003536	ERS323192	ERX283483	ERR310219	227367	6727	20474.4801224	0.0295865
10139	SRP013773	SRS346192	SRX154877	SRR514855	272533	8061	20485.8865458	0.0295781
21066	SRP032775	SRS500011	SRX374643	SRR1026953	175504	5191	20489.8447671	0.0295777
2466	DRP000499	DRS001142	DRX001128	DRR001636	265103	7839	20489.7676073	0.0295696
949	SRP001371	SRS183512	SRX343511	SRR980472	367374	10850	20491.5850169	0.0295339
18318	SRP042620	SRS624349	SRX559804	SRR1313153	207084	6115	20477.3065906	0.0295291
8090	SRP041594	SRS600183	SRX530105	SRR1266876	216379	6385	20485.1893668	0.0295084
2896	SRP042620	SRS624348	SRX559805	SRR1313154	199715	5893	20478.5112385	0.029507
4327	SRP032775	SRS499999	SRX374631	SRR1026941	151362	4466	20484.1791004	0.0295054
19306	SRP007461	SRS214606	SRX082580	SRR307925	242119	7143	20479.6361335	0.029502
16576	SRP016583	SRS371803	SRX199979	SRR605002	113679	3350	20492.062782	0.0294689
19674	SRP026620	SRS455688	SRX318833	SRR927168	107420	3165	20496.038773	0.0294638
20652	SRP033647	SRS513352	SRX389603	SRR1046683	337287	9937	20496.5786437	0.0294616
10596	SRP015640	SRS416412	SRX271884	SRR835010	186483	5488	20485.903144	0.029429
11133	ERP003536	ERS323192	ERX283501	ERR310213	226253	6658	20474.4454394	0.0294272
9019	SRP001371	SRS183503	SRX343510	SRR980471	382232	11247	20494.0391987	0.0294245
19545	SRP015003	SRS359267	SRX180604	SRR546581	205510	6047	20490.1162766	0.0294244
15740	ERP006077	ERS480301	ERX497766	ERR532563	302229	8892	20488.6025133	0.0294214
8650	SRP040472	SRS580433	SRX498790	SRR1201980	213695	6286	20481.2258967	0.0294158
7579	SRP040070	SRS572535	SRX489028	SRR1192016	328085	9642	20488.3080055	0.0293887
11912	SRP009316	SRS270292	SRX105538	SRR387399	280101	8228	20482.465757	0.0293751
13384	SRP007461	SRS214601	SRX082575	SRR307918	214813	6308	20481.0991793	0.0293651
2472	ERP004697	ERS399656	ERX386684	ERR420390	160654	4712	20493.607467	0.0293301
1316	SRP020499	SRS407293	SRX275735	SRR806714	161578	4731	20496.0958175	0.02928
16653	ERP006077	ERS480295	ERX497816	ERR532613	577920	16919	20487.4582018	0.0292757
1963	SRP032775	SRS499995	SRX374627	SRR1026934	188459	5516	20486.8062337	0.029269
4977	SRP040472	SRS580436	SRX498807	SRR1202006	243233	7114	20483.855513	0.0292477
17653	SRP042620	SRS624345	SRX559800	SRR1313149	175612	5135	20484.6810582	0.0292406
17708	ERP006077	ERS480299	ERX497761	ERR532558	465865	13622	20491.5810203	0.0292402
1369	SRP032775	SRS500024	SRX374656	SRR1026968	210705	6161	20489.0715598	0.0292399
18076	SRP032775	SRS499960	SRX374592	SRR1026881	228738	6686	20490.0157822	0.0292299
18508	SRP040472	SRS580248	SRX498454	SRR1201623	190859	5578	20478.8488622	0.0292258
21392	SRP032775	SRS499997	SRX374629	SRR1026938	201708	5885	20489.1042497	0.0291758
3357	SRP032775	SRS500049	SRX374681	SRR1027001	114380	3335	20492.4654572	0.0291572
8442	ERP004697	ERS399656	ERX386685	ERR420393	159521	4651	20493.3245466	0.029156
16072	SRP032775	SRS562537	SRX476822	SRR1177711	183423	5338	20491.2398118	0.0291021
7860	SRP015003	SRS359274	SRX180611	SRR546588	204058	5938	20495.8459556	0.0290996
21490	SRP026048	SRS452443	SRX314971	SRR921943	368374	10715	20491.4900862	0.0290873
1653	SRP018028	SRS386366	SRX218319	SRR650431	126227	3670	20483.8167745	0.0290746
3812	SRP032775	SRS562521	SRX476806	SRR1177695	210981	6133	20491.4520644	0.029069
4623	SRP032775	SRS562523	SRX476807	SRR1177696	211047	6122	20490.6318782	0.0290078
2558	SRP042620	SRS624285	SRX559743	SRR1313092	191576	5557	20473.1495855	0.0290068
4933	SRP020499	SRS407293	SRX275733	SRR806716	157194	4556	20494.434056	0.0289833
6046	SRP030401	SRS487162	SRX359583	SRR1002079	132701	3846	20496.7361889	0.0289824
7930	SRP032775	SRS499976	SRX374608	SRR1026907	184832	5354	20488.8099517	0.0289668
16214	SRP042620	SRS624328	SRX559782	SRR1313131	179546	5198	20475.6796531	0.0289508
1132	SRP042620	SRS624305	SRX559762	SRR1313111	202426	5858	20464.8752482	0.028939
6824	SRP032476	SRS500664	SRX375412	SRR1027902	289951	8383	20499.1117154	0.0289118
17972	SRP007461	SRS214600	SRX082574	SRR307915	234353	6770	20480.4353006	0.028888
13143	SRP032775	SRS499976	SRX374608	SRR1026906	186553	5389	20488.0248616	0.0288872
5228	SRP032775	SRS562582	SRX476867	SRR1177756	193135	5575	20484.6897662	0.0288658
3191	SRP034732	SRS519926	SRX399492	SRR1060789	164019	4732	20475.4146105	0.0288503
20466	SRP034732	SRS519927	SRX399493	SRR1060790	146726	4227	20476.9822731	0.0288088
2520	ERP006077	ERS480299	ERX497760	ERR532557	455886	13104	20492.0486635	0.028744
19128	SRP032775	SRS500020	SRX374652	SRR1026962	190542	5475	20492.0937536	0.0287338
17062	SRP018786	SRS397234	SRX243941	SRR748522	230359	6618	20484.2353848	0.0287291
10161	SRP032775	SRS562550	SRX476836	SRR1177725	183278	5263	20491.5809753	0.0287159
7342	SRP026048	SRS452441	SRX314969	SRR921939	370372	10620	20492.9040451	0.0286739
4660	SRP009029	SRS267438	SRX101663	SRR354041	309356	8850	20484.0749977	0.0286078
15442	SRP028594	SRS468075	SRX332637	SRR949090	471325	13459	20486.1104461	0.0285557
4921	SRP018571	SRS393353	SRX235607	SRR710095	205359	5863	20487.5043022	0.02855
8832	SRP032775	SRS499963	SRX374595	SRR1026887	209402	5977	20489.7448639	0.0285432
14571	SRP016790	SRS372850	SRX201223	SRR606889	317803	9068	20484.3105918	0.0285334
9553	SRP010162	SRS287171	SRX116016	SRR399106	252356	7200	20499.2112532	0.0285311
13338	SRP032775	SRS562541	SRX476826	SRR1177715	156499	4463	20490.3957917	0.0285178
8913	SRP016583	SRS371805	SRX199981	SRR605004	109467	3120	20489.9456366	0.0285017
1778	SRP009316	SRS281398	SRX110057	SRR387437	260178	7413	20486.150397	0.028492
8893	SRP032476	SRS500667	SRX375415	SRR1028013	213157	6057	20492.4357352	0.0284157
15685	SRP032775	SRS499996	SRX374628	SRR1026936	208775	5912	20488.1974087	0.0283176
6427	SRP040622	SRS582897	SRX501853	SRR1206044	220217	6234	20491.3657892	0.0283084
10905	SRP032775	SRS499995	SRX374627	SRR1026935	188094	5320	20487.1942858	0.0282837
11955	ERP002049	ERS198506	ERX183573	ERR208908	255854	7231	20478.2581003	0.0282622
20865	SRP010384	SRS287346	SRX116413	SRR400344	245765	6941	20485.2839298	0.0282424
772	SRP035417	SRS533382	SRX433206	SRR1118399	294717	8318	20487.3771313	0.0282237
16828	SRP026048	SRS452440	SRX314968	SRR921937	366699	10346	20494.4334536	0.0282139
2475	SRP042620	SRS624341	SRX559797	SRR1313146	204935	5779	20475.586098	0.0281992
9460	SRP023539	SRS432000	SRX290888	SRR873836	313247	8827	20488.8379234	0.028179
10041	SRP028554	SRS467625	SRX332168	SRR948500	480654	13535	20487.0292268	0.0281595
18134	SRP026048	SRS452442	SRX314970	SRR921941	363550	10234	20492.736647	0.0281502
5711	SRP009316	SRS281406	SRX110065	SRR387445	241220	6788	20489.5518821	0.0281403
9656	SRP007461	SRS241949	SRX084664	SRR315298	237785	6687	20485.5402107	0.028122
10593	SRP033647	SRS513471	SRX389734	SRR1046825	325654	9157	20496.8587427	0.0281188
16630	SRP015003	SRS359271	SRX180608	SRR546585	205466	5755	20491.683792	0.0280095
18665	SRP009316	SRS270295	SRX105541	SRR387402	261013	7306	20484.796217	0.0279909
4609	ERP006077	ERS480294	ERX497813	ERR532610	350507	9811	20498.4113413	0.0279909
9580	SRP032775	SRS499958	SRX374590	SRR1026879	204511	5719	20491.458303	0.0279643
18418	SRP017138	SRS375030	SRX204130	SRR616078	228301	6384	20476.1147739	0.0279631
11084	SRP032775	SRS562573	SRX476858	SRR1177747	187566	5243	20489.7032618	0.0279528
5157	SRP008976	SRS267258	SRX101438	SRR353653	200091	5593	20484.4611152	0.0279523
20899	SRP028554	SRS467622	SRX332165	SRR948497	436693	12200	20480.4672069	0.0279372
21089	SRP013450	SRS336157	SRX150769	SRR502786	299787	8370	20487.9395237	0.0279198
11255	SRP040622	SRS582898	SRX501852	SRR1206043	257053	7171	20493.0756225	0.027897
19805	SRP016059	SRS367744	SRX193420	SRR585577	197821	5518	20488.6409734	0.0278939
11199	SRP030040	SRS483826	SRX355632	SRR998538	147893	4122	20479.4955948	0.0278715
1665	SRP032775	SRS562531	SRX476816	SRR1177705	202358	5630	20490.4135097	0.027822
15489	SRP026648	SRS455875	SRX319050	SRR927436	261369	7267	20481.8763702	0.0278036
17899	SRP019250	SRS400675	SRX248562	SRR771553	502928	13982	20480.4169185	0.0278012
15326	ERP003613	ERS326984	ERX288544	ERR315391	388915	10806	20489.9791651	0.027785
16385	SRP029513	SRS476431	SRX344561	SRR965314	350465	9728	20480.8733511	0.0277574
3794	SRP020499	SRS407293	SRX275734	SRR806717	157601	4374	20494.4288615	0.0277536
15929	SRP042620	SRS624287	SRX559742	SRR1313091	210747	5837	20474.4543078	0.0276967
9180	ERP002045	ERS197532	ERX182654	ERR266345	211962	5869	20479.2167747	0.0276889
20167	SRP028554	SRS467621	SRX332164	SRR948496	426172	11797	20486.0562637	0.0276813
3256	SRP011085	SRS295712	SRX124513	SRR424182	243284	6724	20467.9740057	0.0276385
2007	SRP011546	SRS310943	SRX144352	SRR490973	104078	2875	20495.1226772	0.0276235
2813	SRP032775	SRS562518	SRX476803	SRR1177692	182907	5051	20491.8990197	0.0276151
3902	SRP030401	SRS487160	SRX359581	SRR1002077	128207	3540	20488.0452315	0.0276116
20995	SRP032775	SRS500025	SRX374657	SRR1026969	192753	5322	20490.0185055	0.0276105
11410	SRP008976	SRS267257	SRX101437	SRR353652	241536	6668	20481.9061217	0.0276067
5712	SRP009316	SRS281382	SRX110042	SRR387405	278130	7661	20490.2906447	0.0275447
587	SRP028594	SRS468078	SRX332641	SRR949095	397908	10959	20479.2374695	0.0275415
18038	SRP031620	SRS492038	SRX365671	SRR1027583	136137	3747	20485.8416815	0.0275237
2820	ERP001344	ERS092688	ERX286312	ERR313164	201037	5532	20495.1773256	0.0275173
9591	SRP032775	SRS562577	SRX476862	SRR1177751	191252	5254	20491.3590185	0.0274716
5734	SRP028554	SRS467626	SRX332169	SRR948501	452904	12432	20489.2341732	0.0274495
11254	SRP018786	SRS397233	SRX243940	SRR748521	228721	6277	20484.4177885	0.0274439
9640	SRP032559	SRS498777	SRX373413	SRR1024343	200297	5493	20480.8085343	0.0274243
4011	SRP013299	SRS334461	SRX148917	SRR499827	129790	3557	20520.3961861	0.0274058
3628	SRP032476	SRS499468	SRX374113	SRR1027841	244055	6685	20499.7919731	0.0273914
3477	SRP039348	SRS565516	SRX480660	SRR1182259	226614	6202	20483.7918002	0.0273681
4652	SRP032559	SRS498778	SRX373415	SRR1024345	209028	5720	20480.7872582	0.0273648
1182	SRP032775	SRS562580	SRX476865	SRR1177754	214230	5861	20489.1641087	0.0273584
10368	SRP032775	SRS500043	SRX374675	SRR1026993	173444	4745	20488.6301688	0.0273575
9780	ERP004617	ERS393453	ERX379239	ERR412874	233567	6387	20479.8262597	0.0273455
9081	ERP002045	ERS197532	ERX182656	ERR266330	212051	5792	20479.1597635	0.0273142
7481	ERP002045	ERS197532	ERX182696	ERR266336	217709	5942	20486.4774952	0.0272933
4439	SRP020499	SRS407293	SRX275732	SRR806715	160594	4383	20492.9595938	0.0272924
12407	SRP032775	SRS500048	SRX374680	SRR1027000	182555	4977	20487.7664704	0.027263
16899	SRP023539	SRS431811	SRX290659	SRR873428	289595	7893	20501.6419344	0.0272553
20709	SRP033647	SRS513279	SRX389527	SRR1046364	319715	8711	20496.7040395	0.0272461
9454	SRP032775	SRS562555	SRX476840	SRR1177729	199506	5434	20491.2499574	0.0272373
4344	SRP028554	SRS467617	SRX332160	SRR948492	427016	11626	20489.6188855	0.0272261
10171	SRP033078	SRS502905	SRX378110	SRR1030493	136432	3709	20488.6870749	0.0271857
7096	ERP004043	ERS358438	ERX324213	ERR351353	133739	3635	20500.9494613	0.0271798
14462	SRP021891	SRS417036	SRX272491	SRR836000	423568	11502	20472.3698131	0.027155
344	SRP042620	SRS624320	SRX559778	SRR1313127	209636	5688	20459.4972238	0.0271327
3730	SRP032775	SRS562519	SRX476804	SRR1177693	109344	2965	20492.0795928	0.0271163
11639	SRP032775	SRS500023	SRX374655	SRR1026967	191169	5183	20487.6362538	0.0271121
8320	ERP008483	ERS571121	ERX617457	ERR661161	329914	8943	20486.5656262	0.0271071
14181	SRP032775	SRS562513	SRX476798	SRR1177687	179657	4868	20489.4255665	0.0270961
19320	SRP032775	SRS500039	SRX374671	SRR1026989	179413	4854	20489.4532782	0.0270549
16014	SRP042620	SRS624303	SRX559760	SRR1313109	212239	5742	20468.6582956	0.0270544
9965	SRP031620	SRS492046	SRX365679	SRR1027590	162174	4386	20484.7428009	0.027045
12215	SRP042620	SRS624357	SRX559813	SRR1313162	202195	5458	20476.3949801	0.0269937
12540	SRP013773	SRS346196	SRX154881	SRR514859	271008	7314	20487.8985749	0.0269881
15081	SRP040070	SRS572558	SRX489060	SRR1192073	309815	8361	20487.6100253	0.0269871
5731	SRP033078	SRS502909	SRX378114	SRR1030497	118709	3203	20482.072505	0.0269819
17481	SRP042620	SRS624268	SRX559724	SRR1313073	223707	6034	20469.8377163	0.0269728
8358	ERP001344	ERS092689	ERX286313	ERR313165	193468	5217	20494.1892768	0.0269657
14227	SRP032789	SRS500216	SRX374852	SRR1027173	154859	4167	20482.7490491	0.0269083
2137	SRP008746	SRS266259	SRX101336	SRR353602	241106	6485	20485.5058978	0.0268969
7187	SRP001371	SRS183520	SRX213997	SRR643742	454746	12223	20488.5062496	0.0268787
4024	SRP031620	SRS492043	SRX365676	SRR1027588	168331	4517	20484.3737577	0.026834
5391	SRP018028	SRS386364	SRX218317	SRR650429	128651	3450	20486.0038865	0.0268167
13123	SRP031620	SRS492035	SRX365668	SRR1027580	162967	4351	20486.4792259	0.0266987
6481	SRP011085	SRS295581	SRX123583	SRR419522	287206	7664	20479.0152573	0.0266847
7723	SRP032775	SRS562554	SRX476839	SRR1177728	188962	5027	20491.9015728	0.0266032
12748	SRP021891	SRS417035	SRX272490	SRR835999	408819	10871	20470.5889403	0.0265912
98	SRP032775	SRS500053	SRX374685	SRR1027005	156761	4168	20486.1152519	0.0265882
14958	SRP034732	SRS519916	SRX399482	SRR1060779	129814	3451	20474.7759179	0.0265842
13776	SRP016583	SRS371806	SRX199982	SRR605005	114542	3041	20489.0019382	0.0265492
4218	SRP032775	SRS562578	SRX476863	SRR1177752	191704	5089	20490.9996975	0.0265461
6290	SRP041367	SRS595809	SRX523773	SRR1261169	347322	9216	20479.198303	0.0265345
14288	SRP042620	SRS624278	SRX559734	SRR1313083	148729	3946	20472.0417202	0.0265315
20727	SRP028594	SRS468067	SRX332629	SRR949081	426466	11311	20485.6263125	0.0265226
9231	SRP032775	SRS562552	SRX476837	SRR1177726	192689	5108	20491.0731334	0.026509
1083	SRP032775	SRS500015	SRX374647	SRR1026957	185503	4916	20487.8072915	0.0265009
16126	SRP040472	SRS580245	SRX498448	SRR1201617	247830	6564	20484.0387968	0.0264859
12931	SRP007461	SRS241951	SRX084666	SRR315301	255144	6757	20492.0299831	0.0264831
7313	SRP018571	SRS393352	SRX235606	SRR710094	199033	5271	20487.0406063	0.026483
3945	SRP011085	SRS295582	SRX123584	SRR419540	269147	7126	20478.7348289	0.0264762
12962	SRP032775	SRS499963	SRX374595	SRR1026888	207795	5499	20489.3792199	0.0264636
3183	SRP040070	SRS572558	SRX489061	SRR1192072	303850	8016	20487.9517953	0.0263814
8454	ERP004617	ERS393449	ERX379235	ERR412877	231783	6113	20486.7647455	0.0263738
12898	SRP032775	SRS500016	SRX374648	SRR1026958	157891	4164	20490.7084761	0.0263726
18548	SRP032775	SRS500005	SRX374636	SRR1026946	164470	4332	20488.3808719	0.0263391
5615	SRP020646	SRS409784	SRX262882	SRR823337	325633	8570	20481.3338022	0.026318
9993	SRP013999	SRS348298	SRX157498	SRR518000	242305	6372	20490.6859413	0.0262974
9219	SRP035646	SRS543175	SRX451740	SRR1143903	297027	7797	20481.9050221	0.0262501
1631	SRP030040	SRS483820	SRX355626	SRR998532	123098	3231	20479.6042909	0.0262474
18381	SRP028594	SRS468079	SRX332640	SRR949094	455040	11939	20487.6348739	0.0262373
2836	SRP030401	SRS487165	SRX359586	SRR1002082	132606	3479	20487.4355987	0.0262356
20326	SRP009316	SRS281384	SRX110044	SRR387407	228224	5985	20487.2152666	0.0262242
1381	SRP018786	SRS397230	SRX243937	SRR748518	231288	6059	20484.3432993	0.0261968
1244	SRP042620	SRS624338	SRX559793	SRR1313142	216262	5662	20474.3898188	0.0261812
19939	SRP001371	SRS183516	SRX213996	SRR643741	450979	11794	20487.6928083	0.026152
10132	SRP032775	SRS500018	SRX374650	SRR1026960	200301	5237	20491.2424451	0.0261457
20469	SRP029365	SRS475117	SRX342207	SRR960412	148820	3890	20488.3036756	0.026139
15237	ERP001344	ERS092690	ERX286314	ERR313166	197232	5155	20490.3550032	0.0261367
12839	SRP008976	SRS267256	SRX101436	SRR353651	227280	5938	20483.36118	0.0261264
2181	SRP033117	SRS503503	SRX378938	SRR1032155	186500	4871	20493.0033941	0.026118
442	SRP028554	SRS467624	SRX332167	SRR948499	428860	11191	20491.6048314	0.0260948
13808	ERP001344	ERS092694	ERX286293	ERR313145	221880	5781	20494.433766	0.0260546
9151	SRP015003	SRS359201	SRX180535	SRR546580	174241	4539	20489.9046149	0.0260501
5745	SRP032775	SRS500023	SRX374655	SRR1026966	192958	5026	20486.582334	0.0260471
9583	SRP042620	SRS624310	SRX559765	SRR1313114	215133	5601	20472.8578228	0.0260351
10928	ERP004043	ERS358446	ERX324221	ERR351347	115464	3005	20504.9620055	0.0260254
19233	ERP008483	ERS571123	ERX617456	ERR661160	319122	8302	20486.0038011	0.0260151
2718	SRP032775	SRS499956	SRX374588	SRR1026875	163696	4256	20484.0901977	0.0259994
4088	ERP006077	ERS480294	ERX497811	ERR532608	348787	9068	20498.3237936	0.0259987
13763	ERP004043	ERS358475	ERX324250	ERR351414	127408	3312	20497.2706423	0.0259952
17754	SRP032775	SRS500022	SRX374654	SRR1026965	212328	5519	20493.0327418	0.0259928
18515	SRP042620	SRS624369	SRX559824	SRR1313173	156084	4055	20483.5280106	0.0259796
7926	ERP002045	ERS197530	ERX182686	ERR266349	248280	6449	20486.9436483	0.0259747
11848	SRP018972	SRS399188	SRX247094	SRR768659	296211	7692	20474.8255804	0.025968
13761	SRP010162	SRS287167	SRX115981	SRR399099	231186	5996	20497.0807488	0.0259358
12473	ERP001344	ERS092679	ERX286303	ERR313155	193816	5023	20493.9628152	0.0259163
12697	SRP033647	SRS513470	SRX389731	SRR1046823	315268	8154	20495.2541996	0.0258637
3565	SRP021509	SRS416383	SRX271843	SRR834986	300651	7767	20493.9817729	0.0258339
8670	SRP011085	SRS295584	SRX123586	SRR419542	219948	5676	20477.5581592	0.0258061
634	SRP017262	SRS376471	SRX205703	SRR620096	158800	4098	20471.7255353	0.025806
2847	SRP009029	SRS267440	SRX101665	SRR354043	291518	7515	20484.1717458	0.0257789
16928	SRP040472	SRS580283	SRX498502	SRR1201670	161723	4167	20475.9468412	0.0257663
6519	SRP001371	SRS114976	SRX343518	SRR980484	338335	8717	20496.636257	0.0257644
15083	SRP032775	SRS562494	SRX476778	SRR1177667	193108	4970	20490.4012521	0.0257369
5138	SRP015336	SRS360124	SRX181607	SRR548612	295682	7603	20486.0538924	0.0257134
2559	SRP042620	SRS624347	SRX559802	SRR1313151	215766	5544	20471.8206483	0.0256945
12609	SRP042620	SRS624361	SRX559815	SRR1313164	184296	4734	20481.2648945	0.0256869
6647	SRP019207	SRS400328	SRX248164	SRR770714	352511	9053	20485.5038112	0.0256815
16528	ERP002045	ERS197532	ERX182694	ERR266332	215628	5536	20485.7929304	0.0256738
13870	SRP028594	SRS468070	SRX332632	SRR949084	450879	11570	20486.1554719	0.025661
12874	SRP040472	SRS580317	SRX498592	SRR1201754	253654	6509	20483.8036735	0.0256609
20315	SRP017262	SRS376467	SRX205698	SRR620041	219354	5618	20487.711088	0.0256116
16793	SRP032775	SRS562569	SRX476854	SRR1177743	198138	5074	20492.3785291	0.0256084
1974	SRP011085	SRS295604	SRX123786	SRR420194	254393	6503	20482.4834292	0.0255628
7878	SRP017138	SRS375029	SRX204129	SRR616077	248666	6351	20480.9327612	0.0255403
11576	SRP001371	SRS183550	SRX343517	SRR980483	368187	9402	20495.4144877	0.0255359
4347	SRP032775	SRS500046	SRX374678	SRR1026996	213876	5459	20491.7159195	0.0255241
20720	SRP001371	SRS183511	SRX214323	SRR644513	451818	11520	20485.969439	0.025497
16590	SRP041228	SRS593389	SRX518816	SRR1240811	220554	5620	20491.2460985	0.0254813
13507	SRP032775	SRS562545	SRX476830	SRR1177719	166660	4245	20492.0899676	0.025471
17979	SRP032775	SRS500004	SRX374637	SRR1026947	162139	4129	20486.8817064	0.0254658
4421	SRP042620	SRS624331	SRX559787	SRR1313136	176984	4506	20474.2986485	0.0254599
9157	SRP042620	SRS624295	SRX559752	SRR1313101	209974	5333	20474.5855201	0.0253984
10655	SRP042620	SRS624384	SRX559840	SRR1313189	218676	5549	20480.5356738	0.0253754
10440	SRP028554	SRS467620	SRX332163	SRR948495	437292	11090	20488.9736789	0.0253606
6905	SRP000941	SRS382947	SRX218942	SRR651663	309337	7843	20483.9880389	0.0253542
6528	SRP030401	SRS487164	SRX359585	SRR1002081	131272	3328	20483.4803385	0.0253519
110	ERP002045	ERS197530	ERX182652	ERR266335	268063	6794	20489.1530312	0.0253448
4636	SRP042150	SRS616535	SRX548750	SRR1293901	223903	5667	20482.2903936	0.0253101
1465	DRP001919	DRS014551	DRX015055	DRR016702	450402	11386	20480.3626405	0.0252796
13197	SRP032775	SRS562522	SRX476808	SRR1177697	169748	4291	20493.448182	0.0252786
1389	SRP007461	SRS214599	SRX082573	SRR307914	155155	3921	20480.2998292	0.0252715
11039	SRP026553	SRS455088	SRX318138	SRR926261	224797	5678	20483.3287677	0.0252583
15769	SRP011085	SRS295578	SRX123452	SRR419390	293856	7421	20482.765528	0.0252539
16541	SRP018786	SRS397232	SRX243939	SRR748520	233061	5876	20484.803309	0.0252123
7968	SRP032775	SRS562558	SRX476843	SRR1177732	184841	4660	20491.0928149	0.0252109
18197	SRP007461	SRS242508	SRX085297	SRR317048	179900	4533	20486.9985492	0.0251973
4808	ERP006077	ERS480291	ERX497802	ERR532599	449343	11310	20487.5943856	0.0251701
10100	SRP032476	SRS500658	SRX375406	SRR1027898	265179	6674	20498.1216386	0.0251679
11067	SRP042620	SRS624351	SRX559806	SRR1313155	209742	5277	20479.9107999	0.0251595
15937	DRP000527	DRS001233	DRX001263	DRR001797	315694	7937	20480.0031771	0.0251414
14641	DRP000527	DRS001232	DRX001262	DRR001796	300589	7557	20480.0670816	0.0251406
12314	SRP032775	SRS562568	SRX476853	SRR1177742	206588	5192	20488.6255252	0.0251321
1840	ERP008483	ERS571124	ERX617458	ERR661162	370045	9292	20486.6486238	0.0251105
4413	SRP009316	SRS281400	SRX110059	SRR387439	141350	3546	20487.0738521	0.0250867
7663	SRP040472	SRS580293	SRX498553	SRR1201721	243136	6097	20480.3941498	0.0250765
5882	ERP008483	ERS571124	ERX617454	ERR661158	362823	9098	20487.3995226	0.0250756
963	ERP002045	ERS197530	ERX182670	ERR266351	243393	6102	20485.0022844	0.0250706
19594	SRP032775	SRS500019	SRX374651	SRR1026961	190667	4780	20490.438466	0.0250699
15434	SRP028594	SRS468087	SRX332649	SRR949103	448634	11218	20486.7175805	0.0250048
9985	SRP026648	SRS455875	SRX319050	SRR927437	218866	5469	20478.4454278	0.0249879
9313	SRP013450	SRS336159	SRX150771	SRR502788	261245	6526	20489.4788685	0.0249804
11523	ERP006077	ERS480295	ERX497814	ERR532611	540760	13480	20487.8401823	0.0249279
15384	SRP032775	SRS562501	SRX476786	SRR1177675	173517	4325	20490.2412962	0.0249255
8743	SRP042623	SRS624463	SRX559921	SRR1313290	202196	5037	20473.8837712	0.0249115
19115	SRP018786	SRS397227	SRX243934	SRR748515	221006	5497	20485.4322009	0.0248726
4423	SRP032775	SRS562506	SRX476791	SRR1177680	179944	4474	20489.1313409	0.0248633
18706	SRP032775	SRS499959	SRX374591	SRR1026880	199871	4967	20491.364395	0.024851
7297	SRP009316	SRS281385	SRX110045	SRR387418	277680	6900	20480.7313598	0.0248487
15845	SRP008976	SRS267254	SRX101434	SRR353649	251055	6232	20484.417526	0.0248232
