4736	SRP041471	SRS598098	SRX528193	SRR1264144	25341	28	20478.00513
1460	SRP012461	SRS310718	SRX144087	SRR490302	1583	3	20478.0063171
2605	SRP003754	SRS301463	SRX130223	SRR446306	946	85	20478.0063425
8199	SRP041471	SRS598107	SRX528202	SRR1264340	40129	162	20478.0067283
9672	SRP029341	SRS474725	SRX341632	SRR959739	862	8	20478.0069606
15456	SRP033135	SRS504246	SRX379788	SRR1033098	21916	489	20478.0158788
4676	SRP042161	SRS617647	SRX549740	SRR1295126	17989	900	20478.0177886
11491	SRP042027	SRS618225	SRX550484	SRR1296046	16387	341	20478.0193446
13668	SRP014830	SRS356021	SRX176416	SRR542378	164291	2532	20478.0228071
4371	SRP007946	SRS258821	SRX093203	SRR333665	115	54	20478.026087
11264	SRP003754	SRS352032	SRX171124	SRR527691	7152	276	20478.0272651
20000	SRP042161	SRS617653	SRX549746	SRR1295132	4838	64	20478.0305912
7113	SRP033135	SRS504296	SRX379838	SRR1033148	30286	380	20478.0314667
14085	SRP015670	SRS361841	SRX185658	SRR566258	77410	375	20478.0329027
6871	SRP003754	SRS301469	SRX130229	SRR446317	1214	116	20478.0329489
19210	SRP035988	SRS544562	SRX451350	SRR1146125	191776	1158	20478.0354997
11962	SRP022166	SRS419465	SRX275918	SRR847514	146000	470	20478.0355137
811	SRP040547	SRS582320	SRX501236	SRR1205100	754	33	20478.0384615
15131	SRP003672	SRS115346	SRX027505	SRR067394	118605	1	20478.0400742
5610	ERP000546	ERS025097	ERX011228	ERR030899	109340	273	20478.0449424
9319	SRP028170	SRS463652	SRX327269	SRR942421	17056	542	20478.0498358
5252	SRP035988	SRS544519	SRX451307	SRR1146079	188358	997	20478.0507757
17332	SRP001371	SRS183517	SRX214017	SRR643745	126352	483	20478.0530265
310	SRP012656	SRS312067	SRX145877	SRR493940	261973	2942	20478.0531314
1692	SRP003611	SRS115072	SRX027129	SRR066467	88328	215	20478.05963
17096	SRP001540	SRS008976	SRX014683	SRR031963	69653	68	20478.0598251
1397	SRP010181	SRS285194	SRX114829	SRR397174	13918	20	20478.0694065
4779	SRP017262	SRS376470	SRX205701	SRR620047	45409	250	20478.0695237
20493	SRP010280	SRS285666	SRX115544	SRR398239	45571	127	20478.0700007
19649	SRP041736	SRS603261	SRX534544	SRR1274326	40081	395	20478.0729772
8927	SRP001540	SRS008884	SRX014591	SRR031871	49585	81	20478.0739135
16643	SRP002789	SRS084732	SRX022750	SRR059133	118616	1	20478.0741721
16965	SRP035988	SRS544645	SRX451433	SRR1146208	174381	750	20478.0744175
12318	SRP012461	SRS310773	SRX144142	SRR490521	2874	24	20478.078984
1018	SRP042620	SRS624367	SRX559822	SRR1313171	142670	1999	20478.0812084
21226	SRP033135	SRS504400	SRX379942	SRR1033252	4097	107	20478.081279
5706	SRP000599	SRS002161	SRX002656	SRR013585	264	23	20478.0833333
1958	SRP035988	SRS544541	SRX451329	SRR1146104	182255	923	20478.0864997
10963	SRP040547	SRS582639	SRX501582	SRR1205720	2157	96	20478.0885489
8230	SRP042620	SRS624383	SRX559837	SRR1313186	236879	11451	20478.0890961
9744	SRP035988	SRS544672	SRX451460	SRR1146237	190936	1179	20478.0891712
5924	SRP012461	SRS310766	SRX144135	SRR490494	3829	19	20478.0895795
20554	SRP035252	SRS527902	SRX423978	SRR1104902	355887	17128	20478.0931223
11080	SRP019936	SRS403422	SRX254218	SRR791072	145580	1	20478.0946833
2687	SRP010181	SRS285143	SRX114778	SRR396979	14640	26	20478.1004781
6214	SRP041736	SRS603487	SRX534770	SRR1275030	32050	195	20478.1017161
14752	SRP028301	SRS464876	SRX328736	SRR944317	46659	705	20478.1027883
20879	SRP040472	SRS580285	SRX498517	SRR1201679	43263	93	20478.106442
6476	SRP022133	SRS418752	SRX275446	SRR846949	180966	1001	20478.1068101
6008	SRP035988	SRS544615	SRX451403	SRR1146178	137927	574	20478.1083182
9911	SRP041736	SRS603412	SRX534695	SRR1275147	12441	1	20478.1089945
1880	SRP018883	SRS398469	SRX246007	SRR766065	155719	664	20478.111181
5067	SRP030040	SRS483824	SRX355630	SRR998536	140979	5174	20478.1126125
11259	SRP015670	SRS361835	SRX185652	SRR566245	31529	176	20478.1146563
10244	SRP041736	SRS603488	SRX534771	SRR1275032	31703	260	20478.1157304
4844	DRP000987	DRS005734	DRX005606	DRR006389	71103	299	20478.1204872
4368	SRP042620	SRS624352	SRX559808	SRR1313157	258243	5645	20478.121072
14564	SRP010054	SRS284445	SRX113599	SRR393698	104718	440	20478.1240474
4678	SRP012656	SRS312072	SRX145882	SRR493949	261096	3930	20478.1271142
17338	ERP002063	ERS199516	ERX185618	ERR210953	91086	58	20478.1286367
21118	SRP001540	SRS008824	SRX014531	SRR031811	43929	90	20478.1310296
2323	SRP041471	SRS598104	SRX528199	SRR1264254	23398	55	20478.1316352
10550	SRP041471	SRS598099	SRX528194	SRR1264157	22327	38	20478.132127
8516	DRP000987	DRS005754	DRX005626	DRR006414	43540	207	20478.1376895
12682	SRP000941	SRS306623	SRX263870	SRR1045620	65669	186	20478.1379951
12266	SRP040472	SRS581558	SRX500253	SRR1203827	3386	1	20478.1399882
9715	SRP024274	SRS437935	SRX297213	SRR886607	182500	693	20478.1411397
16919	SRP027383	SRS457951	SRX322873	SRR934988	265007	2436	20478.1436792
17649	SRP040472	SRS580290	SRX498533	SRR1201700	37973	74	20478.1444711
15622	SRP012062	SRS308062	SRX135940	SRR454066	59131	224	20478.1486699
2207	SRP010061	SRS284485	SRX113653	SRR393767	146722	518	20478.1495004
18073	SRP028530	SRS467294	SRX331764	SRR948153	8514	10	20478.1496359
21098	SRP023111	SRS429115	SRX286278	SRR867029	32567	250	20478.1504591
8448	SRP026208	SRS449730	SRX312136	SRR915776	27743	72	20478.1510651
8024	SRP028887	SRS504585	SRX380126	SRR1033460	189173	1225	20478.1525852
11725	SRP017262	SRS376475	SRX205707	SRR620132	57598	4598	20478.1526268
1186	SRP011924	SRS302551	SRX131438	SRR448112	23740	88	20478.1526959
2527	SRP009266	SRS365098	SRX188978	SRR575152	2609	699	20478.1552319
1576	ERP003933	ERS351018	ERX371732	ERR405371	157632	584	20478.1595996
3916	SRP003611	SRS115072	SRX027129	SRR066463	86252	201	20478.1601354
727	SRP014830	SRS356042	SRX176437	SRR542399	166223	951	20478.160423
16859	SRP014320	SRS350192	SRX159835	SRR521541	223596	1413	20478.1608124
3873	SRP028336	SRS465436	SRX329371	SRR945192	93815	150	20478.1612002
7584	SRP041471	SRS598104	SRX528199	SRR1264273	21757	61	20478.1620168
10367	SRP035988	SRS544644	SRX451432	SRR1146207	127626	406	20478.1625139
19541	SRP024274	SRS437923	SRX297201	SRR886569	177584	522	20478.1631791
17563	SRP043221	SRS637781	SRX599149	SRR1398563	311771	4036	20478.1639505
14485	SRP043144	SRS634893	SRX591647	SRR1382006	52012	1096	20478.1665
11696	SRP035988	SRS544594	SRX451382	SRR1146157	195273	1320	20478.1668843
20450	SRP010181	SRS285204	SRX114839	SRR397364	21517	38	20478.1689827
18362	SRP041471	SRS598107	SRX528202	SRR1264344	38459	143	20478.1708833
15433	SRP008482	SRS265470	SRX099064	SRR349694	226745	2478	20478.1724448
5128	SRP035988	SRS544585	SRX451373	SRR1146148	202520	1422	20478.173889
13750	SRP032789	SRS500220	SRX374856	SRR1027177	192850	2245	20478.1757013
8215	SRP022133	SRS418746	SRX275440	SRR846943	163808	745	20478.1779156
5448	SRP033250	SRS505910	SRX381533	SRR1035696	156451	449	20478.179545
16241	SRP042623	SRS624465	SRX559923	SRR1313292	205645	4331	20478.1809915
17461	SRP010430	SRS289850	SRX116731	SRR400817	81383	377	20478.181463
15050	SRP015733	SRS362528	SRX186446	SRR567948	111732	435	20478.187538
10484	SRP035988	SRS544632	SRX451420	SRR1146195	189724	1175	20478.189412
9204	SRP007461	SRS353543	SRX174318	SRR534302	357883	18317	20478.1918839
14976	SRP026013	SRS444544	SRX305390	SRR900281	145560	0	20478.1920102
6478	SRP010181	SRS285149	SRX114784	SRR397129	31774	108	20478.1958205
6736	SRP000941	SRS366517	SRX263865	SRR1045601	161656	366	20478.1995101
8590	SRP001540	SRS008849	SRX014556	SRR031836	80346	238	20478.2003584
10796	SRP017142	SRS375086	SRX204186	SRR616156	119878	169	20478.2017551
1262	SRP019250	SRS400670	SRX248557	SRR771548	319688	4643	20478.2020126
16035	SRP017413	SRS378356	SRX208478	SRR628585	160976	676	20478.2043659
6944	SRP042620	SRS624412	SRX559868	SRR1313217	230294	4425	20478.2062798
6267	DRP000987	DRS005807	DRX005679	DRR006467	58636	181	20478.214237
2914	SRP001540	SRS008856	SRX014563	SRR031843	43136	70	20478.2154581
21090	SRP041471	SRS598107	SRX528202	SRR1264335	39933	146	20478.2190169
6365	ERP004402	ERS374637	ERX352925	ERR380553	215260	1102	20478.2201199
19996	SRP037718	SRS557163	SRX469931	SRR1168226	98402	185	20478.2209508
12642	SRP026648	SRS455875	SRX319050	SRR927431	244489	6041	20478.2239365
10046	SRP006309	SRS301909	SRX130494	SRR446729	5489	74	20478.227546
11984	SRP000941	SRS366517	SRX263865	SRR1220461	160223	524	20478.2278699
12868	ERP004375	ERS481270	ERX615428	ERR659107	40256	193	20478.2286616
3709	ERP004094	ERS384095	ERX421688	ERR455333	236050	2920	20478.2309892
20926	SRP040472	SRS580287	SRX498522	SRR1201685	14403	152	20478.2311324
19569	SRP010181	SRS285133	SRX114768	SRR396897	14819	40	20478.2319995
20546	ERP002049	ERS198501	ERX183568	ERR208903	243832	8132	20478.2387997
17534	SRP022166	SRS419467	SRX275921	SRR847517	146278	539	20478.2395644
17916	SRP010061	SRS284482	SRX113650	SRR393764	144699	508	20478.2397736
11887	SRP028344	SRS465599	SRX329566	SRR946061	141866	285	20478.2443855
19819	SRP035988	SRS544549	SRX451337	SRR1146112	183165	1120	20478.2449322
13686	SRP001540	SRS008980	SRX014687	SRR031967	32805	155	20478.2452065
17201	SRP018838	SRS523176	SRX403423	SRR1066637	19370	657	20478.2456892
8668	SRP003672	SRS115344	SRX027503	SRR067392	67436	149	20478.2514681
11154	DRP000987	DRS005792	DRX005664	DRR006452	40642	178	20478.2521776
11226	DRP000987	DRS005834	DRX005706	DRR006494	91433	401	20478.2555314
6113	SRP042620	SRS624366	SRX559823	SRR1313172	173693	3969	20478.2576845
11955	ERP002049	ERS198506	ERX183573	ERR208908	255854	7231	20478.2581003
4320	SRP041471	SRS598103	SRX528198	SRR1264247	18010	64	20478.2588007
13683	DRP000987	DRS005796	DRX005668	DRR006456	58298	280	20478.2623589
11562	SRP026537	SRS454711	SRX317726	SRR925719	166467	685	20478.2624724
19965	SRP040547	SRS582808	SRX501757	SRR1205939	2595	69	20478.2631985
16186	ERP004375	ERS481304	ERX615366	ERR659045	40669	388	20478.2658536
18714	SRP018861	SRS480614	SRX351413	SRR987282	31180	19	20478.2665491
17147	SRP041736	SRS603499	SRX534782	SRR1274154	15	0	20478.2666667
1831	ERP004094	ERS384173	ERX421682	ERR455327	208468	1704	20478.2685448
825	SRP042620	SRS624397	SRX559853	SRR1313202	265295	13959	20478.2710567
17696	SRP001540	SRS008860	SRX014567	SRR031847	42121	60	20478.2719546
14604	SRP040472	SRS580501	SRX498869	SRR1202092	48222	144	20478.2720128
4533	SRP042620	SRS624419	SRX559875	SRR1313224	251576	5918	20478.2740722
5728	SRP017413	SRS378243	SRX208364	SRR628583	176679	1457	20478.2742827
15103	SRP014574	SRS358024	SRX181261	SRR547989	170343	872	20478.2746576
12787	SRP024274	SRS437936	SRX297214	SRR886609	188666	684	20478.2782642
17747	SRP012461	SRS310772	SRX144141	SRR490518	4058	23	20478.2816658
13746	SRP011085	SRS295603	SRX123785	SRR420193	44488	299	20478.2820985
5988	SRP015789	SRS363943	SRX187585	SRR572642	4636	6	20478.2868852
9383	SRP033135	SRS504330	SRX379873	SRR1033183	28117	315	20478.2871928
13564	SRP006908	SRS211153	SRX066556	SRR223506	147243	3550	20478.2873345
8369	SRP015789	SRS363943	SRX187585	SRR572535	4359	2	20478.2883689
15566	SRP041396	SRS596987	SRX525146	SRR1259318	123201	308	20478.2904928
21306	SRP010181	SRS285170	SRX114805	SRR397150	10122	19	20478.2942106
4120	SRP001540	SRS008938	SRX014645	SRR031925	78988	89	20478.2949435
5668	SRP043108	SRS634214	SRX589528	SRR1377164	101199	225	20478.3007935
9725	SRP001540	SRS008870	SRX014577	SRR031857	50176	35	20478.3035714
3128	SRP040547	SRS582716	SRX501659	SRR1205794	54946	99	20478.303771
673	SRP040472	SRS580308	SRX498577	SRR1201738	46477	100	20478.304925
15113	SRP002640	SRS084216	SRX022201	SRR058068	108	46	20478.3055556
15368	SRP041471	SRS598095	SRX528190	SRR1264067	27703	116	20478.305707
4563	DRP000987	DRS005760	DRX005632	DRR006420	66516	305	20478.3063323
18248	SRP040472	SRS580343	SRX498683	SRR1201873	131139	405	20478.306667
15662	ERP004375	ERS481352	ERX615414	ERR659093	41459	617	20478.3077981
505	SRP013463	SRS334637	SRX149162	SRR500121	95987	596	20478.3080626
4375	SRP011008	SRS295408	SRX122589	SRR436885	233134	4132	20478.3090154
10543	SRP002605	SRS079394	SRX021975	SRR057531	2194	47	20478.310392
13049	SRP035988	SRS544650	SRX451438	SRR1146213	199483	1566	20478.3126031
13703	SRP042620	SRS624404	SRX559861	SRR1313210	261544	5311	20478.3148839
1237	SRP004637	SRS139443	SRX031956	SRR073772	19956	18	20478.3175486
14598	SRP010483	SRS290099	SRX117479	SRR401824	128849	563	20478.317581
19593	SRP013450	SRS336170	SRX150782	SRR502799	180464	5997	20478.3181244
6726	SRP002105	SRS024848	SRX017603	SRR037697	15323	158	20478.3203028
10514	SRP003227	SRS105319	SRX025363	SRR063750	37162	957	20478.3211614
17295	SRP000941	SRS366518	SRX263867	SRR1220474	134701	217	20478.3229894
14528	SRP010430	SRS289852	SRX116733	SRR400819	80235	181	20478.3270019
20996	SRP042620	SRS624380	SRX559836	SRR1313185	225450	9533	20478.3273808
12174	SRP006575	SRS190700	SRX059635	SRR191641	4141	2	20478.3286646
15667	SRP014320	SRS350172	SRX159822	SRR521464	136596	1050	20478.3367522
8807	SRP009123	SRS269183	SRX103486	SRR358995	155572	576	20478.3380814
8135	SRP019989	SRS404027	SRX255058	SRR797057	295344	4034	20478.3417506
13566	SRP028301	SRS464892	SRX328753	SRR944334	56362	138	20478.3444165
12880	SRP010181	SRS285185	SRX114820	SRR397093	14761	41	20478.3486214
5457	SRP041736	SRS603415	SRX534698	SRR1275152	21690	390	20478.3500692
13252	SRP001540	SRS008933	SRX014640	SRR031920	40192	87	20478.3502189
7694	SRP024274	SRS437935	SRX297213	SRR886605	188237	718	20478.3503031
8882	SRP041471	SRS598095	SRX528190	SRR1264060	29618	79	20478.3506314
18910	SRP004637	SRS139412	SRX031925	SRR073741	26009	0	20478.3509554
15652	SRP015640	SRS361635	SRX185051	SRR567428	109628	924	20478.3517532
3761	SRP035988	SRS544536	SRX451324	SRR1146099	181526	1527	20478.3521589
3342	SRP007825	SRS257291	SRX091710	SRR330872	362	17	20478.3535912
16074	SRP035988	SRS544633	SRX451421	SRR1146196	190761	1062	20478.354973
229	SRP012461	SRS310789	SRX144158	SRR490586	4554	43	20478.3552921
10010	SRP035988	SRS544671	SRX451459	SRR1146236	180164	1003	20478.3565807
16746	SRP035988	SRS544526	SRX451314	SRR1146088	133446	394	20478.3583322
16329	SRP012098	SRS308330	SRX136622	SRR456547	23753	155	20478.3586915
10658	SRP010181	SRS285244	SRX114879	SRR397344	27439	85	20478.360691
7399	SRP035988	SRS544630	SRX451418	SRR1146193	197931	1374	20478.3640966
3422	SRP023262	SRS429716	SRX286958	SRR868838	4146	2	20478.3654124
14547	SRP010061	SRS284483	SRX113651	SRR393765	148928	574	20478.3681041
3459	SRP009615	SRS281688	SRX110464	SRR387780	97082	274	20478.3722935
9924	SRP010181	SRS285163	SRX114798	SRR396927	6419	16	20478.3726437
1007	SRP017395	SRS474969	SRX208045	SRR627777	4204	1285	20478.3727402
12276	SRP002628	SRS084143	SRX022060	SRR057629	59639	189	20478.3767836
19532	SRP033135	SRS504364	SRX379905	SRR1033215	13301	193	20478.3772649
5266	SRP017138	SRS375028	SRX204128	SRR616076	149207	2938	20478.3794594
11867	SRP029341	SRS474689	SRX341596	SRR959703	943	3	20478.3806999
13567	ERP004094	ERS384168	ERX421692	ERR455337	186461	1328	20478.3831847
15742	SRP015989	SRS362528	SRX191095	SRR579385	135481	175	20478.385567
8089	DRP000987	DRS005749	DRX005621	DRR006409	40268	95	20478.386411
13674	SRP043108	SRS634214	SRX589528	SRR1377163	102420	186	20478.3865651
17320	SRP007417	SRS214146	SRX082145	SRR307012	25820	317	20478.3881875
7452	ERP001458	ERS140923	ERX103448	ERR127308	189427	1642	20478.3884293
5257	SRP012461	SRS310755	SRX144124	SRR490451	1210	9	20478.3892562
13418	SRP016118	SRS369269	SRX195295	SRR592575	229384	3812	20478.3893471
9483	SRP041736	SRS603222	SRX534505	SRR1274248	31946	793	20478.3895636
13716	SRP041471	SRS598096	SRX528191	SRR1264096	48807	218	20478.390149
16566	SRP023538	SRS431808	SRX290654	SRR873420	317149	5778	20478.390296
15601	SRP014320	SRS350174	SRX159815	SRR534174	126314	539	20478.3908355
1922	SRP041471	SRS598107	SRX528202	SRR1264333	40364	129	20478.3933703
5624	SRP006731	SRS192756	SRX062031	SRR202056	26040	0	20478.3954301
19868	SRP026331	SRS452617	SRX315143	SRR922201	190998	3818	20478.3993445
6286	ERP003731	ERS199518	ERX295130	ERR321985	91682	182	20478.4004276
17500	DRP000987	DRS005764	DRX005636	DRR006424	66789	212	20478.4010541
4099	SRP040547	SRS582721	SRX501664	SRR1205798	94300	238	20478.4012089
518	ERP001458	ERS140923	ERX103449	ERR127309	184209	1387	20478.4022876
7046	SRP012461	SRS310764	SRX144133	SRR490485	1813	8	20478.4026475
20320	SRP019980	SRS266260	SRX254950	SRR796735	200500	957	20478.4033017
5016	SRP028180	SRS463785	SRX327403	SRR942564	39796	922	20478.4120263
14832	SRP043108	SRS634216	SRX589529	SRR1377167	112366	233	20478.4123044
16046	SRP015670	SRS361842	SRX185659	SRR566260	69181	491	20478.4131481
3397	SRP041471	SRS598099	SRX528194	SRR1264160	22836	35	20478.4136889
14700	SRP007825	SRS257311	SRX091730	SRR330892	160	17	20478.41875
16815	SRP028336	SRS465439	SRX329375	SRR945201	79837	140	20478.4228741
6258	SRP041471	SRS598099	SRX528194	SRR1264152	22687	34	20478.4237228
15479	SRP015670	SRS361828	SRX185645	SRR566231	48614	201	20478.4250627
12685	SRP001540	SRS008833	SRX014540	SRR031820	55171	72	20478.4258397
19466	SRP002105	SRS024848	SRX017603	SRR037702	15419	159	20478.4294053
5981	SRP034711	SRS518995	SRX398544	SRR1057986	110255	2	20478.4355358
10018	SRP014830	SRS356006	SRX176401	SRR542363	8051	26	20478.4365917
5112	DRP000987	DRS005721	DRX005593	DRR006375	64901	186	20478.4366189
9860	ERP004375	ERS481271	ERX615333	ERR659012	34002	179	20478.4382389
18499	DRP001919	DRS014561	DRX015065	DRR016712	376313	7020	20478.4419831
8776	SRP041736	SRS603496	SRX534779	SRR1274147	38219	387	20478.4437322
3449	SRP015670	SRS361842	SRX185659	SRR566259	61830	395	20478.444121
9985	SRP026648	SRS455875	SRX319050	SRR927437	218866	5469	20478.4454278
21443	SRP015789	SRS363943	SRX187585	SRR572545	4754	7	20478.4482541
12760	SRP000941	SRS366519	SRX263869	SRR1220482	62067	135	20478.4494176
8835	SRP019980	SRS266260	SRX254950	SRR796732	210866	1384	20478.4532831
5687	ERP004592	ERS392591	ERX376243	ERR409884	86	1	20478.4534884
6344	SRP028346	SRS465599	SRX329600	SRR946053	135349	204	20478.4537898
2994	SRP000941	SRS300640	SRX190122	SRR578645	145175	1162	20478.4546237
1854	SRP035988	SRS544622	SRX451410	SRR1146185	155445	744	20478.4574673
21395	SRP000941	SRS366519	SRX263869	SRR1045608	63108	136	20478.4587057
7553	SRP002628	SRS084145	SRX022062	SRR057631	97119	548	20478.4615472
7629	SRP033266	SRS506071	SRX381856	SRR1036061	197882	940	20478.4621593
3298	SRP007461	SRS281641	SRX110317	SRR768413	134817	5290	20478.4635617
20391	SRP035268	SRS528028	SRX424352	SRR1105566	98557	1	20478.4667045
16204	SRP007825	SRS257282	SRX091701	SRR330863	171	23	20478.4678363
882	SRP010181	SRS285133	SRX114768	SRR396969	11959	21	20478.4689355
911	SRP001540	SRS008955	SRX014662	SRR031942	45212	155	20478.4689684
14365	SRP030628	SRS488289	SRX361147	SRR1004312	128187	350	20478.469564
4388	SRP028180	SRS463783	SRX327401	SRR942562	33166	778	20478.4703311
14065	SRP014487	SRS351392	SRX160918	SRR525100	91547	7	20478.4774378
7495	SRP020544	SRS408263	SRX260241	SRR810096	181705	639	20478.480383
565	SRP010483	SRS290090	SRX117470	SRR401815	98587	3	20478.4867782
18853	SRP014830	SRS356043	SRX176438	SRR542400	301059	6186	20478.4878246
5190	SRP042620	SRS624289	SRX559746	SRR1313095	199218	6195	20478.4886757
12236	SRP037718	SRS557164	SRX469932	SRR1168227	101115	168	20478.4915097
6347	SRP038143	SRS559396	SRX473000	SRR1171988	196836	1552	20478.4930145
152	SRP010181	SRS285167	SRX114802	SRR397003	7391	14	20478.493438
1684	ERP003933	ERS351022	ERX371729	ERR405368	158648	543	20478.4939741
17850	SRP015989	SRS362528	SRX191096	SRR579386	134079	172	20478.494231
19583	SRP024274	SRS437922	SRX297200	SRR886566	178877	612	20478.4957373
2694	SRP033135	SRS504422	SRX379964	SRR1033274	6050	115	20478.4966942
9546	SRP029341	SRS474726	SRX341633	SRR959740	777	1	20478.4967825
6516	SRP018525	SRS440545	SRX300893	SRR893066	34267	493	20478.5032247
2342	SRP001540	SRS008910	SRX014617	SRR031897	57299	118	20478.5037959
14488	SRP007461	SRS241968	SRX084683	SRR315336	208581	17	20478.5046673
17836	SRP026537	SRS454729	SRX317744	SRR925737	165261	617	20478.5052069
10091	SRP028301	SRS464877	SRX328737	SRR944318	39227	649	20478.5064369
9626	SRP033135	SRS504111	SRX379653	SRR1032963	25446	429	20478.5082528
16096	SRP015678	SRS517580	SRX396594	SRR1055721	57943	407	20478.509518
10131	SRP027514	SRS459814	SRX323407	SRR935451	150539	462	20478.5096619
2896	SRP042620	SRS624348	SRX559805	SRR1313154	199715	5893	20478.5112385
5807	DRP000987	DRS005739	DRX005611	DRR006395	83913	977	20478.5125904
18698	SRP005242	SRS151542	SRX037703	SRR090591	25623	210	20478.5159817
5531	SRP002079	SRS011898	SRX017373	SRR037192	30315	175	20478.5191819
15108	SRP035988	SRS544654	SRX451442	SRR1146218	200990	1387	20478.5194686
2843	SRP041471	SRS598099	SRX528194	SRR1264159	22144	53	20478.5228504
7638	SRP000941	SRS366519	SRX263869	SRR1045606	48259	66	20478.5234464
7467	SRP033135	SRS504362	SRX379904	SRR1033214	30291	274	20478.523885
5142	SRP012461	SRS310764	SRX144133	SRR490486	1830	6	20478.5245902
18712	SRP006769	SRS192993	SRX062354	SRR206980	91560	8	20478.5259611
20162	SRP009266	SRS365104	SRX188984	SRR575164	2198	806	20478.5277525
3665	SRP014428	SRS350469	SRX160234	SRR522095	56545	214	20478.5312052
18771	SRP041162	SRS591815	SRX516766	SRR1238018	92260	60	20478.5312812
1331	SRP001558	SRS009323	SRX014828	SRR032126	31744	91	20478.5337072
19341	SRP014320	SRS350172	SRX159822	SRR521465	137575	1089	20478.5357878
16894	SRP000941	SRS366517	SRX263865	SRR1220468	160619	479	20478.5375142
18985	SRP001540	SRS008850	SRX014557	SRR031837	42992	90	20478.5382629
19496	SRP042027	SRS618234	SRX550493	SRR1296055	9750	223	20478.5397949
10701	SRP033135	SRS504217	SRX379759	SRR1033069	15293	437	20478.541228
21340	SRP035988	SRS544627	SRX451415	SRR1146190	193861	1520	20478.5424763
7409	SRP041471	SRS598099	SRX528194	SRR1264156	22631	59	20478.5425302
10119	SRP041471	SRS598103	SRX528198	SRR1264246	21270	55	20478.5430183
1981	DRP000987	DRS005774	DRX005646	DRR006434	34852	112	20478.5434121
20175	ERP003536	ERS323194	ERX283490	ERR310207	208459	15	20478.5469325
20923	SRP026387	SRS453966	SRX316665	SRR923932	156835	1060	20478.5577071
7594	SRP028344	SRS465599	SRX329575	SRR946064	144863	226	20478.5577822
21059	SRP014146	SRS348799	SRX158089	SRR519074	28651	336	20478.5578165
4928	SRP001563	SRS009398	SRX014968	SRR032278	63962	417	20478.5582846
10523	SRP040472	SRS580291	SRX498547	SRR1201711	185182	568	20478.5601732
5659	SRP019980	SRS266260	SRX254950	SRR796731	216156	1525	20478.5616638
3504	SRP033135	SRS504172	SRX379714	SRR1033024	27438	171	20478.564254
21083	SRP010061	SRS284480	SRX113648	SRR393762	155566	693	20478.5654899
21195	SRP001540	SRS008973	SRX014680	SRR031960	71346	103	20478.5655818
6010	SRP015711	SRS362244	SRX186079	SRR567527	220196	1291	20478.566023
1674	SRP000941	SRS366517	SRX263865	SRR1045599	161363	324	20478.5666789
8703	SRP043108	SRS634218	SRX589532	SRR1377177	108282	259	20478.5682939
3860	SRP001540	SRS008967	SRX014674	SRR031954	42825	50	20478.5695038
21254	SRP030401	SRS487182	SRX359603	SRR1002099	176212	409	20478.5705457
19237	SRP010181	SRS285194	SRX114829	SRR397030	14070	23	20478.5727079
5590	SRP014320	SRS350172	SRX159822	SRR521463	220687	2010	20478.5733414
15729	SRP035988	SRS544670	SRX451458	SRR1146235	181296	996	20478.573471
8867	SRP000941	SRS308396	SRX190118	SRR577582	205763	3304	20478.5737766
14287	SRP009276	SRS270146	SRX105303	SRR363990	39389	3942	20478.5759222
20106	SRP039348	SRS565521	SRX480665	SRR1182264	244923	1752	20478.5770834
7256	SRP019758	SRS402548	SRX251973	SRR786499	156246	515	20478.577442
12761	SRP028301	SRS464867	SRX328727	SRR944308	77460	378	20478.5786341
2895	SRP020556	SRS518954	SRX398502	SRR1057941	139702	8655	20478.5810368
9230	SRP040472	SRS580435	SRX498799	SRR1201996	51292	117	20478.5812797
10339	SRP035312	SRS528506	SRX424836	SRR1106094	110249	0	20478.5817831
4672	SRP000941	SRS366514	SRX263858	SRR1220429	141123	313	20478.5858365
3058	SRP035268	SRS528037	SRX424361	SRR1105575	57774	41	20478.5872538
4397	SRP032540	SRS498650	SRX373217	SRR1024131	39	2	20478.5897436
5931	SRP029990	SRS481307	SRX352340	SRR988508	186171	21692	20478.5909997
11683	SRP039694	SRS568210	SRX483900	SRR1186601	257058	3824	20478.5917264
16366	SRP026013	SRS444541	SRX305387	SRR900278	146460	3	20478.5927079
9991	SRP015640	SRS361636	SRX185056	SRR567434	142593	2189	20478.5940614
15616	SRP015640	SRS361642	SRX185088	SRR567466	111947	660	20478.5951566
3512	SRP010280	SRS285665	SRX115543	SRR398238	65496	211	20478.5969678
8422	SRP009276	SRS270150	SRX105307	SRR363994	18152	1286	20478.6019171
12957	SRP026537	SRS454705	SRX317720	SRR925713	167520	773	20478.604298
15801	SRP010944	SRS429816	SRX287108	SRR868952	32956	25	20478.6055347
11029	SRP028291	SRS464689	SRX328550	SRR944056	28	3	20478.6071429
6417	SRP033135	SRS504426	SRX379968	SRR1033278	32355	506	20478.6077886
19508	SRP029245	SRS473686	SRX339953	SRR957679	118436	157	20478.6092658
16671	ERP001304	ERS105742	ERX080870	ERR103430	105552	762	20478.6113101
1000	SRP024274	SRS437934	SRX297212	SRR886602	185217	586	20478.6121144
3921	SRP001540	SRS008899	SRX014606	SRR031886	74478	103	20478.6139531
48	SRP002079	SRS011902	SRX017383	SRR037217	35185	145	20478.617138
9878	SRP042623	SRS624474	SRX559932	SRR1313301	182028	2920	20478.620443
