PC1 PC2 PC3 PC4 PC5 brain lcl blood seqc_abrf geuvadis mixture
SRR1264238 -0.00661367052883191 0.000127688738765679 0.000731762690658498 0.00113816943756897 0.00125857087966423 0 0 0 0 0 NA
SRR903176 -0.00375672996684203 0.00218470471521059 -0.000618729162724635 0.000623469416127353 -0.00614318997081356 1 0 0 2 0 3:1
SRR403017 -0.00167402072077758 -0.00581800685262086 -0.0007917033204768 -0.00350289320741271 -0.00557545951795442 0 0 1 0 0 NA
SRR903170 -0.00393964775742162 0.00218015765397349 -0.000259284483996659 0.000631510249452807 -0.00615263330689316 1 0 0 2 0 3:1
SRR903171 -0.00389495961153926 0.00222065065814672 -0.000494917529812775 0.00091958246541041 -0.00533411520281051 1 0 0 2 0 3:1
SRR772538 -0.00754012999949137 0.00077185792723508 0.00242680891240394 0.00173760498978752 0.000711814504071877 0 0 0 0 0 NA
SRR903173 -0.00379957775141568 0.00209217473565035 -0.000502475241613857 0.000520264027444797 -0.00559230448305221 1 0 0 2 0 3:1
SRR1264231 -0.00649725620652351 0.000297284159533199 0.000834195135244489 0.00133042293865643 0.00182991571005354 0 0 0 0 0 NA
SRR772537 -0.0075541814027669 0.000778220108658435 0.00245678647129034 0.00176335091367315 0.00073125794960039 0 0 0 0 0 NA
SRR772534 -0.00754712902320435 0.000775048954833478 0.00244132913106175 0.00175033760979452 0.000723007155980624 0 0 0 0 0 NA
SRR1264232 -0.0073026408682887 0.000643694745997948 0.00191711866161918 0.00138881748765305 0.00192529276084943 0 0 0 0 0 NA
SRR772532 -0.00755731641081465 0.000779671130745565 0.00246313957190618 0.00176901680525946 0.000736668192088174 0 0 0 0 0 NA
SRR1264234 -0.00635598619584342 0.000110435393899314 0.000419940299188413 0.00155331633401981 0.00131152731055037 0 0 0 0 0 NA
SRR1264237 -0.00652418983431813 0.000496439294722911 0.000800399874592584 0.00124366835308411 0.00231088962766842 0 0 0 0 0 NA
SRR1264236 -0.00647168430665485 0.000186906119191798 0.00080174183199838 0.00118106264800547 0.0012329309246298 0 0 0 0 0 NA
SRR988465 0.00581843713077063 0.00135001702246604 -0.0076170556171509 0.00546058730173042 -0.00631084745926066 0 0 0 0 0 NA
SRR988464 0.00625580453987642 0.00146635573776333 -0.00788220739333506 0.00649968531633997 -0.00665447094449156 0 0 0 0 0 NA
SRR988463 0.00606639110534369 0.0013770945614609 -0.00773416434725804 0.00584976211904646 -0.00550373267457448 0 0 0 0 0 NA
SRR897418 0.010763384205275 0.00626290427876337 -0.00628863602304264 0.00625691467588478 0.0138353650322724 0 0 0 1 0 0:1
SRR1275205 -0.00598094316291029 -0.000589150637400544 -0.00014537280105735 0.00021866424803001 0.000123979532849978 0 0 1 0 0 NA
SRR897415 0.0108709512655689 0.00569353192961612 -0.00670388497142903 0.00562835039313748 0.0148307205296905 0 0 0 1 0 0:1
SRR897414 0.010688823093088 0.00627927858727028 -0.00681014599860903 0.00553698402429875 0.0140932948494591 0 0 0 1 0 0:1
SRR897417 0.0109978711554329 0.00673501325360867 -0.00660084792453774 0.00606430095971294 0.0140048248165775 0 0 0 1 0 0:1
SRR578644 -4.92905711194356e-05 0.00516771924703782 0.00626621447958002 -0.00141871963020655 0.013828812281752 0 0 0 0 0 NA
SRR897411 0.0107174964634057 0.00587363353133727 -0.00690822413512425 0.00615319002319333 0.014701255781235 0 0 0 1 0 0:1
SRR897410 0.0106652734148666 0.0061123851234867 -0.00628629953194001 0.00580094953268298 0.0143616906887538 0 0 0 1 0 0:1
SRR897413 0.0108109091847976 0.00633019946797669 -0.00762560887242134 0.00642462244393037 0.0144128368125089 0 0 0 1 0 0:1
SRR897412 0.0105765786828953 0.00597857272701379 -0.0069260009036456 0.00634076264310916 0.0146543588509036 0 0 0 1 0 0:1
SRR846956 0.00766477166022918 -0.0111866712177233 0.0152188248714151 -0.0158150171623895 0.0214236477518943 0 0 1 0 0 NA
SRR846957 0.00974361484538787 -0.013025647851542 0.0147082279940533 -0.0124822286224618 0.0126521773967065 0 0 1 0 0 NA
SRR846954 0.00756854132987205 -0.0127987183177729 0.0119828036082095 -0.0129099830289463 0.010900017429965 0 0 1 0 0 NA
SRR846955 0.00766279019565311 -0.0104587159091212 0.0141372093182541 -0.0141623651792085 0.0191613889529532 0 0 1 0 0 NA
SRR846952 0.00809731031112255 -0.01335052694904 0.0117006580987924 -0.0131984434729905 0.0101056422055323 0 0 1 0 0 NA
SRR846953 0.0105752883223157 -0.0131380039987607 0.0159588246528415 -0.0128889943374945 0.0158217388545787 0 0 1 0 0 NA
SRR846950 0.00758652961747702 -0.00953896838439578 0.011373001150156 -0.0118800611411847 0.0144999407667455 0 0 1 0 0 NA
SRR846951 0.00900298730382603 -0.0107672811651263 0.0132178312736675 -0.0146526353549934 0.0172423257046412 0 0 1 0 0 NA
SRR1142095 -0.00712176527494468 0.000401176184447096 0.00173808168178417 0.00120840373529185 0.000187539393581689 0 0 0 0 0 NA
SRR846958 0.00875352102237915 -0.0116995597017522 0.013567979968837 -0.0110239545287683 0.0161158799302473 0 0 1 0 0 NA
SRR846959 0.00707464765324314 -0.0105802796749885 0.0146627931857325 -0.0149934988488103 0.0198759414968259 0 0 1 0 0 NA
SRR1044558 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR959719 -0.0068848668368065 -0.000305922252876616 0.00375197671929919 0.00103584642688723 0.0024906644014592 0 0 0 0 0 NA
SRR490564 -0.0069917710374933 -0.00067411004252777 0.00080251133271935 9.94029326142128e-05 -0.000696953437843839 0 0 0 0 0 NA
SRR490565 -0.00667651263028351 -7.89360904149278e-05 0.000696524768239739 2.88740969010222e-05 -0.000433172994078734 0 0 0 0 0 NA
SRR490566 -0.00663593457192337 0.000633125996440687 0.000756966097731903 0.000482511654678758 0.00060486387590823 0 0 0 0 0 NA
SRR643789 -0.003181596191566 0.000463446369791946 -0.00362888739406222 0.000319979939645838 -0.00523299830684885 0 0 0 0 0 NA
SRR490560 -0.00669235233983475 0.000150875704147209 0.00063305813491508 0.000143377213058974 9.7330171089826e-05 0 0 0 0 0 NA
SRR490561 -0.006210830674999 5.96034893746717e-05 -0.000321827891730928 0.00027823133898892 -0.00130457638264215 0 0 0 0 0 NA
SRR1044453 -0.00755484542715976 0.000799202408892292 0.00249283629161269 0.00171133902137689 0.000988731218411489 0 0 0 0 0 NA
SRR490563 -0.00630130761635167 6.91249759954519e-05 8.5197077589975e-05 0.00017537031084807 -0.00124086071203883 0 0 0 0 0 NA
SRR491084 0.00125486872011893 -0.000400957177032081 -0.00891283699499817 0.00141426200973268 -0.00179141638229254 0 0 0 0 0 NA
SRR827464 0.00168122584930159 -0.00722087543532665 -0.00502334477045842 -0.00417593005802682 -0.00960028280905569 0 0 1 0 0 NA
SRR611845 -0.00409127284223053 0.000240647504629107 -0.00130201856932876 9.47513047877249e-05 -0.00277381350949651 0 0 0 0 0 NA
SRR578646 5.18482794705042e-05 0.00517247272723468 0.0063564661918129 -0.0017622094264189 0.0135333424616608 0 0 0 0 0 NA
SRR772489 -0.00754175612719002 0.000772569434884706 0.00243037337531917 0.0017406111476663 0.000713940341595325 0 0 0 0 0 NA
SRR372640 -0.00753747810670699 0.000769488607659104 0.00242224144787625 0.00173322166000718 0.000713209157273487 0 0 0 0 0 NA
SRR741888 -0.00753335830826488 0.000770677164435052 0.00242370135955494 0.00173006627430938 0.000703843049505936 0 0 0 0 0 NA
SRR1044452 -0.00754520356822804 0.000774177361675274 0.00243732974650028 0.00174683207254301 0.000719877067231247 0 0 0 0 0 NA
SRR192340 -0.00711467016954654 0.000494121328582918 0.00196883126038189 0.00149299413016504 0.00055638987335009 0 0 0 0 0 NA
ERR351414 -0.00543778692343524 -0.000571199556149594 0.00105880769891697 -0.000327357165664362 0.00099598644481166 0 0 0 0 0 NA
SRR491085 0.00175782675958346 -0.00100509636699396 -0.0100289771343483 0.00399343443512636 -0.00303796258637038 0 0 0 0 0 NA
SRR771549 0.0109579455290632 0.0047412424889469 -0.00960239854620876 0.0119295981384209 -0.000173216309941141 0 0 0 0 0 NA
SRR924260 -0.00557285224371206 0.000237595596751347 -0.000941466886661803 0.000893268215159215 -0.00197965644796127 0 0 0 0 0 NA
SRR897602 0.0110651870853143 0.0107654341488906 -0.0014893664944342 0.00356832944103134 0.00752825060498099 0 0 0 1 0 1:3
SRR1203829 -0.00753288611963799 0.000770518440342002 0.00242336065866798 0.00173314396922574 0.000709830585479786 0 0 0 0 0 NA
SRR1203828 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR1036119 0.0160194833931457 -0.0275083667671795 0.0359573835530731 0.0390144222978047 -0.009942137332095 0 0 1 0 0 NA
SRR1036118 0.0167180465951326 -0.0272525437029951 0.0366497010236941 0.0389313611059494 -0.00965440841976439 0 0 1 0 0 NA
SRR1237978 0.0106671437977394 0.00792971917825877 -0.00171720046863667 0.00893152007402746 -0.0113447242952176 1 0 0 0 0 NA
SRR1237979 0.0110866229679474 0.00793360376816532 -0.00203730700370212 0.00908972689878578 -0.0126162749853344 1 0 0 0 0 NA
SRR1203823 -0.00753298773947069 0.000768738640930156 0.00241658790425672 0.00172820124391295 0.000717585126617584 0 0 0 0 0 NA
SRR1237977 0.0123072933205272 0.00403693746908706 -0.00888044461553424 0.0151346242147948 -0.00779397942277213 1 0 0 0 0 NA
SRR1036117 0.0164559213898073 -0.0274975675784276 0.0362146478471565 0.0395092888256318 -0.0102058129189399 0 0 1 0 0 NA
SRR1032145 0.0102016047228756 -0.00793630003407749 -0.00463834466524012 -0.00406423017916279 0.00300160497012819 0 0 0 0 0 NA
SRR1036111 0.015001162985312 -0.0219404502736317 0.023610893651894 0.0180861192613288 -0.00353328230804203 0 0 1 0 0 NA
SRR1032143 -0.00755939697842507 0.000777428157371494 0.00230394098584779 0.00201749045914055 0.00106702004246207 0 0 0 0 0 NA
SRR1036113 0.0151875196554061 -0.022193381278345 0.0241183123803764 0.0188149703000935 -0.00417409654642201 0 0 1 0 0 NA
SRR1036112 0.0151437670131477 -0.0220289774960001 0.0239458460440908 0.0189667007443015 -0.00401720269396481 0 0 1 0 0 NA
SRR1202088 0.00511593990891736 0.000169578165673606 -0.00722156114962621 0.0119064170142572 0.0119511580953916 0 0 0 0 0 NA
SRR1275289 -0.00529200013227156 0.00141219860336982 0.000276470340273631 0.000567679252193167 -0.00203418027800785 1 0 0 0 0 NA
SRR1275282 -0.00565694484027913 0.00105571034608738 -0.000283296706794478 0.000967823288723838 -0.00214254967451802 1 0 0 0 0 NA
SRR1275283 -0.00354552225510592 0.000943081490381687 -0.00271848877080473 0.000730871619923313 -0.0016937329329745 1 0 0 0 0 NA
SRR537111 -0.00732467579892811 0.000370033705419408 0.0022754296443854 0.00100842675779456 0.00108498853616591 0 0 0 0 0 NA
SRR1275281 -0.00349388131651052 0.00133689404187722 -0.0023929417360826 0.000721122178269945 -0.00345912360903179 1 0 0 0 0 NA
SRR1275286 -0.00587241112451258 0.00147781950982006 0.000610722544939696 0.0011460661794634 -0.000838301374983555 1 0 0 0 0 NA
SRR827476 0.0023036018191742 -0.00774115023395528 -0.00326148692647449 -0.00413029762613898 -0.00930843981702332 0 0 1 0 0 NA
SRR1275284 -0.00516579558509636 0.00113189599967457 -0.000843489278293415 0.000514693803656655 -0.000467225671454595 1 0 0 0 0 NA
SRR620100 -0.00461842232457361 0.000611789832450441 -0.000270928827439342 -0.00101374609277417 0.000141917415332051 0 0 0 0 0 NA
SRR827477 0.00190874655142757 -0.0073088075106497 -0.00337869036502012 -0.00420596693030954 -0.00961530662883889 0 0 1 0 0 NA
ERR342815 0.00499434529172498 0.0023260778304393 -0.00722168905693125 0.00317146444737804 -0.00612723701064091 0 0 0 0 0 NA
SRR1146231 0.0038825021329504 -0.00365709652392999 -0.00169852309194783 -0.00461067820515649 -0.00361281519613897 0 0 0 0 0 NA
SRR1044454 -0.00754883363709292 0.000775819383795916 0.00244508772183803 0.0017534865742784 0.000724860623482665 0 0 0 0 0 NA
SRR1033219 -0.00308570413136358 -0.00102923894003192 -0.00533607715901163 -0.000334254516850504 -0.00244439267740232 0 0 0 0 0 NA
SRR1275302 -0.00581662029278005 0.000961580509790722 0.000832948302274757 0.001720790560072 -5.43728021290951e-05 1 0 0 0 0 NA
SRR897153 0.00778209791983435 0.0189239706388468 0.0136204399193728 -0.00930117205597884 -0.0133092440774803 0 0 0 1 0 1:0
SRR998293 -0.00724249329623662 0.00122652843757706 6.35008672616111e-05 0.00679257259232813 0.00678457362523798 0 1 0 0 0 NA
SRR1033218 -0.00316170090337574 -0.00108452587097464 -0.00483980965936142 -0.000687548097556944 -0.00212890050720575 0 0 0 0 0 NA
SRR1164803 -0.00636994244880104 0.00023983463554691 0.00102630080412549 0.00108684607038786 -0.000632010778876807 0 0 0 0 0 NA
SRR1164802 -0.00595015122525289 0.000386164290941697 0.000273338873902725 0.000916036997046678 -0.00158867259119563 0 0 0 0 0 NA
SRR1164801 -0.00614543850696468 0.000390119448187889 0.000839789077797068 0.000867424314023362 -0.000892114159838464 0 0 0 0 0 NA
SRR1164800 -0.00611938273827343 0.00023129930035794 0.000769527467862445 0.000803258347853045 -0.0009816559271546 0 0 0 0 0 NA
SRR1164807 -0.00645594307408874 0.000248197599175818 0.00151182622323392 0.000815960969120346 -3.19544300537277e-05 0 0 0 0 0 NA
SRR1164806 -0.00639228166281417 0.000376249830167169 0.000950447196833702 0.00108451386496962 -0.000919914252647137 0 0 0 0 0 NA
SRR1164805 -0.00594797398822632 -1.33417720295228e-05 0.000278141142951653 0.000677374543937629 -0.00137091230917616 0 0 0 0 0 NA
SRR1164804 -0.00634116920501974 0.000632429670253355 0.00137890372567229 0.00123346190666884 -0.00100321706145292 0 0 0 0 0 NA
SRR934634 0.00288263310730349 -0.000571813953899166 -0.00990564430546149 0.00164551956708577 0.0014934326791972 0 0 0 0 0 NA
SRR1164809 -0.00634787418279183 0.000446248807490446 0.000813214272930129 0.00116209535950431 -0.000887769590874627 0 0 0 0 0 NA
SRR650361 -0.00663720345131554 0.000648806512079274 0.00196824957351626 0.00340795483720044 0.000383414579888512 0 0 0 0 0 NA
SRR1146252 0.00381270879482225 -0.0039770144513547 -0.00405901270297947 -0.00757925242145191 -0.00144168845041539 0 0 0 0 0 NA
SRR1146253 0.00439350393088204 -0.00517443847035719 -0.00362823646928929 -0.00490955064373335 -0.00282852768745946 0 0 0 0 0 NA
SRR1146250 0.00248644288700088 -0.00210341870419719 -0.00351890333291374 -0.00642328405387463 -0.00291401164100356 0 0 0 0 0 NA
SRR1146251 0.00298776488603893 -0.00288230650951923 -0.00196238784809043 -0.00752043036818281 -0.00153793578023759 0 0 0 0 0 NA
ERR342816 0.00669815316469499 0.000176731409274204 -0.0132843716631361 0.0039979971060207 -0.00305488558265189 0 0 0 0 0 NA
SRR567438 0.000431532165614693 -0.000806264860180744 -0.00655596308700343 0.00801939301248246 -0.000546225569593561 0 0 0 0 0 NA
SRR1294122 0.00980135364929041 0.00412871365297455 -0.00967143990347927 0.00669605906771869 0.00470320065813156 0 0 1 0 0 NA
SRR1294120 0.0104189255439244 0.00395611072861024 -0.0109230486430115 0.00877321790493177 0.000229147422051088 0 0 1 0 0 NA
SRR1294121 0.010327644313877 0.0032599626603936 -0.0111143004542553 0.00629356828922614 0.00142880791084139 0 0 1 0 0 NA
SRR897154 0.00750716968029478 0.018829744476914 0.0135248875405691 -0.00908047707683496 -0.013191339933297 0 0 0 1 0 1:0
ERR030859 0.00756767853094813 -0.00118379952081217 0.00179274810141494 -0.00723224714165249 -0.00582106139607409 0 0 0 0 0 NA
ERR315403 0.00925817097392777 -0.00691779292579666 0.00300678991147501 -0.0162174611176811 0.0162042214709421 0 0 0 0 0 NA
ERR315402 0.0110078329763919 0.00256810596797678 0.00374798824049438 6.79275000775104e-05 0.00371671881335404 0 0 0 0 0 NA
ERR315401 0.00802619362561322 0.000193015361402312 0.0019925462416038 -0.0037722183554063 0.00781004772065359 0 0 0 0 0 NA
ERR315400 0.00992312094653176 -0.00542289279181371 0.00191404227404755 -0.0130408830960985 0.0164802571776204 0 0 0 0 0 NA
SRR1027588 0.00124338868753858 -0.00179727147522406 -0.00897821764319783 0.0120809648469637 -0.00117783981803452 0 0 0 0 0 NA
SRR1027589 0.00204240475246507 -0.00213588845179746 -0.00889442284737779 0.0135559427728283 2.03989839067375e-05 0 0 0 0 0 NA
ERR315405 0.0134360545419283 -0.0118441925841509 0.014873492295115 -0.0187507675693827 0.0160610215534862 0 0 0 0 0 NA
ERR315404 0.0175202843941463 -0.0308189863685828 0.0373971429282493 0.0352158103782146 -0.0063507933281509 0 0 0 0 0 NA
SRR1027584 0.000779580761018416 -0.00146741634772483 -0.0101475501262732 0.010844926636397 -0.000404288043747075 0 0 0 0 0 NA
SRR1027585 0.00164940040769696 -0.00191104691102424 -0.00970782632117492 0.0122602752421848 -0.00127575886384758 0 0 0 0 0 NA
SRR1027586 0.00107329374270301 -0.00239100063288821 -0.00783783649303282 0.0141696442105322 -0.00122978064053391 0 0 0 0 0 NA
SRR1027587 0.00107877953866093 -0.00195566979251194 -0.00900774873290887 0.0120438205688491 -0.000589071011149543 0 0 0 0 0 NA
SRR1027580 0.00115707759335915 -0.00149133735926819 -0.0100088893874321 0.0117716937235861 -0.000865272970312804 0 0 0 0 0 NA
SRR1027581 3.78264876996558e-05 -0.000966435125460765 -0.0096711466724051 0.0106889567122184 -0.000124365375282882 0 0 0 0 0 NA
SRR1027582 0.000690247300242495 -0.00117643466028581 -0.00940478539659624 0.0110494475458329 0.000492912069778184 0 0 0 0 0 NA
SRR1027583 8.89327531143539e-05 -0.0015837632589116 -0.00986121876399257 0.0121929531319374 2.845787254756e-05 0 0 0 0 0 NA
SRR520403 0.00261102440386577 -0.0023045680299076 -0.0121586648951463 0.00466027862444881 -0.00813316946026191 0 0 0 0 0 NA
SRR479069 0.0119601133452009 0.00341406684885797 -0.0051023004937873 0.000246243998133666 0.00204819617196783 0 0 0 0 0 NA
SRR1205177 -0.00741317766732967 0.000945770609672882 0.00271011212949766 0.00167581100341805 0.00201236270257119 1 0 0 0 0 NA
SRR1216105 0.0121645181563651 0.0198165332962781 0.0113648449733959 -0.00443473846957125 -0.00386913417845034 0 0 0 1 0 3:1
ERR030856 0.00576426879293338 -0.00192073598632434 0.00189892384256953 -0.00908583174152573 -0.00287955634076937 0 0 0 0 0 NA
SRR771553 0.0121969696249375 0.00389388301544264 -0.0104044696474204 0.0149964132411333 -0.000408209770362655 0 0 0 0 0 NA
SRR959652 -0.00732335507481443 0.000536151381596441 0.00306273579671944 0.00247893058545373 0.00123606497959435 0 0 0 0 0 NA
SRR836218 -0.00471996975787023 -0.00105472062060972 0.0002870998743502 -0.00154423363352006 -0.000205839709585332 0 0 0 0 0 NA
SRR836219 -0.00537767173286512 -0.00122680916700742 0.00144684015012466 -0.0022894482495947 0.000999288987457721 0 0 0 0 0 NA
SRR934636 0.00506122691287797 0.0023192251502796 -0.00431804706097873 0.0041292220789759 0.00305453923620935 0 0 0 0 0 NA
SRR816999 -0.00727844909277501 0.00060914155928439 0.00225294982950464 0.00186033883597453 0.000691451628597038 0 0 0 0 0 NA
SRR496588 -0.000724850098480551 0.000111897616588873 -0.00248967089723754 0.000634785970681734 -0.0070642460921352 0 0 0 0 0 NA
SRR836213 -0.00321096614758834 -0.00271471101109277 -0.00170733799105493 -0.00363180894764007 -0.00140087787188796 0 0 0 0 0 NA
SRR836216 -0.00511462735345393 -0.0010347929389591 2.00506391189425e-05 -0.0008673441343307 -0.000463879018102569 0 0 0 0 0 NA
SRR836217 -0.00537854501805409 -0.00130699273727271 0.00109225270738663 -0.00182486964823481 0.000311532154051486 0 0 0 0 0 NA
SRR836214 -0.00231396391187024 -0.00366733854475774 -0.000973185570646622 -0.00438266540213401 -0.00183149525361243 0 0 0 0 0 NA
SRR836215 -0.00210835188397839 -0.00354168609721227 -0.00261035567108209 -0.00398436272180953 -0.0027296682372833 0 0 0 0 0 NA
SRR038294 -0.00413474727518534 -0.00372061354790461 -0.00135926991914181 -0.00477190173979177 -0.0038357235780489 0 0 0 0 0 NA
SRR038295 -0.00445490094043989 -0.00280383956144576 -0.00134835042198911 -0.00352724808114619 -0.00288218691144986 0 0 0 0 0 NA
SRR1177733 0.00332307691147564 -0.00883778404723079 0.00697266719665086 -0.00353327338139446 0.00168928123000734 0 0 1 0 0 NA
SRR038297 -0.00453661094973446 -0.00320315219258176 -0.000690444502269345 -0.00417769170809404 -0.00285545310255285 0 0 0 0 0 NA
SRR1177735 0.00181215333683339 -0.00654067132970789 0.00754749457694104 -0.00419708042174766 0.00450477768608271 0 0 1 0 0 NA
SRR1177734 0.00142977786614659 -0.00655289742626567 0.00617678484318916 -0.00258325260842425 0.00359579801529202 0 0 1 0 0 NA
SRR1020600 0.00129083477871162 0.000194992187703403 -0.00990673598424787 0.00165810516475257 -0.00502113214702591 0 0 0 0 0 NA
SRR1177736 0.00179693252176143 -0.00627494322428484 0.00703637806775261 -0.00307223760341957 0.00425220743126608 0 0 1 0 0 NA
SRR1177739 0.00164614491840606 -0.00648075607401653 0.0064435877412961 -0.00224544452953059 0.00344274236455141 0 0 1 0 0 NA
SRR1177738 0.00187005921587772 -0.00808488338499491 0.00623032881047373 -0.0037276683102765 0.00502003667102309 0 0 1 0 0 NA
SRR567434 0.0013109939857619 -0.000622429549519511 -0.00719712619529064 0.00880466927833566 -0.000607541858489013 0 0 0 0 0 NA
SRR038298 -0.00422892671288479 -0.00307557423508078 -0.0020075966564615 -0.00388961482165 -0.00423935820247359 0 0 0 0 0 NA
SRR038299 -0.00440707153392769 -0.00294756561804687 -0.00142153690890056 -0.00349264176353855 -0.00355336487121509 0 0 0 0 0 NA
SRR1203771 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR1023005 0.00256759722695903 -0.00255616775900577 -0.011388342676005 0.00189263883167567 -0.00737770304405438 0 0 0 0 0 NA
SRR1299490 -0.0031982290981006 -0.00141238666449836 -0.00323907710040001 0.00127920590803045 -0.00550289494721301 0 0 0 0 0 NA
SRR1023007 0.00254520639467982 -0.00329411684667642 -0.0110762993820577 0.00124544829444336 -0.0076476308891593 0 0 0 0 0 NA
SRR1023006 0.00263519917444845 -0.00331809611651259 -0.0106968932546599 0.00129764487704307 -0.00750818991656518 0 0 0 0 0 NA
SRR1275146 -0.00202876024508034 -0.00205719731574959 -0.00634167230151781 -0.000466158857246501 -0.00160020191876931 0 0 1 0 0 NA
ERR103436 0.00222026121656161 0.0123075343476123 0.00743191071765197 -0.00725375602741876 -0.0143491957216068 0 0 0 0 0 NA
SRR1023009 0.0026088318533469 -0.00361143636985059 -0.0110778845721902 0.00279297294732149 -0.00691439945821656 0 0 0 0 0 NA
SRR1023008 0.00240087837992585 -0.00341222143327165 -0.0109388705987535 0.00286460799147632 -0.00718513000141203 0 0 0 0 0 NA
DRR023639 0.00721106141424077 -0.000930551546645057 -0.011398860279243 0.00761714677075106 -0.00848220132578421 0 0 0 0 0 NA
DRR023638 0.00740813162898013 -0.000797361154309653 -0.010829271572426 0.00760689189071975 -0.00723479843264034 0 0 0 0 0 NA
SRR397117 -0.00463083794408283 0.00271664377584321 0.00492601871588136 -0.00327395164653186 0.0215171373952222 0 0 0 0 0 NA
ERR103434 0.00110104439579407 0.00993683112982913 0.00600257335199869 -0.00750463949981922 -0.0129451427068522 0 0 0 0 0 NA
ERR348412 -0.00753461277470849 0.000768762516541489 0.00241399550976316 0.00172874227688515 0.00070752081734783 0 0 0 0 0 NA
SRR772480 -0.00754254133523897 0.00077293931218444 0.0024321411102327 0.0017420650319852 0.000714467499375246 0 0 0 0 0 NA
DRR023631 0.00780959771754975 -0.00035348498017452 -0.0115815258967765 0.00700894054640938 -0.00632922224751207 0 0 0 0 0 NA
DRR023630 0.00761814712538521 -0.000331105143496629 -0.0119221637294628 0.00691345590161312 -0.00584756334742012 0 0 0 0 0 NA
DRR023633 0.00614752982282499 -0.000422677416755817 -0.0113524238041094 0.00483957639280377 -0.00443985738584914 0 0 0 0 0 NA
DRR023632 0.00747036546079976 -0.000908359369332724 -0.012202031348077 0.0063530166285632 -0.00547645820136059 0 0 0 0 0 NA
DRR023635 0.00702531853569346 -0.000891069156657903 -0.0110371825059757 0.00753570676950848 -0.00734688046299402 0 0 0 0 0 NA
DRR023637 0.00728571548177167 -0.0011674993413518 -0.0111661846602607 0.00679773829942296 -0.00716910353314607 0 0 0 0 0 NA
DRR023636 0.00701477220825841 -0.00107974720460202 -0.0106372640536538 0.00793478434552543 -0.00719618984491535 0 0 0 0 0 NA
SRR534565 -0.00751072176869822 0.000577033510175204 0.00243070413651477 0.00145842271993405 0.000640531678096632 0 0 0 0 0 NA
SRR013564 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
ERR103431 0.00188639330089308 0.011465923539435 0.00756715230806293 -0.00723739638435777 -0.0121699813288847 0 0 0 0 0 NA
SRR534564 -0.00752283993043549 0.000584192302879881 0.00242585795073952 0.00149895302192902 0.000621988963792774 0 0 0 0 0 NA
ERR103430 0.000306407465647073 0.00872395397991086 0.00597134478741454 -0.00752707923179145 -0.0102033769843301 0 0 0 0 0 NA
SRR1201661 0.000969749645107409 0.000931068012467203 -0.0072954444309454 0.0056780107333934 0.00954752973038592 0 0 0 0 0 NA
ERR197920 0.0168886436942649 -0.0171603919786469 0.0240999216152024 0.0245261854676069 -0.00100872873037531 0 0 0 0 0 NA
SRR534566 -0.00751759840327403 0.000567181621802859 0.00241432950437461 0.00144688024826918 0.000584732374953253 0 0 0 0 0 NA
ERR659001 -0.00534529295121704 0.000164809310801712 -0.00119782342588311 0.00154370595430904 -0.000624099373923256 0 0 0 0 0 NA
SRR897670 0.0094405137210943 0.017070057625522 0.00694230443415076 -0.00499151428457479 -0.00326801888560039 0 0 0 1 0 3:1
SRR397277 -0.00376869586575474 0.00246076257188094 0.00386611692653932 -0.00342166503607734 0.0199051632061998 0 0 0 0 0 NA
ERR197922 0.0023474815476013 -0.00160586314250242 0.0030814611696047 0.000795046046493682 0.00607608168840881 0 0 0 0 0 NA
SRR534292 0.00769043150201737 0.00333509509460915 -0.00685524947675209 0.00562841145184244 0.00873766910191589 0 0 0 0 0 NA
SRR867130 0.000427951416868393 -0.000986313024753895 -0.00766639516298358 0.00155107572926492 -0.00854965146290656 0 0 0 0 0 NA
SRR534318 0.00513081463144124 0.00131700661369899 -0.00927162816781925 0.00708294528099913 0.00717350065277548 0 0 0 0 0 NA
ERR659003 -0.00534021881626497 0.000207396414724074 -0.000601966375280777 0.00197720350603289 -5.21049876161442e-05 0 0 0 0 0 NA
SRR534291 0.00713863170199234 0.00134677563176457 -0.00880377253566032 0.0061892285216099 0.00445984625664045 0 0 0 0 0 NA
SRR534312 0.00184993850410134 -0.0121707058408454 0.0121430958910394 -0.00230164055232476 0.00300091901776741 0 0 0 0 0 NA
ERR659004 -0.00526436581977302 -0.000161572526202661 -0.00120440201023035 0.00186088297418047 -5.83616708473067e-05 0 0 0 0 0 NA
SRR534310 0.0126352326371182 0.00352483907463884 -0.00478075462178346 0.0135109615790253 0.00657660970524929 0 0 0 0 0 NA
SRR835320 0.0114910986907261 0.00410370013003097 -0.0122723986041954 0.0108340429295731 -0.00249343039937977 0 0 0 0 0 NA
SRR534316 -0.000845597185200275 -0.00848519210453498 0.00693505665894001 -0.00414988756993806 0.000583405202738179 0 0 0 0 0 NA
