sample index	project	sample	experiment	run	junctions	annotated_junctions	junctions_geq_5	annotated_junctions_geq_5	overlaps	annotated_overlaps
319	SRP018525	SRS440529	SRX300877	SRR893050	147990	94313	68206	55873	4569106	4002209
320	SRP016118	SRS369270	SRX195296	SRR592576	257190	161619	121742	116093	7071880	6835691
321	ERP004078	ERS359930	ERX329149	ERR356371	125790	106539	56555	56054	1203134	1157183
322	SRP006574	SRS190527	SRX059462	SRR191467	0	0	0	0	0	0
323	DRP001797	DRS014276	DRX021430	DRR023433	118341	105995	58183	57814	1505030	1484115
324	SRP010181	SRS285205	SRX114840	SRR397305	16621	16073	583	565	30917	25599
325	SRP002487	SRS073141	SRX020781	SRR048967	54	2	17	0	224	7
326	SRP030617	SRS488134	SRX360957	SRR1003768	13618	7568	4246	3681	525864	501324
327	SRP003902	SRS118250	SRX029309	SRR070244	61	1	0	0	72	1
328	SRP001563	SRS009360	SRX014930	SRR032240	139863	116989	71693	71025	2154721	2110049
329	SRP003754	SRS351996	SRX171088	SRR527620	1622	534	310	64	52308	1744
330	SRP042286	SRS620753	SRX553460	SRR1299453	100705	81900	29691	28986	525714	492590
331	SRP042161	SRS617490	SRX549663	SRR1295049	56	2	8	1	154	14
332	SRP013981	SRS348143	SRX157299	SRR517604	1	0	0	0	4	0
333	SRP025982	SRS442487	SRX303157	SRR897690	186577	158609	92912	92204	2237520	2192250
334	SRP013504	SRS343941	SRX151410	SRR503578	114382	102307	48541	48222	1058027	1038785
335	SRP002605	SRS079391	SRX021972	SRR057526	412	248	104	57	2166	921
336	SRP025982	SRS441497	SRX302168	SRR896701	163616	141360	78849	78326	2046049	2006782
337	SRP017262	SRS376479	SRX205711	SRR620156	110920	75135	28160	26888	897858	830246
338	SRP009659	SRS281927	SRX110672	SRR388227	190875	147053	103354	101567	4757721	4677744
339	SRP010129	SRS284950	SRX114543	SRR396566	1	0	0	0	1	0
340	ERP001942	ERS185316	ERX162824	ERR188440	183813	137797	100459	97900	7876990	7555727
341	SRP036133	SRS549862	SRX457603	SRR1153279	217978	148365	114602	109684	10068570	9890783
342	SRP041471	SRS598100	SRX528195	SRR1264171	38714	36041	2853	2818	93679	76218
343	SRP016858	SRS373308	SRX201699	SRR611068	251754	178812	127927	124481	7548627	7401594
344	SRP042620	SRS624320	SRX559778	SRR1313127	209636	146922	88947	85432	4832136	4704677
345	SRP042286	SRS620757	SRX553463	SRR1299461	155291	110291	60014	57772	1301403	1217271
346	SRP032363	SRS495923	SRX370407	SRR1020594	129464	117269	60911	60575	2339050	2316583
347	SRP010181	SRS285236	SRX114871	SRR397276	12495	11994	338	323	20455	17751
348	SRP035988	SRS544635	SRX451423	SRR1146198	185087	149923	93860	92237	4751314	4666793
349	SRP035988	SRS544520	SRX451308	SRR1146080	176781	147574	98334	96347	5876013	5781791
350	SRP040547	SRS582644	SRX501587	SRR1205725	1542	1254	25	3	2582	1384
351	SRP000941	SRS306620	SRX190138	SRR651698	132926	109183	37640	36868	1450562	1371376
352	SRP025982	SRS442224	SRX302894	SRR897427	178026	149495	89985	89259	2651161	2599414
353	DRP001797	DRS014276	DRX021430	DRR023428	118092	106275	58854	58475	1545266	1524643
354	SRP015640	SRS361637	SRX185061	SRR567439	131138	106800	56934	56277	1158053	1122027
355	SRP010279	SRS285635	SRX115513	SRR398208	599	393	149	135	1976	1619
356	SRP012656	SRS312069	SRX145879	SRR493944	280483	185909	144594	137745	10687893	10313614
357	SRP007525	SRS362054	SRX185899	SRR567131	72359	68578	17085	17007	304058	298475
358	SRP006574	SRS190654	SRX059589	SRR191594	0	0	0	0	0	0
359	SRP003637	SRS115195	SRX027311	SRR066746	67061	63193	18455	18353	383001	375611
360	SRP032789	SRS500223	SRX374859	SRR1027180	169632	142044	78916	78258	2116904	2072738
361	SRP041751	SRS603775	SRX535156	SRR1274576	183039	148800	96102	94788	3257347	3196348
362	SRP011546	SRS310949	SRX144358	SRR490979	96182	66537	52912	45217	2344576	2207361
363	ERP000546	ERS025084	ERX011185	ERR030868	214103	159755	96339	93673	4931331	4820063
364	SRP010181	SRS285228	SRX114863	SRR397208	22646	21205	1419	1390	53907	48812
365	SRP012557	SRS311317	SRX144805	SRR492057	92494	84360	27274	27102	505086	493468
366	SRP015789	SRS363943	SRX187585	SRR572549	4608	4432	101	97	6982	6767
367	SRP041736	SRS603419	SRX534702	SRR1275160	10539	6965	5452	5194	162561	153846
368	SRP042161	SRS617291	SRX549622	SRR1295008	16	1	0	0	16	1
369	SRP001540	SRS008961	SRX014668	SRR031948	51252	48593	10525	10451	222239	217461
370	SRP002079	SRS011896	SRX017369	SRR037169	2733	2625	9	8	3084	2969
371	SRP007825	SRS257283	SRX091702	SRR330864	401	290	13	3	824	492
372	SRP034732	SRS519901	SRX399467	SRR1060764	151467	117716	70111	67916	4128453	4039150
373	ERP003917	ERS349389	ERX315728	ERR342842	132218	116282	60526	60189	1334660	1311123
374	SRP027358	SRS457463	SRX322298	SRR934349	144209	119070	62614	61762	1462515	1418520
375	SRP011895	SRS402527	SRX251953	SRR786440	138735	116889	63858	63126	1819315	1779199
376	SRP011546	SRS300740	SRX130006	SRR445727	197874	110300	82257	67342	6185628	5529890
377	SRP011895	SRS302238	SRX130848	SRR447139	63550	59107	14398	14278	309817	302849
378	SRP020491	SRS407095	SRX259458	SRR805748	116762	101796	44833	44347	901554	868064
379	DRP001797	DRS014285	DRX021439	DRR023552	129253	116415	66232	65767	1867680	1843662
380	SRP042161	SRS617329	SRX549481	SRR1294867	296	5	22	0	600	6
381	SRP035988	SRS544584	SRX451372	SRR1146147	196620	157168	105390	103278	6083806	5977389
382	ERP002414	ERS226493	ERX223228	ERR248698	7	0	0	0	12	0
383	DRP001797	DRS014275	DRX021429	DRR023413	111385	99807	54933	54539	1440832	1420550
384	SRP015668	SRS361744	SRX185250	SRR563555	11966	7396	1649	1567	41409	34905
385	SRP010181	SRS285169	SRX114804	SRR397149	7509	7146	203	187	16414	10612
386	ERP001304	ERS105729	ERX080857	ERR103423	160089	133569	72610	71582	2570862	2523605
387	SRP019968	SRS403895	SRX254887	SRR837865	173125	136713	95630	94351	4759557	4692244
388	SRP026126	SRS445940	SRX307081	SRR903053	75424	68828	21344	21195	337402	327837
389	SRP041736	SRS603523	SRX534806	SRR1274105	29874	27948	19243	18651	489407	479651
390	SRP040472	SRS580331	SRX498640	SRR1201803	200272	142252	116324	110637	7586243	7414208
391	SRP042161	SRS617367	SRX549520	SRR1294906	227	2	5	0	382	3
392	SRP041988	SRS606829	SRX542547	SRR1286930	178068	137884	101966	98718	5617474	5495792
393	SRP026126	SRS445953	SRX307094	SRR903157	93406	86554	19301	19216	318011	309424
394	SRP001893	SRS010364	SRX016560	SRR035577	117167	107041	50256	50001	1358428	1343090
395	SRP042161	SRS617144	SRX549344	SRR1294730	225	3	14	0	500	7
396	SRP033135	SRS504206	SRX379748	SRR1033058	20474	18563	14310	13695	642962	627135
397	SRP010181	SRS285249	SRX114884	SRR397349	25148	23997	1533	1498	57800	54154
398	SRP040070	SRS570825	SRX487457	SRR1190366	181596	139920	96070	94238	4561352	4475871
399	SRP025982	SRS442305	SRX302975	SRR897508	161071	140214	73174	72646	1599879	1566848
400	ERP002045	ERS197531	ERX182655	ERR266346	308101	175662	135497	129779	10437662	10193561
401	SRP041471	SRS598103	SRX528198	SRR1264239	20665	19733	565	556	31012	29840
402	SRP007494	SRS228000	SRX083288	SRR309267	150532	124905	90028	87213	5069402	4996005
403	SRP032775	SRS500014	SRX374646	SRR1026956	216416	137764	98527	93824	4969247	4802184
404	ERP001942	ERS185153	ERX163013	ERR188325	171385	130671	84003	82311	4410115	4311672
405	SRP019272	SRS401211	SRX249122	SRR772390	8	0	3	0	28	0
406	SRP002105	SRS024848	SRX017603	SRR037704	1353	1067	29	14	1746	1297
407	SRP007825	SRS257326	SRX091745	SRR330907	21	6	2	0	47	6
408	ERP001948	ERS187290	ERX166212	ERR191523	144824	101038	88976	83215	13397118	13222026
409	SRP017786	SRS383505	SRX214993	SRR645162	3	0	0	0	3	0
410	SRP040421	SRS579466	SRX497472	SRR1200707	47	12	12	4	357	69
411	SRP006575	SRS355582	SRX176106	SRR537118	15680	11851	1339	1244	88784	82886
412	SRP022054	SRS418132	SRX273714	SRR837833	25	0	0	0	32	0
413	SRP012557	SRS311306	SRX144794	SRR492035	76826	70265	18394	18230	400563	389183
414	SRP040547	SRS582641	SRX501584	SRR1205722	1736	1419	46	8	3554	1619
415	SRP018861	SRS581900	SRX500813	SRR1204527	34083	32436	4257	4226	92635	90331
416	SRP016110	SRS366582	SRX194585	SRR593157	192306	136646	96567	92643	4138664	4013233
417	SRP037719	SRS557170	SRX469938	SRR1168233	42	39	2	2	71	67
418	SRP008280	SRS264718	SRX098079	SRR346065	149020	123033	74399	73625	1997893	1957192
419	SRP007494	SRS227998	SRX083286	SRR309265	131664	116740	60838	60472	1297081	1271985
420	SRP042161	SRS617140	SRX549339	SRR1294725	166	2	11	0	434	3
421	SRP042150	SRS616536	SRX548751	SRR1293902	196464	141182	103434	100761	5548271	5386556
422	SRP026126	SRS445965	SRX307107	SRR903260	102121	95325	26415	26325	486889	477685
423	SRP031858	SRS493222	SRX367099	SRR1015687	115925	102596	74125	70684	3217132	3158219
424	SRP014428	SRS350476	SRX160241	SRR522102	68284	59651	38770	36535	1630629	1592614
425	SRP025982	SRS442720	SRX303390	SRR897923	204917	167662	107747	106630	3648924	3580632
426	ERP001942	ERS185152	ERX179519	ERR204837	150324	125144	85338	84427	3009806	2955591
427	ERP008483	ERS571121	ERX617452	ERR661156	268456	154850	127326	118594	15723453	15408577
428	SRP026126	SRS445936	SRX307077	SRR903027	153471	132349	64341	63997	1188656	1159762
429	SRP042647	SRS628773	SRX574470	SRR1344929	121815	111919	81604	81028	3301565	3278767
430	ERP003613	ERS326958	ERX288520	ERR315388	196223	159823	108292	106231	4020411	3925020
431	SRP030041	SRS484902	SRX356708	SRR998428	198238	140417	104532	101199	6909325	6762782
432	SRP043108	SRS634226	SRX589540	SRR1377206	116124	100022	45301	44498	3595725	3545344
433	SRP019272	SRS401354	SRX249265	SRR772654	9	3	2	0	30	3
434	SRP041471	SRS598097	SRX528192	SRR1264123	54914	51505	5786	5753	147670	128162
435	SRP041736	SRS603502	SRX534785	SRR1274159	27980	26119	20288	19718	817638	804439
436	SRP031858	SRS493224	SRX367101	SRR1015689	75678	69518	26765	26507	554844	542549
437	ERP001942	ERS185494	ERX163071	ERR188348	175903	134929	95183	93150	6492116	6380229
438	SRP025982	SRS442507	SRX303177	SRR897710	194814	163300	97913	97113	2565852	2514944
439	SRP033135	SRS504194	SRX379736	SRR1033046	28352	26321	19613	18950	743414	728502
440	SRP027589	SRS463048	SRX326611	SRR941575	17	1	2	0	59	4
441	SRP041736	SRS603206	SRX534489	SRR1274216	39833	34561	26321	24944	990093	961966
442	SRP028554	SRS467624	SRX332167	SRR948499	428860	181280	177529	142267	34180044	33171730
443	SRP031459	SRS491068	SRX364654	SRR1012334	21	4	4	0	245	5
444	SRP040070	SRS572791	SRX489305	SRR1192353	254315	167809	135133	128620	23382914	23126935
445	SRP009408	SRS280692	SRX107250	SRR372639	91	56	6	1	208	81
446	SRP015670	SRS361826	SRX185643	SRR566228	46735	40683	10761	10594	310765	301935
447	SRP019272	SRS401383	SRX249294	SRR772701	4	1	1	0	15	1
448	SRP025982	SRS441569	SRX302239	SRR896772	171178	146895	84192	83318	2149409	2105647
449	SRP001371	SRS267011	SRX214010	SRR643784	148223	130811	68409	67911	1601459	1570340
450	SRP032775	SRS562565	SRX476850	SRR1177739	243799	140798	107423	99583	7978310	7723442
451	SRP006574	SRS190658	SRX059593	SRR191598	0	0	0	0	0	0
452	SRP004637	SRS139410	SRX031923	SRR073739	26360	25420	1514	1506	50622	49468
453	SRP025982	SRS441517	SRX302188	SRR896721	171403	145962	84552	83903	2363953	2318762
454	SRP033135	SRS504169	SRX379711	SRR1033021	24200	22391	20481	19749	1452269	1428630
455	SRP014320	SRS350176	SRX159824	SRR521478	211089	159227	110980	108590	5500591	5395178
456	SRP017262	SRS376471	SRX205703	SRR620100	28449	25627	11095	10668	7815082	7624124
457	SRP012656	SRS312070	SRX145880	SRR493946	255507	175231	127201	122286	9675266	9448767
458	SRP041471	SRS598106	SRX528201	SRR1264324	32193	29647	2918	2873	92315	74532
459	SRP019272	SRS401260	SRX249171	SRR772482	9	1	2	0	36	1
460	SRP024274	SRS437937	SRX297215	SRR886613	155858	131308	89928	88731	3570844	3520207
461	SRP004965	SRS150670	SRX036725	SRR088864	0	0	0	0	0	0
462	SRP033135	SRS504417	SRX379959	SRR1033269	20079	18732	14069	13641	498440	488172
463	SRP041736	SRS603252	SRX534536	SRR1274311	9	0	1	0	16	0
464	DRP001797	DRS016623	DRX021456	DRR023694	108888	99441	54090	53701	1519844	1501660
465	SRP028594	SRS468081	SRX332643	SRR949097	428960	181599	173421	141421	32853378	31956007
466	SRP025982	SRS441972	SRX302642	SRR897175	152426	132648	62821	62427	1361547	1332466
467	SRP010280	SRS285651	SRX115529	SRR398224	112665	99753	81633	77324	2964766	2904292
468	SRP010181	SRS285187	SRX114822	SRR397023	29291	28140	1271	1240	54678	50077
469	ERP006077	ERS480303	ERX497772	ERR532569	479760	220746	226183	184389	63705610	62463862
470	SRP040547	SRS582724	SRX501667	SRR1205802	126178	109367	67063	65503	2808140	2759529
471	ERP001458	ERS140920	ERX103445	ERR127306	185330	136634	99919	96870	8462724	8345534
472	SRP039348	SRS565509	SRX480653	SRR1182248	177802	142715	103402	101578	8526344	8443409
473	SRP009316	SRS281392	SRX110052	SRR387432	331438	167277	137636	122094	24939911	24335799
474	SRP042620	SRS624316	SRX559773	SRR1313122	176519	133233	82424	79946	5131116	5016976
475	SRP001540	SRS008825	SRX014532	SRR031812	51615	48667	10902	10819	234114	227821
476	SRP013985	SRS348213	SRX157407	SRR517831	90327	80853	27679	27416	679813	662329
477	SRP025982	SRS442036	SRX302706	SRR897239	195117	160943	100222	99299	3147217	3084375
478	SRP029341	SRS474607	SRX341514	SRR959621	168	37	87	31	86842	72864
479	SRP014320	SRS350183	SRX159819	SRR521508	116356	100061	54541	53522	3006169	2968690
480	SRP019272	SRS401187	SRX249098	SRR772348	2	0	0	0	2	0
481	SRP004637	SRS139409	SRX031922	SRR073738	111060	97868	46981	46532	1302209	1280710
482	ERP003731	ERS199524	ERX295136	ERR321991	98826	88699	33105	31224	735741	635841
483	SRP025982	SRS441898	SRX302568	SRR897101	166657	139544	80092	79359	2603766	2552440
484	SRP025982	SRS442632	SRX303302	SRR897835	195162	158496	103072	101806	3899418	3827061
485	SRP014320	SRS350174	SRX159815	SRR534175	115841	99702	48286	47723	1465272	1438414
486	SRP032953	SRS502231	SRX376832	SRR1028933	26	5	3	0	66	5
487	SRP030041	SRS484921	SRX356727	SRR998447	225546	147873	113047	108286	8863223	8649589
488	SRP034732	SRS519910	SRX399476	SRR1060773	150179	115120	66428	64440	3726807	3640380
489	SRP042161	SRS617288	SRX549619	SRR1295005	351	1	42	0	1202	2
490	SRP029341	SRS474711	SRX341618	SRR959725	950	575	645	512	94862	86618
491	SRP010181	SRS285127	SRX114762	SRR397035	27432	26490	1411	1391	60463	56430
492	SRP040547	SRS582134	SRX501041	SRR1204777	2596	2167	48	21	4104	2646
493	SRP019272	SRS401191	SRX249102	SRR772358	2	0	1	0	6	0
494	ERP001942	ERS185290	ERX162939	ERR188359	167533	129541	88934	87132	5047699	4927360
495	SRP018861	SRS581893	SRX500806	SRR1204520	506	0	4	0	568	0
496	SRP040070	SRS570825	SRX487454	SRR1190370	182567	140421	96338	94461	4593297	4506267
497	SRP013389	SRS335241	SRX149608	SRR500876	203804	145195	105076	102572	5231816	5125783
498	SRP012461	SRS310772	SRX144141	SRR490517	4004	3691	577	562	23424	22470
499	SRP007525	SRS362051	SRX185896	SRR567042	17491	17114	421	418	25926	25483
500	SRP041036	SRS590273	SRX513330	SRR1223559	131576	112726	60567	59863	2017019	1976602
501	SRP003754	SRS301461	SRX130221	SRR446303	453	98	27	2	119589	137
502	SRP010280	SRS285658	SRX115536	SRR398231	112730	101135	55957	55363	1211598	1186327
503	ERP004375	ERS481349	ERX615411	ERR659090	40741	37473	22970	22232	444544	433827
504	SRP014830	SRS356027	SRX176422	SRR542384	166093	129015	70564	68946	2705866	2620775
505	SRP013463	SRS334637	SRX149162	SRR500121	95987	83864	27834	27548	620333	601804
506	SRP027383	SRS457717	SRX322639	SRR934754	216165	167332	118055	115490	5509159	5384986
507	SRP033725	SRS513914	SRX390443	SRR1047854	199387	154792	96431	94562	3840229	3762369
508	SRP021509	SRS416354	SRX271815	SRR834958	151533	120040	79859	78665	2571007	2510017
509	SRP027358	SRS457456	SRX322290	SRR934287	143352	118511	60995	60149	1342221	1299007
510	SRP044668	SRS663198	SRX658039	SRR1521412	216220	165168	117755	114865	5934246	5816933
511	ERP004043	ERS358417	ERX324192	ERR351379	122024	85149	21453	19521	458688	362461
512	SRP010181	SRS285201	SRX114836	SRR397181	22563	21438	1139	1108	45844	39936
513	SRP025982	SRS441932	SRX302602	SRR897135	165311	141565	78230	77536	1936279	1896640
514	ERP001942	ERS185423	ERX162717	ERR188257	186298	140009	100660	98299	6765390	6615133
515	SRP033116	SRS503489	SRX378924	SRR1032142	40	36	25	24	3684	3672
516	ERP001908	ERS183228	ERX159436	ERR184064	57	13	6	0	266	14
517	SRP025982	SRS442969	SRX303639	SRR898172	205713	164535	106509	104932	3644288	3570824
518	ERP001458	ERS140923	ERX103449	ERR127309	184209	137642	100970	98268	8047822	7940045
519	SRP012461	SRS310733	SRX144102	SRR490362	1323	1253	206	202	6017	5874
520	SRP042153	SRS616760	SRX548798	SRR1294120	229847	167611	120364	117149	7775956	7642655
521	SRP010181	SRS285212	SRX114847	SRR397192	44995	43287	3979	3945	109598	104969
522	SRP029899	SRS479552	SRX348810	SRR976741	246258	161917	122188	113494	16466411	16157517
523	SRP025982	SRS588856	SRX510339	SRR1216109	637	596	0	0	702	658
524	SRP025982	SRS441940	SRX302610	SRR897143	167536	142161	78355	77634	1968189	1927049
525	SRP042184	SRS618278	SRX550541	SRR1296030	168166	140614	113229	107873	17934023	17785887
526	SRP040472	SRS580320	SRX498601	SRR1201763	268701	63171	25560	15315	870416	285364
527	SRP042161	SRS617799	SRX549900	SRR1295286	496	5	26	0	856	8
528	SRP012461	SRS310792	SRX144161	SRR490599	1343	1264	170	168	5413	5177
529	SRP033135	SRS504374	SRX379916	SRR1033226	23385	21566	14487	14018	321763	313720
530	ERP004399	ERS374225	ERX352901	ERR380523	1550	1337	35	28	2120	1825
531	SRP030041	SRS484734	SRX356542	SRR998262	224507	145977	110830	105813	9688394	9481735
532	SRP011546	SRS310955	SRX144364	SRR490985	106561	67306	77002	55448	5076335	4552966
533	SRP044668	SRS663197	SRX658038	SRR1521411	192925	156074	110133	107608	4971628	4876814
534	SRP017263	SRS376445	SRX205671	SRR619097	740	6	43	0	1600	7
535	SRP003754	SRS351983	SRX171075	SRR527594	1539	1082	91	37	10347	2033
536	SRP006769	SRS192989	SRX062350	SRR206973	11688	7586	229	189	16392	11348
537	SRP033131	SRS504029	SRX379571	SRR1032879	11018	9685	196	169	16050	13757
538	SRP021509	SRS416348	SRX271809	SRR834949	170069	128176	88721	86844	3723233	3640843
539	SRP014213	SRS349987	SRX159617	SRR521158	96	0	23	0	1589	0
540	SRP007461	SRS241959	SRX084674	SRR315317	149440	122945	78368	77100	3192948	3133895
541	SRP030041	SRS484973	SRX356779	SRR998499	39016	48	2020	5	110554	116
542	SRP032540	SRS498653	SRX373220	SRR1024134	282	193	11	1	471	206
543	SRP025982	SRS443038	SRX303707	SRR898240	193055	157475	102613	101366	3764065	3693478
544	SRP026597	SRS455361	SRX318428	SRR926660	116004	102395	49004	48600	1302759	1273190
545	SRP011192	SRS295854	SRX124749	SRR424679	248346	152597	117677	111212	9950680	9677464
546	SRP010350	SRS287188	SRX116034	SRR399310	4351	2301	605	528	19719	16269
547	SRP010374	SRS290752	SRX118141	SRR407635	29544	19558	822	735	43605	32067
548	DRP001797	DRS014290	DRX021445	DRR023609	106918	96865	52738	52393	1270558	1252549
549	SRP025982	SRS442070	SRX302740	SRR897273	176784	151425	85995	85370	2117752	2075411
550	SRP018838	SRS397978	SRX245466	SRR764808	8336	5394	3523	3094	3727272	3543947
551	SRP009862	SRS282711	SRX111955	SRR390523	1550	333	102	16	4245	713
552	SRP033266	SRS506069	SRX381854	SRR1036052	236081	145663	107184	98345	6636058	6375599
553	SRP027015	SRS456539	SRX320149	SRR931820	84746	75804	24462	24174	486496	467130
554	SRP042161	SRS617095	SRX549116	SRR1294502	14	0	0	0	21	0
555	SRP010181	SRS285209	SRX114844	SRR397309	15640	15170	502	486	28656	23639
556	SRP007461	SRS214603	SRX082577	SRR307920	229162	156039	120049	115306	13863048	13665498
557	SRP040547	SRS582389	SRX501326	SRR1205187	1013	521	22	9	1317	621
558	SRP009266	SRS365100	SRX188980	SRR575156	4026	391	590	34	39657	1123
559	SRP005279	SRS152405	SRX037927	SRR091666	0	0	0	0	0	0
560	SRP038726	SRS560361	SRX474492	SRR1174334	150880	126367	75560	74831	2206182	2166895
561	SRP041962	SRS606525	SRX542073	SRR1285998	183863	142146	103161	101006	6093063	6005949
562	ERP001908	ERS183239	ERX159447	ERR184061	33	3	3	0	105	3
563	SRP026126	SRS445970	SRX307111	SRR903295	107712	100634	26950	26858	482634	473346
564	SRP005129	SRS258140	SRX092449	SRR332244	173111	135064	77325	75741	3288817	3215513
565	SRP010483	SRS290090	SRX117470	SRR401815	98587	91433	35545	35239	895880	881857
566	SRP030617	SRS488135	SRX360958	SRR1003769	13131	4480	3009	2131	251915	221028
567	SRP010181	SRS285217	SRX114852	SRR397377	27923	27075	1346	1323	51750	48852
568	SRP030617	SRS488157	SRX360980	SRR1003791	8270	7971	485	481	15743	15343
569	SRP012461	SRS310718	SRX144087	SRR490303	1617	1466	173	169	5925	5679
570	SRP026126	SRS445925	SRX307066	SRR902964	132898	115974	43443	43166	752244	730039
571	SRP000996	SRS406769	SRX259079	SRR1107846	184933	151668	106684	104830	4332719	4150989
