SRP067701	SRS1219077	SRX1497381	SRR3048080	189
SRP035988	SRS544642	SRX451430	SRR1146205	189
SRP035988	SRS544537	SRX451325	SRR1146100	189
SRP041538	SRS598699	SRX529002	SRR1265613	189
SRP027383	SRS457710	SRX322632	SRR934747	189
ERP007111	ERS754030	ERX993415	ERR914291	189
ERP005641	ERS444319	ERX548815	ERR590826	189
SRP040070	SRS571246	SRX488435	SRR1191348	189
ERP003613	ERS326945	ERX288626	ERR315423	189
ERP007111	ERS754039	ERX993460	ERR914336	189
ERP003613	ERS326978	ERX288535	ERR315462	189
SRP026042	SRS445132	SRX306076	SRR901159	189
SRP013999	SRS348296	SRX157496	SRR517998	189
SRP032812	SRS500531	SRX375279	SRR1027741	189
SRP048889	SRS721255	SRX732312	SRR1611781	189
SRP025982	SRS442948	SRX303618	SRR898151	189
SRP024274	SRS437929	SRX297207	SRR886588	189
SRP041675	SRS601936	SRX533082	SRR1270717	189
SRP041538	SRS598734	SRX529037	SRR1265648	189
SRP013021	SRS332922	SRX147678	SRR496584	189
SRP040998	SRS589611	SRX512240	SRR1220171	189
SRP049340	SRS732191	SRX745184	SRR1633260	189
ERP000546	ERS025093	ERX011224	ERR030858	189
SRP051595	SRS804758	SRX825200	SRR1736270	189
SRP020544	SRS408262	SRX260240	SRR810095	189
SRP027383	SRS457894	SRX322816	SRR934931	189
SRP049988	SRS746074	SRX761552	SRR1655049	189
SRP025982	SRS443023	SRX303693	SRR898226	189
SRP039694	SRS568210	SRX483900	SRR1186601	189
SRP041538	SRS598645	SRX528948	SRR1265559	189
SRP057512	SRS1016129	SRX1123617	SRR2133251	189
SRP025982	SRS442980	SRX303650	SRR898183	189
SRP066150	SRS1161450	SRX1430660	SRR2922690	189
SRP041538	SRS598728	SRX529031	SRR1265642	189
SRP025982	SRS442838	SRX303508	SRR898041	189
SRP043688	SRS652002	SRX643207	SRR1503249	189
SRP049340	SRS732189	SRX745182	SRR1633255	189
SRP025982	SRS443032	SRX303702	SRR898235	189
SRP027358	SRS457462	SRX322296	SRR934335	189
SRP025982	SRS442961	SRX303631	SRR898164	189
SRP027358	SRS457459	SRX322293	SRR934305	189
SRP063658	SRS1067355	SRX1240289	SRR2391666	189
SRP041538	SRS598767	SRX529070	SRR1265681	189
ERP001942	ERS185438	ERX179638	ERR204834	189
SRP044668	SRS663212	SRX658054	SRR1521427	189
SRP051848	SRS812822	SRX834832	SRR1747242	189
ERP007111	ERS754039	ERX993424	ERR914300	189
ERP007111	ERS754034	ERX993419	ERR914295	189
SRP041675	SRS601948	SRX533094	SRR1270786	189
SRP058181	SRS932679	SRX1022863	SRR2015719	189
SRP051848	SRS812928	SRX834938	SRR1747348	189
SRP019807	SRS402919	SRX252508	SRR787276	189
SRP048759	SRS718907	SRX729581	SRR1608616	189
SRP007525	SRS241911	SRX084576	SRR315116	189
SRP049340	SRS732191	SRX745184	SRR1633259	189
SRP062178	SRS1025414	SRX1137161	SRR2149936	189
SRP049340	SRS732217	SRX745210	SRR1633330	189
SRP051688	SRS807472	SRX828384	SRR1740040	189
SRP041675	SRS601945	SRX533091	SRR1270772	189
SRP041538	SRS598602	SRX528905	SRR1265516	189
SRP040070	SRS572887	SRX489424	SRR1192465	189
SRP025982	SRS443103	SRX303773	SRR898306	189
ERP001942	ERS185470	ERX179652	ERR205005	189
SRP051844	SRS812727	SRX834737	SRR1747149	189
SRP044668	SRS663227	SRX658067	SRR1521442	189
SRP040586	SRS586359	SRX507438	SRR1213720	189
SRP021134	SRS413824	SRX266864	SRR828800	189
SRP050551	SRS779739	SRX796294	SRR1693466	189
SRP025982	SRS442686	SRX303356	SRR897889	189
SRP041885	SRS605280	SRX540255	SRR1283393	189
SRP020491	SRS407106	SRX259469	SRR805759	189
SRP032812	SRS500532	SRX375280	SRR1027743	189
SRP045590	SRS686343	SRX690243	SRR1561959	189
SRP026042	SRS445130	SRX306074	SRR901157	188
SRP010038	SRS284221	SRX113277	SRR392880	188
ERP012188	ERS849005	ERX1097602	ERR1018664	188
SRP009316	SRS281398	SRX110057	SRR387437	188
SRP060355	SRS979150	SRX1081331	SRR2087336	188
SRP060355	SRS979116	SRX1081364	SRR2087369	188
SRP026126	SRS445920	SRX307061	SRR902936	188
SRP033351	SRS508578	SRX384355	SRR1039518	188
SRP041538	SRS598750	SRX529053	SRR1265664	188
SRP025982	SRS443287	SRX303957	SRR898490	188
SRP041538	SRS598586	SRX528889	SRR1265500	188
SRP018008	SRS415904	SRX271466	SRR834572	188
SRP041675	SRS601936	SRX533082	SRR1270715	188
ERP005641	ERS444313	ERX548795	ERR590806	188
SRP056293	SRS876043	SRX958741	SRR1918167	188
SRP034732	SRS519892	SRX399458	SRR1060755	188
SRP063867	SRS1074399	SRX1261754	SRR2453333	188
SRP043078	SRS633558	SRX587765	SRR1373433	188
SRP012015	SRS306689	SRX134852	SRR452328	188
SRP014320	SRS350177	SRX159825	SRR521485	188
SRP057251	SRS911505	SRX997397	SRR1976427	188
SRP044766	SRS665438	SRX660439	SRR1523667	188
SRP000941	SRS410257	SRX263860	SRR1220375	188
SRP025982	SRS443016	SRX303686	SRR898219	188
SRP047233	SRS702367	SRX702593	SRR1576885	188
SRP036133	SRS549865	SRX457605	SRR1153281	188
ERP007111	ERS754033	ERX993454	ERR914330	188
SRP051688	SRS807470	SRX828382	SRR1740038	188
SRP041538	SRS598674	SRX528977	SRR1265588	188
SRP026126	SRS445977	SRX307118	SRR903341	188
SRP027358	SRS457456	SRX322290	SRR934287	188
SRP033491	SRS510685	SRX386749	SRR1042583	188
SRP025982	SRS442940	SRX303610	SRR898143	188
SRP027358	SRS457460	SRX322294	SRR934319	188
ERP001942	ERS185188	ERX179569	ERR204850	188
ERP009437	ERS653428	ERX696206	ERR752524	188
ERP001942	ERS185214	ERX179680	ERR204910	188
SRP064783	SRS1113647	SRX1334112	SRR2645002	188
SRP041751	SRS603728	SRX535109	SRR1274529	188
SRP066596	SRS1175208	SRX1447276	SRR2954781	188
SRP020492	SRS407169	SRX259532	SRR805822	188
SRP051688	SRS807477	SRX828389	SRR1740045	188
SRP027358	SRS457448	SRX322282	SRR934222	188
SRP000941	SRS306613	SRX190110	SRR578629	188
SRP007461	SRS242517	SRX085306	SRR317066	188
SRP060715	SRS988143	SRX1092551	SRR2097518	188
SRP019807	SRS402914	SRX252503	SRR787271	188
SRP007461	SRS214607	SRX082581	SRR307927	188
SRP010483	SRS290093	SRX117473	SRR401818	188
SRP041675	SRS601938	SRX533084	SRR1270729	188
SRP012695	SRS312194	SRX146004	SRR494110	188
SRP020492	SRS407176	SRX259539	SRR805829	188
ERP001828	ERS177650	ERX149410	ERR173280	188
SRP035285	SRS528233	SRX424531	SRR1105782	188
SRP033511	SRS511104	SRX387197	SRR1043003	188
SRP025982	SRS442945	SRX303615	SRR898148	188
ERP001942	ERS185298	ERX179645	ERR204840	188
SRP048759	SRS718936	SRX729609	SRR1608758	188
SRP064454	SRS1098715	SRX1303817	SRR2557118	188
SRP040070	SRS571246	SRX488429	SRR1191344	188
SRP025982	SRS443134	SRX303804	SRR898337	188
SRP026387	SRS453960	SRX316659	SRR923926	188
SRP049776	SRS743833	SRX877431	SRR1803372	188
SRP060355	SRS979166	SRX1081314	SRR2087319	188
SRP063496	SRS1060903	SRX1211372	SRR2314029	188
ERP009514	ERS657380	ERX698024	ERR754346	188
SRP058036	SRS931038	SRX1020495	SRR2014238	188
SRP063493	SRS1060812	SRX1210927	SRR2313081	188
SRP025982	SRS443020	SRX303690	SRR898223	188
SRP009316	SRS270284	SRX105530	SRR387392	188
SRP048759	SRS718900	SRX729573	SRR1608579	188
SRP040998	SRS589585	SRX512214	SRR1220145	188
SRP044668	SRS663193	SRX658035	SRR1521408	188
SRP026126	SRS445917	SRX307058	SRR902924	188
SRP041751	SRS603761	SRX535142	SRR1274562	188
SRP041538	SRS598589	SRX528892	SRR1265503	188
SRP043364	SRS641289	SRX610275	SRR1424662	188
SRP041538	SRS598749	SRX529052	SRR1265663	188
ERP003613	ERS326961	ERX288571	ERR315344	188
ERP001942	ERS185172	ERX162962	ERR188124	188
SRP041675	SRS601938	SRX533084	SRR1270731	188
SRP025982	SRS443025	SRX303695	SRR898228	188
SRP041675	SRS601955	SRX533101	SRR1270826	188
ERP001942	ERS185068	ERX162915	ERR188392	188
SRP041675	SRS601948	SRX533094	SRR1270785	188
SRP025982	SRS443011	SRX303681	SRR898214	188
SRP020491	SRS407107	SRX259470	SRR805760	188
ERP010930	ERS785320	ERX1031428	ERR952458	188
ERP001942	ERS185219	ERX162823	ERR188026	188
SRP027358	SRS457459	SRX322293	SRR934308	188
SRP048825	SRS977987	SRX1080131	SRR2086032	188
SRP035988	SRS544581	SRX451369	SRR1146144	187
ERP005189	ERS418459	ERX419855	ERR453483	187
SRP022133	SRS418757	SRX275451	SRR846954	187
SRP035988	SRS544542	SRX451330	SRR1146105	187
SRP040998	SRS589624	SRX512253	SRR1220184	187
SRP059057	SRS952637	SRX1048264	SRR2050443	187
SRP040070	SRS570825	SRX487452	SRR1190372	187
SRP059735	SRS967589	SRX1067712	SRR2072610	187
SRP016059	SRS367740	SRX193416	SRR585573	187
SRP034592	SRS516589	SRX395555	SRR1054289	187
SRP042031	SRS608827	SRX544933	SRR1289650	187
SRP015439	SRS361135	SRX183786	SRR557140	187
SRP049340	SRS732183	SRX745176	SRR1633238	187
SRP041885	SRS605280	SRX540255	SRR1283392	187
SRP064264	SRS1094676	SRX1295809	SRR2537251	187
SRP000941	SRS410257	SRX263860	SRR1045524	187
SRP025982	SRS442704	SRX303374	SRR897907	187
SRP025982	SRS443031	SRX303701	SRR898234	187
SRP013021	SRS332921	SRX147677	SRR496591	187
SRP051844	SRS812773	SRX834783	SRR1747195	187
SRP025982	SRS442987	SRX303657	SRR898190	187
SRP025982	SRS443279	SRX303949	SRR898482	187
SRP033351	SRS508570	SRX384347	SRR1039510	187
ERP001942	ERS185328	ERX163076	ERR188230	187
SRP027383	SRS457709	SRX322631	SRR934746	187
SRP026126	SRS445977	SRX307118	SRR903340	187
ERP009768	ERS679837	ERX779549	ERR789386	187
SRP027383	SRS457848	SRX322770	SRR934885	187
SRP022133	SRS418752	SRX275446	SRR846949	187
ERP009514	ERS657361	ERX698005	ERR754359	187
SRP000941	SRS308395	SRX190112	SRR651668	187
SRP041675	SRS601937	SRX533083	SRR1270723	187
SRP043694	SRS651613	SRX642725	SRR1502810	187
SRP021193	SRS414595	SRX268741	SRR830998	187
SRP035988	SRS544639	SRX451427	SRR1146202	187
ERP001942	ERS185101	ERX179676	ERR204889	187
SRP024274	SRS437927	SRX297205	SRR886582	187
SRP047192	SRS701758	SRX701893	SRR1576187	187
ERP009437	ERS653459	ERX696299	ERR752617	187
SRP043364	SRS641330	SRX610316	SRR1424703	187
ERP007111	ERS754050	ERX993471	ERR914347	187
SRP056477	SRS882132	SRX966660	SRR1927058	187
SRP035988	SRS544631	SRX451419	SRR1146194	187
ERP001942	ERS185116	ERX179618	ERR204911	187
SRP050551	SRS779733	SRX796287	SRR1693459	187
SRP032775	SRS562542	SRX476827	SRR1177716	187
ERP009437	ERS653485	ERX696378	ERR752696	187
SRP041538	SRS598599	SRX528902	SRR1265513	187
SRP043364	SRS641304	SRX610290	SRR1424677	187
SRP048759	SRS718897	SRX729572	SRR1608575	187
SRP050533	SRS779538	SRX796068	SRR1693241	187
SRP047233	SRS702352	SRX702578	SRR1576848	187
SRP020491	SRS407105	SRX259468	SRR805758	187
ERP006028	ERS475520	ERX491505	ERR526302	187
SRP028528	SRS467269	SRX331730	SRR948117	187
SRP066150	SRS1161449	SRX1430661	SRR2922691	187
SRP026126	SRS445916	SRX307057	SRR902923	187
SRP000941	SRS410257	SRX263860	SRR1220376	187
SRP059959	SRS975890	SRX1077070	SRR2082519	187
SRP049449	SRS735194	SRX749215	SRR1636952	187
ERP009935	ERS686537	ERX836694	ERR792545	187
ERP002232	ERS214125	ERX204349	ERR229798	187
SRP041675	SRS601941	SRX533087	SRR1270747	187
SRP041675	SRS601944	SRX533090	SRR1270766	187
ERP009437	ERS653525	ERX696497	ERR752815	187
SRP042623	SRS624471	SRX559929	SRR1313298	187
SRP026600	SRS455413	SRX318468	SRR926698	187
ERP001942	ERS185067	ERX162871	ERR188389	187
SRP040070	SRS570921	SRX488069	SRR1190509	187
SRP059057	SRS952586	SRX1048242	SRR2050421	187
SRP049340	SRS732183	SRX745176	SRR1633239	187
SRP051825	SRS812425	SRX834398	SRR1746771	187
ERP003815	ERS343983	ERX308218	ERR335313	187
SRP000941	SRS306613	SRX190110	SRR578627	186
ERP005938	ERS465508	ERX484705	ERR519470	186
SRP026042	SRS445127	SRX306071	SRR901154	186
ERP007185	ERS561074	ERX605372	ERR649018	186
SRP043694	SRS651594	SRX642707	SRR1502792	186
SRP043388	SRS641802	SRX610802	SRR1657546	186
SRP040070	SRS572887	SRX489421	SRR1192467	186
SRP027358	SRS457456	SRX322290	SRR934280	186
SRP034732	SRS519904	SRX399470	SRR1060767	186
SRP040070	SRS572907	SRX489451	SRR1192503	186
SRP047233	SRS702361	SRX702587	SRR1576872	186
ERP001942	ERS185107	ERX162820	ERR188433	186
SRP055440	SRS853226	SRX886336	SRR1813960	186
SRP064783	SRS1113648	SRX1334111	SRR2645001	186
SRP043364	SRS641284	SRX610270	SRR1424657	186
SRP045570	SRS685986	SRX682482	SRR1552963	186
SRP034875	SRS523813	SRX404107	SRR1067946	186
SRP020491	SRS407126	SRX259489	SRR805779	186
SRP041751	SRS603763	SRX535144	SRR1274564	186
SRP025982	SRS442955	SRX303625	SRR898158	186
SRP025982	SRS443026	SRX303696	SRR898229	186
SRP044766	SRS665444	SRX660445	SRR1523673	186
DRP000499	DRS001142	DRX001128	DRR001641	186
SRP045570	SRS685984	SRX682480	SRR1552961	186
SRP033351	SRS508573	SRX384352	SRR1039515	186
SRP051848	SRS812893	SRX834902	SRR1747312	186
SRP025982	SRS442976	SRX303646	SRR898179	186
SRP027358	SRS457453	SRX322287	SRR934260	186
SRP048759	SRS718897	SRX729572	SRR1608578	186
SRP040070	SRS571246	SRX488432	SRR1191345	186
SRP039598	SRS567905	SRX483586	SRR1186247	186
ERP006028	ERS475522	ERX491507	ERR526299	186
SRP020491	SRS407117	SRX259480	SRR805770	186
ERP009437	ERS653496	ERX696409	ERR752727	186
SRP047233	SRS702367	SRX702593	SRR1576886	186
SRP007605	SRS254691	SRX087131	SRR324687	186
SRP025982	SRS442696	SRX303366	SRR897899	186
SRP007461	SRS242515	SRX085304	SRR317063	186
SRP044084	SRS654508	SRX647205	SRR1508171	186
SRP041538	SRS598737	SRX529040	SRR1265651	186
SRP008976	SRS267253	SRX101433	SRR353648	186
SRP051844	SRS812784	SRX834794	SRR1747206	186
SRP063661	SRS1067391	SRX1240725	SRR2392497	186
SRP064264	SRS1094672	SRX1295805	SRR2537247	186
SRP033725	SRS513907	SRX390436	SRR1047820	186
SRP059531	SRS961857	SRX1059600	SRR2064024	186
SRP047299	SRS705522	SRX705972	SRR1580548	186
SRP035387	SRS530018	SRX426456	SRR1107926	186
SRP040070	SRS573037	SRX489594	SRR1192640	186
SRP020492	SRS407162	SRX259525	SRR805815	186
SRP050179	SRS1125546	SRX1362186	SRR2751127	186
SRP041538	SRS598620	SRX528923	SRR1265534	186
SRP048759	SRS718943	SRX729616	SRR1608807	186
SRP021085	SRS413232	SRX265379	SRR827459	186
SRP041538	SRS598654	SRX528957	SRR1265568	186
SRP000941	SRS410257	SRX263860	SRR1220379	186
SRP055390	SRS852253	SRX885252	SRR1812711	186
SRP049340	SRS732215	SRX745208	SRR1633323	186
SRP055180	SRS850966	SRX884908	SRR1812370	186
SRP040070	SRS571246	SRX488430	SRR1191343	186
SRP060355	SRS979140	SRX1081340	SRR2087345	186
SRP040070	SRS570921	SRX488071	SRR1190503	186
SRP051688	SRS807473	SRX828385	SRR1740041	186
SRP025982	SRS442969	SRX303639	SRR898172	186
ERP009437	ERS653456	ERX696290	ERR752608	186
SRP064264	SRS1094657	SRX1295790	SRR2537232	186
SRP061522	SRS1010287	SRX1117062	SRR2125683	186
SRP035988	SRS544591	SRX451379	SRR1146154	185
SRP042212	SRS619234	SRX551527	SRR1297189	185
ERP003613	ERS326932	ERX288629	ERR315376	185
SRP035988	SRS544540	SRX451328	SRR1146103	185
SRP033351	SRS508572	SRX384350	SRR1039513	185
SRP021085	SRS413232	SRX265379	SRR827461	185
ERP009437	ERS653456	ERX696289	ERR752607	185
SRP016568	SRS371366	SRX198070	SRR597902	185
SRP009316	SRS281389	SRX110049	SRR387429	185
SRP041885	SRS605293	SRX540268	SRR1283430	185
SRP041885	SRS605277	SRX540253	SRR1283385	185
SRP051688	SRS807475	SRX828387	SRR1740043	185
SRP056696	SRS888610	SRX973337	SRR1946651	185
SRP044668	SRS663162	SRX658003	SRR1521376	185
SRP026042	SRS445123	SRX306067	SRR901150	185
SRP067701	SRS1219078	SRX1497380	SRR3048077	185
SRP027358	SRS457456	SRX322290	SRR934286	185
SRP020492	SRS407163	SRX259526	SRR805816	185
SRP019762	SRS402660	SRX252084	SRR786615	185
ERP000546	ERS025092	ERX011198	ERR030889	185
SRP059057	SRS952629	SRX1048272	SRR2050451	185
SRP027358	SRS457461	SRX322295	SRR934327	185
SRP034732	SRS519926	SRX399492	SRR1060789	185
SRP058567	SRS942531	SRX1035126	SRR2034951	185
SRP047192	SRS701749	SRX701885	SRR1576179	185
SRP049340	SRS732197	SRX745190	SRR1633276	185
SRP025982	SRS443122	SRX303792	SRR898325	185
SRP056835	SRS892661	SRX977626	SRR1951543	185
SRP042596	SRS623305	SRX556227	SRR1304027	185
SRP041538	SRS598611	SRX528914	SRR1265525	185
SRP017413	SRS378359	SRX208481	SRR628588	185
ERP007111	ERS754021	ERX993442	ERR914318	185
SRP050272	SRS752599	SRX768427	SRR1663238	185
SRP049591	SRS738369	SRX752910	SRR1642998	185
SRP025982	SRS443141	SRX303811	SRR898344	185
SRP041538	SRS598634	SRX528937	SRR1265548	185
SRP043364	SRS641333	SRX610319	SRR1424706	185
SRP027383	SRS457784	SRX322706	SRR934821	185
SRP063661	SRS1067379	SRX1240737	SRR2392509	185
SRP025982	SRS443105	SRX303775	SRR898308	185
SRP058948	SRS950454	SRX1045276	SRR2048462	185
SRP040070	SRS570825	SRX487457	SRR1190366	185
SRP008930	SRS267181	SRX101329	SRR353528	185
SRP058383	SRS937867	SRX1029413	SRR2028013	185
SRP048577	SRS714472	SRX718692	SRR1594549	185
SRP019503	SRS401952	SRX250148	SRR776602	185
SRP041538	SRS598581	SRX528884	SRR1265495	185
SRP025982	SRS442979	SRX303649	SRR898182	185
SRP051102	SRS788853	SRX807247	SRR1707938	185
SRP059357	SRS960572	SRX1058159	SRR2062196	185
SRP034732	SRS519914	SRX399480	SRR1060777	185
SRP025982	SRS442960	SRX303630	SRR898163	185
SRP026126	SRS445976	SRX307117	SRR903335	185
SRP049988	SRS746074	SRX761552	SRR1655048	185
SRP041675	SRS601960	SRX533106	SRR1270852	185
SRP043694	SRS651601	SRX642714	SRR1502799	185
SRP050971	SRS783149	SRX800857	SRR1698162	185
SRP035883	SRS544211	SRX450821	SRR1145647	185
SRP025982	SRS443108	SRX303778	SRR898311	185
SRP052201	SRS817738	SRX841199	SRR1756570	185
SRP026042	SRS445137	SRX306081	SRR901164	185
SRP041538	SRS598677	SRX528980	SRR1265591	185
SRP019241	SRS898216	SRX983569	SRR1958167	185
SRP026042	SRS445136	SRX306080	SRR901163	184
SRP048759	SRS718943	SRX729616	SRR1608808	184
SRP026042	SRS445128	SRX306072	SRR901155	184
SRP039598	SRS567902	SRX483583	SRR1186244	184
SRP025982	SRS442951	SRX303621	SRR898154	184
SRP014574	SRS410531	SRX263454	SRR825136	184
SRP025982	SRS443005	SRX303675	SRR898208	184
SRP036133	SRS549866	SRX457607	SRR1153283	184
SRP041538	SRS598700	SRX529003	SRR1265614	184
SRP059531	SRS961855	SRX1059602	SRR2064026	184
SRP055938	SRS867707	SRX911445	SRR1931667	184
SRP018883	SRS398469	SRX246007	SRR766065	184
SRP059357	SRS959480	SRX1056975	SRR2061036	184
SRP019762	SRS402659	SRX252083	SRR786614	184
SRP017378	SRS377822	SRX207917	SRR627536	184
SRP040070	SRS570895	SRX487553	SRR1190462	184
SRP025982	SRS443115	SRX303785	SRR898318	184
SRP063658	SRS1067354	SRX1240290	SRR2391667	184
SRP018778	SRS397040	SRX243746	SRR748301	184
ERP012063	ERS842418	ERX1092811	ERR1013787	184
SRP051688	SRS807474	SRX828386	SRR1740042	184
SRP020492	SRS407167	SRX259530	SRR805820	184
SRP059531	SRS961852	SRX1059605	SRR2064029	184
SRP025982	SRS588845	SRX510328	SRR1216098	184
SRP051825	SRS812426	SRX834399	SRR1746772	184
SRP049340	SRS732211	SRX745204	SRR1633314	184
SRP040070	SRS572844	SRX489372	SRR1192420	184
SRP049695	SRS742672	SRX757490	SRR1648325	184
SRP049340	SRS732214	SRX745207	SRR1633320	184
SRP020499	SRS407293	SRX259704	SRR820132	184
SRP043694	SRS651604	SRX642716	SRR1502801	184
SRP050551	SRS779743	SRX796299	SRR1693471	184
SRP048759	SRS718932	SRX729606	SRR1608739	184
SRP040070	SRS571246	SRX488433	SRR1191346	184
ERP012063	ERS842420	ERX1092813	ERR1013789	184
SRP062178	SRS1025415	SRX1137163	SRR2149937	184
SRP000941	SRS306616	SRX190128	SRR596105	184
ERP003613	ERS326945	ERX288487	ERR315409	184
SRP049340	SRS732193	SRX745186	SRR1633266	184
SRP064264	SRS1094669	SRX1295802	SRR2537244	184
SRP020544	SRS408263	SRX260241	SRR810096	184
SRP020492	SRS407172	SRX259535	SRR805825	184
SRP040622	SRS582899	SRX501854	SRR1206045	184
ERP000546	ERS025082	ERX011183	ERR030894	184
SRP041538	SRS598629	SRX528932	SRR1265543	184
SRP041538	SRS598647	SRX528950	SRR1265561	184
SRP043388	SRS641809	SRX610809	SRR1657553	184
SRP052740	SRS824639	SRX849837	SRR1768949	184
SRP029880	SRS478673	SRX347896	SRR975560	184
SRP021085	SRS413232	SRX265379	SRR827457	184
SRP025982	SRS443143	SRX303813	SRR898346	184
ERP001942	ERS185194	ERX179557	ERR204864	184
SRP027358	SRS457461	SRX322295	SRR934326	184
SRP007461	SRS241959	SRX084674	SRR315318	184
SRP047233	SRS702357	SRX702583	SRR1576862	184
SRP052978	SRS832301	SRX860726	SRR1781569	184
SRP050179	SRS1125551	SRX1362181	SRR2751122	184
ERP009514	ERS657382	ERX698026	ERR754356	184
SRP025982	SRS442711	SRX303381	SRR897914	184
SRP042286	SRS620751	SRX553459	SRR1299449	184
SRP051688	SRS807471	SRX828383	SRR1740039	184
SRP021193	SRS414581	SRX268727	SRR830984	184
SRP025982	SRS443233	SRX303903	SRR898436	184
SRP065848	SRS1153874	SRX1420834	SRR2925659	184
ERP007111	ERS754017	ERX993402	ERR914278	184
SRP025982	SRS443116	SRX303786	SRR898319	184
SRP043364	SRS641295	SRX610281	SRR1424668	184
SRP049340	SRS732219	SRX745212	SRR1633337	184
SRP049340	SRS732218	SRX745211	SRR1633333	184
SRP033266	SRS506059	SRX381844	SRR1036003	184
SRP044668	SRS663228	SRX658069	SRR1521444	184
SRP059735	SRS967597	SRX1067704	SRR2072602	184
SRP025982	SRS443281	SRX303951	SRR898484	184
SRP025982	SRS443113	SRX303783	SRR898316	184
SRP028528	SRS467251	SRX331712	SRR948099	184
SRP040070	SRS572907	SRX489452	SRR1192496	184
SRP025982	SRS443024	SRX303694	SRR898227	184
SRP041538	SRS598671	SRX528975	SRR1265586	184
SRP044668	SRS663166	SRX658007	SRR1521380	184
SRP018008	SRS415898	SRX271460	SRR834566	184
SRP035988	SRS544549	SRX451337	SRR1146112	183
SRP049004	SRS722898	SRX734473	SRR1614285	183
SRP026042	SRS445185	SRX306129	SRR901212	183
SRP035988	SRS544645	SRX451433	SRR1146208	183
SRP035988	SRS544656	SRX451444	SRR1146220	183
SRP027383	SRS457837	SRX322759	SRR934874	183
SRP044708	SRS664646	SRX659620	SRR1523007	183
SRP025982	SRS442690	SRX303360	SRR897893	183
SRP019807	SRS402920	SRX252509	SRR787277	183
SRP043694	SRS651597	SRX642710	SRR1502795	183
SRP025982	SRS442671	SRX303341	SRR897874	183
SRP019241	SRS898217	SRX983568	SRR1958166	183
SRP034736	SRS1115829	SRX1338936	SRR2659284	183
SRP032812	SRS500532	SRX375280	SRR1027744	183
SRP040998	SRS589618	SRX512247	SRR1220178	183
SRP033266	SRS506082	SRX381867	SRR1036124	183
SRP040070	SRS571246	SRX488428	SRR1191342	183
SRP025982	SRS443219	SRX303889	SRR898422	183
SRP041538	SRS598704	SRX529007	SRR1265618	183
SRP026600	SRS455410	SRX318456	SRR926686	183
SRP043364	SRS641283	SRX610269	SRR1424656	183
SRP051595	SRS804759	SRX825201	SRR1736273	183
SRP025982	SRS443261	SRX303931	SRR898464	183
SRP027530	SRS459988	SRX323603	SRR935677	183
SRP041675	SRS601954	SRX533100	SRR1270819	183
SRP048577	SRS714455	SRX718675	SRR1594532	183
SRP041675	SRS601941	SRX533087	SRR1270749	183
SRP021509	SRS416367	SRX271827	SRR834970	183
SRP051844	SRS812745	SRX834754	SRR1747166	183
SRP044668	SRS663151	SRX657992	SRR1521365	183
ERP000546	ERS025084	ERX011209	ERR030863	183
ERP000546	ERS025084	ERX011221	ERR030870	183
SRP032775	SRS500049	SRX374681	SRR1027001	183
SRP025982	SRS442830	SRX303500	SRR898033	183
ERP010889	ERS782279	ERX1029172	ERR950187	183
SRP057512	SRS916709	SRX1002795	SRR1984103	183
SRP035599	SRS541407	SRX446292	SRR1139364	183
SRP062966	SRS1048091	SRX1168330	SRR2443205	183
SRP025982	SRS443112	SRX303782	SRR898315	183
SRP033725	SRS513907	SRX390436	SRR1047819	183
SRP025982	SRS442958	SRX303628	SRR898161	183
SRP025982	SRS442954	SRX303624	SRR898157	183
SRP040070	SRS572907	SRX489450	SRR1192502	183
SRP042212	SRS619234	SRX551527	SRR1297190	183
ERP007111	ERS754050	ERX993435	ERR914311	183
SRP058181	SRS932662	SRX1022880	SRR2015736	183
SRP026126	SRS445917	SRX307058	SRR902926	183
SRP045823	SRS691185	SRX688623	SRR1560166	183
SRP025982	SRS443130	SRX303800	SRR898333	183
SRP025982	SRS443030	SRX303700	SRR898233	183
SRP021509	SRS416369	SRX271829	SRR834972	183
SRP052763	SRS826579	SRX852294	SRR1771985	183
ERP010003	ERS688369	ERX913318	ERR833228	183
SRP025982	SRS442688	SRX303358	SRR897891	183
SRP021085	SRS413237	SRX265384	SRR827482	183
SRP025982	SRS442959	SRX303629	SRR898162	183
SRP027358	SRS457462	SRX322296	SRR934334	183
SRP059205	SRS955784	SRX1051625	SRR2054157	183
SRP040070	SRS572887	SRX489418	SRR1192470	183
ERP001942	ERS185230	ERX179508	ERR204819	183
SRP020499	SRS407293	SRX275735	SRR806714	183
ERP001942	ERS185153	ERX163013	ERR188325	183
SRP047233	SRS702353	SRX702579	SRR1576851	183
SRP021085	SRS413237	SRX265384	SRR827483	183
SRP025982	SRS442995	SRX303665	SRR898198	183
SRP041538	SRS598610	SRX528913	SRR1265524	183
SRP045823	SRS691193	SRX688631	SRR1560174	183
SRP045570	SRS685980	SRX682476	SRR1552957	183
SRP020492	SRS407178	SRX259541	SRR805831	183
SRP027358	SRS457448	SRX322282	SRR934216	183
SRP049340	SRS732197	SRX745190	SRR1633277	183
SRP058626	SRS943762	SRX1036679	SRR2037308	183
SRP051599	SRS804800	SRX825246	SRR1736318	183
SRP040070	SRS570921	SRX488075	SRR1190506	183
SRP027383	SRS457947	SRX322869	SRR934984	183
SRP044668	SRS663170	SRX658011	SRR1521384	183
