min seqc samples	junctions	magic junctions	rmake junctions	subread junctions	exactly one of {magic, rmake, subread} junctions	exactly two of {magic, rmake, subread} junctions	all three of {magic, rmake, subread} junctions
122	298917	0	0	0	0	0	0
121	299780	0	0	0	0	0	0
120	300677	0	0	0	0	0	0
119	301609	0	0	0	0	0	0
118	302477	0	0	0	0	0	0
117	303458	0	0	0	0	0	0
116	304408	0	0	0	0	0	0
115	305375	0	0	0	0	0	0
114	306318	0	0	0	0	0	0
113	307281	0	0	0	0	0	0
112	308309	0	0	0	0	0	0
111	309328	0	0	0	0	0	0
110	310281	0	0	0	0	0	0
109	311336	0	0	0	0	0	0
108	312327	0	0	0	0	0	0
107	313403	0	0	0	0	0	0
106	314440	0	0	0	0	0	0
105	315496	0	0	0	0	0	0
104	316577	0	0	0	0	0	0
103	317690	0	0	0	0	0	0
102	318803	0	0	0	0	0	0
101	319915	0	0	0	0	0	0
100	321055	0	0	0	0	0	0
99	322257	0	0	0	0	0	0
98	323404	0	0	0	0	0	0
97	324581	0	0	0	0	0	0
96	325837	0	0	0	0	0	0
95	327090	0	0	0	0	0	0
94	328402	0	0	0	0	0	0
93	329698	0	0	0	0	0	0
92	331027	0	0	0	0	0	0
91	332350	0	0	0	0	0	0
90	333679	0	0	0	0	0	0
89	335104	0	0	0	0	0	0
88	336491	0	0	0	0	0	0
87	337926	0	0	0	0	0	0
86	339399	0	0	0	0	0	0
85	340893	0	0	0	0	0	0
84	342374	0	0	0	0	0	0
83	343961	0	0	0	0	0	0
82	345531	0	0	0	0	0	0
81	347073	0	0	0	0	0	0
80	348665	0	0	0	0	0	0
79	350249	0	0	0	0	0	0
78	351928	0	0	0	0	0	0
77	353651	0	0	0	0	0	0
76	355382	0	0	0	0	0	0
75	357243	0	0	0	0	0	0
74	359121	0	0	0	0	0	0
73	361038	0	0	0	0	0	0
72	362830	0	0	0	0	0	0
71	364817	0	0	0	0	0	0
70	366804	0	0	0	0	0	0
69	368799	0	0	0	0	0	0
68	370840	0	0	0	0	0	0
67	373015	0	0	0	0	0	0
66	375162	0	0	0	0	0	0
65	377374	0	0	0	0	0	0
64	379598	0	0	0	0	0	0
63	381869	0	0	0	0	0	0
62	384365	0	0	0	0	0	0
61	386796	0	0	0	0	0	0
60	389190	0	0	0	0	0	0
59	391737	0	0	0	0	0	0
58	394314	0	0	0	0	0	0
57	396985	0	0	0	0	0	0
56	399778	0	0	0	0	0	0
55	402720	0	0	0	0	0	0
54	405592	0	0	0	0	0	0
53	408586	0	0	0	0	0	0
52	411744	0	0	0	0	0	0
51	414743	0	0	0	0	0	0
50	417970	0	0	0	0	0	0
49	421396	0	0	0	0	0	0
48	424924	0	0	0	0	0	0
47	428572	0	0	0	0	0	0
46	432294	0	0	0	0	0	0
45	436152	0	0	0	0	0	0
44	440085	0	0	0	0	0	0
43	444174	0	0	0	0	0	0
42	448438	0	0	0	0	0	0
41	452895	0	0	0	0	0	0
40	457505	0	0	0	0	0	0
39	462385	0	0	0	0	0	0
38	467387	0	0	0	0	0	0
37	472634	0	0	0	0	0	0
36	478011	0	0	0	0	0	0
35	483737	0	0	0	0	0	0
34	489662	0	0	0	0	0	0
33	495845	0	0	0	0	0	0
32	502390	0	0	0	0	0	0
31	509117	0	0	0	0	0	0
30	516164	0	0	0	0	0	0
29	523662	0	0	0	0	0	0
28	531779	0	0	0	0	0	0
27	540242	0	0	0	0	0	0
26	549223	0	0	0	0	0	0
25	558703	0	0	0	0	0	0
24	568782	0	0	0	0	0	0
23	579444	0	0	0	0	0	0
22	591063	0	0	0	0	0	0
21	603370	0	0	0	0	0	0
20	616731	0	0	0	0	0	0
19	631209	0	0	0	0	0	0
18	646685	0	0	0	0	0	0
17	663683	0	0	0	0	0	0
16	682446	0	0	0	0	0	0
15	703356	0	0	0	0	0	0
14	726289	0	0	0	0	0	0
13	752317	0	0	0	0	0	0
12	781900	0	0	0	0	0	0
11	815524	0	0	0	0	0	0
10	854496	0	0	0	0	0	0
9	900421	0	0	0	0	0	0
8	956245	0	0	0	0	0	0
7	1025178	0	0	0	0	0	0
6	1113364	0	0	0	0	0	0
5	1233128	0	0	0	0	0	0
4	1409460	0	0	0	0	0	0
3	1704773	0	0	0	0	0	0
2	2332812	0	0	0	0	0	0
1	4560294	0	0	0	0	0	0
