min projects	junctions	annotated	exonskips	altstartend	novel	GTAG	annotated GTAG	GCAG	annotated GCAG	ATAC	annotated ATAC
933	191059	176221	3880	9027	1931	187504	174145	2758	1895	797	181
932	191284	176363	3904	9076	1941	187719	174282	2767	1900	798	181
931	191492	176509	3920	9115	1948	187916	174426	2775	1902	801	181
930	191726	176664	3942	9167	1953	188143	174577	2782	1906	801	181
929	191933	176807	3958	9212	1956	188345	174717	2786	1909	802	181
928	192157	176954	3980	9257	1966	188562	174863	2790	1910	805	181
927	192381	177107	4000	9301	1973	188779	175014	2794	1912	808	181
926	192593	177244	4024	9345	1980	188982	175149	2800	1914	811	181
925	192808	177385	4042	9393	1988	189188	175287	2807	1917	813	181
924	193018	177515	4064	9443	1996	189388	175414	2813	1920	817	181
923	193253	177662	4086	9500	2005	189616	175558	2820	1923	817	181
922	193473	177812	4108	9538	2015	189826	175707	2825	1924	822	181
921	193717	177982	4123	9584	2028	190059	175875	2834	1926	824	181
920	193926	178120	4137	9634	2035	190259	176010	2841	1929	826	181
919	194132	178255	4156	9676	2045	190455	176140	2847	1934	830	181
918	194369	178408	4179	9722	2060	190680	176290	2856	1937	833	181
917	194606	178563	4200	9774	2069	190905	176439	2865	1943	836	181
916	194832	178693	4228	9832	2079	191119	176565	2875	1947	838	181
915	195070	178848	4245	9891	2086	191347	176717	2883	1950	840	181
914	195305	179007	4266	9939	2093	191576	176875	2886	1950	843	182
913	195504	179145	4287	9973	2099	191769	177013	2889	1950	846	182
912	195726	179277	4305	10037	2107	191981	177141	2899	1954	846	182
911	195950	179429	4323	10084	2114	192194	177289	2909	1958	847	182
910	196162	179574	4338	10130	2120	192395	177430	2918	1962	849	182
909	196403	179748	4350	10172	2133	192626	177599	2926	1967	851	182
908	196655	179908	4369	10237	2141	192870	177758	2932	1968	853	182
907	196900	180061	4388	10291	2160	193102	177911	2940	1968	858	182
906	197124	180208	4409	10343	2164	193319	178057	2945	1969	860	182
905	197348	180362	4425	10385	2176	193533	178210	2950	1970	865	182
904	197596	180518	4456	10433	2189	193773	178366	2957	1970	866	182
903	197804	180644	4482	10475	2203	193967	178490	2966	1971	871	183
902	198024	180776	4503	10535	2210	194180	178620	2969	1973	875	183
901	198250	180912	4536	10578	2224	194394	178755	2974	1974	882	183
900	198492	181071	4560	10629	2232	194628	178913	2981	1975	883	183
899	198743	181227	4591	10680	2245	194866	179069	2990	1975	887	183
898	198977	181370	4619	10729	2259	195091	179211	2996	1976	890	183
897	199204	181515	4643	10776	2270	195312	179354	3000	1978	892	183
896	199420	181651	4664	10827	2278	195521	179489	3004	1978	895	184
895	199650	181796	4682	10883	2289	195742	179631	3010	1981	898	184
894	199870	181930	4708	10934	2298	195956	179764	3014	1982	900	184
893	200113	182076	4736	10988	2313	196186	179907	3025	1985	902	184
892	200357	182227	4764	11038	2328	196419	180056	3034	1987	904	184
891	200593	182373	4788	11092	2340	196644	180201	3042	1988	907	184
890	200807	182510	4806	11137	2354	196849	180335	3048	1991	910	184
889	201062	182667	4830	11193	2372	197092	180489	3056	1994	914	184
888	201307	182827	4845	11254	2381	197325	180645	3068	1998	914	184
887	201551	182999	4860	11302	2390	197563	180815	3071	2000	917	184
886	201765	183135	4880	11348	2402	197768	180951	3076	2000	921	184
885	202013	183283	4899	11415	2416	198008	181099	3081	2000	924	184
884	202284	183448	4926	11482	2428	198263	181260	3094	2004	927	184
883	202527	183596	4948	11544	2439	198492	181408	3102	2004	933	184
882	202744	183733	4969	11590	2452	198702	181544	3105	2005	937	184
881	202976	183878	4993	11640	2465	198922	181686	3113	2008	941	184
880	203220	184037	5013	11693	2477	199157	181844	3120	2009	943	184
879	203484	184199	5041	11747	2497	199399	182002	3135	2013	950	184
878	203703	184338	5062	11799	2504	199609	182140	3143	2014	951	184
877	203954	184491	5095	11856	2512	199853	182292	3147	2015	954	184
876	204190	184648	5114	11908	2520	200084	182448	3150	2016	956	184
875	204456	184822	5134	11970	2530	200336	182618	3163	2020	957	184
874	204670	184952	5154	12025	2539	200540	182745	3171	2023	959	184
873	204899	185098	5171	12077	2553	200760	182891	3177	2023	962	184
872	205123	185231	5198	12123	2571	200974	183024	3181	2023	968	184
871	205364	185379	5218	12185	2582	201206	183170	3184	2025	974	184
870	205594	185535	5235	12230	2594	201426	183324	3190	2027	978	184
869	205840	185691	5262	12284	2603	201660	183477	3200	2030	980	184
868	206071	185836	5286	12334	2615	201876	183616	3211	2036	984	184
867	206317	185986	5309	12393	2629	202103	183761	3225	2041	989	184
866	206579	186141	5349	12446	2643	202354	183915	3233	2042	992	184
865	206872	186339	5382	12495	2656	202637	184111	3238	2044	997	184
864	207100	186487	5402	12549	2662	202859	184258	3242	2045	999	184
863	207353	186645	5426	12608	2674	203099	184413	3249	2046	1005	186
862	207588	186791	5449	12660	2688	203325	184556	3256	2049	1007	186
861	207847	186944	5476	12726	2701	203569	184705	3269	2053	1009	186
860	208132	187115	5503	12794	2720	203840	184874	3277	2055	1015	186
859	208372	187267	5526	12849	2730	204065	185024	3284	2057	1023	186
858	208611	187407	5550	12909	2745	204288	185160	3297	2061	1026	186
857	208831	187534	5575	12965	2757	204500	185287	3304	2061	1027	186
856	209083	187680	5600	13036	2767	204739	185429	3314	2065	1030	186
855	209340	187840	5621	13100	2779	204988	185587	3321	2067	1031	186
854	209604	188002	5648	13167	2787	205240	185747	3331	2069	1033	186
853	209863	188156	5680	13230	2797	205489	185899	3337	2071	1037	186
852	210100	188292	5715	13290	2803	205712	186030	3346	2075	1042	187
851	210355	188438	5745	13356	2816	205952	186170	3358	2081	1045	187
850	210579	188578	5763	13411	2827	206170	186308	3362	2083	1047	187
849	210821	188739	5777	13463	2842	206397	186465	3372	2087	1052	187
848	211068	188890	5801	13527	2850	206635	186612	3379	2091	1054	187
847	211302	189033	5824	13582	2863	206859	186753	3386	2093	1057	187
846	211534	189176	5848	13633	2877	207077	186892	3394	2097	1063	187
845	211802	189326	5879	13710	2887	207339	187042	3399	2097	1064	187
844	212054	189488	5904	13765	2897	207578	187199	3408	2102	1068	187
843	212297	189644	5925	13824	2904	207817	187354	3411	2103	1069	187
842	212521	189787	5948	13871	2915	208026	187490	3421	2110	1074	187
841	212800	189951	5982	13933	2934	208291	187654	3429	2110	1080	187
840	213073	190110	6013	14000	2950	208552	187811	3435	2111	1086	188
839	213306	190247	6041	14059	2959	208773	187943	3445	2115	1088	189
838	213563	190413	6067	14113	2970	209022	188107	3452	2117	1089	189
837	213811	190551	6096	14188	2976	209264	188245	3457	2117	1090	189
836	214078	190701	6137	14250	2990	209519	188393	3467	2119	1092	189
835	214374	190862	6181	14332	2999	209803	188552	3475	2121	1096	189
834	214639	191028	6208	14384	3019	210054	188717	3487	2122	1098	189
833	214873	191169	6226	14448	3030	210276	188855	3497	2125	1100	189
832	215114	191322	6258	14501	3033	210512	189006	3500	2127	1102	189
831	215381	191472	6288	14571	3050	210762	189152	3512	2130	1107	190
830	215643	191633	6316	14630	3064	211012	189311	3518	2131	1113	191
829	215914	191820	6339	14684	3071	211273	189495	3526	2134	1115	191
828	216164	191966	6376	14738	3084	211514	189638	3532	2137	1118	191
827	216431	192132	6404	14798	3097	211769	189802	3540	2139	1122	191
826	216695	192301	6424	14862	3108	212023	189967	3548	2143	1124	191
825	216955	192459	6440	14937	3119	212270	190120	3556	2148	1129	191
824	217216	192621	6469	14990	3136	212518	190280	3564	2150	1134	191
823	217486	192778	6497	15059	3152	212769	190433	3580	2154	1137	191
822	217731	192914	6522	15129	3166	213007	190569	3582	2154	1142	191
821	218000	193071	6543	15201	3185	213261	190724	3590	2156	1149	191
820	218260	193215	6569	15264	3212	213503	190863	3601	2161	1156	191
819	218490	193349	6595	15317	3229	213717	190996	3611	2162	1162	191
818	218756	193491	6644	15378	3243	213961	191132	3628	2168	1167	191
817	219021	193646	6664	15453	3258	214212	191283	3640	2172	1169	191
816	219310	193821	6689	15527	3273	214483	191452	3654	2178	1173	191
815	219578	193972	6718	15599	3289	214732	191598	3666	2182	1180	192
814	219861	194125	6745	15686	3305	215005	191750	3671	2183	1185	192
813	220152	194292	6775	15759	3326	215280	191916	3680	2184	1192	192
812	220404	194422	6809	15835	3338	215518	192045	3690	2185	1196	192
811	220670	194573	6842	15905	3350	215776	192192	3695	2188	1199	193
810	220933	194734	6871	15962	3366	216023	192350	3706	2191	1204	193
809	221222	194889	6905	16042	3386	216298	192502	3717	2193	1207	194
808	221518	195072	6937	16107	3402	216582	192682	3725	2196	1211	194
807	221778	195211	6962	16188	3417	216825	192818	3738	2199	1215	194
806	222072	195382	7005	16258	3427	217110	192986	3744	2202	1218	194
805	222363	195553	7028	16335	3447	217383	193152	3757	2207	1223	194
804	222630	195711	7059	16404	3456	217644	193308	3760	2209	1226	194
803	222892	195873	7087	16456	3476	217892	193469	3769	2210	1231	194
802	223156	196019	7112	16539	3486	218143	193613	3777	2212	1236	194
801	223417	196158	7145	16621	3493	218394	193748	3786	2216	1237	194
800	223671	196308	7175	16686	3502	218641	193896	3791	2218	1239	194
799	223958	196462	7210	16772	3514	218918	194048	3799	2220	1241	194
798	224224	196613	7242	16837	3532	219169	194197	3810	2222	1245	194
797	224494	196756	7281	16910	3547	219430	194336	3817	2226	1247	194
796	224773	196889	7315	16999	3570	219694	194466	3828	2229	1251	194
795	225038	197039	7346	17072	3581	219946	194613	3839	2232	1253	194
794	225300	197193	7371	17140	3596	220198	194764	3846	2235	1256	194
793	225576	197346	7404	17216	3610	220455	194913	3856	2238	1265	195
792	225859	197506	7431	17292	3630	220726	195071	3863	2240	1270	195
791	226110	197650	7465	17350	3645	220968	195215	3868	2240	1274	195
790	226392	197804	7500	17424	3664	221235	195367	3878	2242	1279	195
789	226651	197958	7520	17485	3688	221480	195520	3886	2243	1285	195
788	226923	198116	7548	17556	3703	221737	195674	3897	2247	1289	195
787	227195	198259	7592	17626	3718	222000	195814	3904	2250	1291	195
786	227454	198392	7623	17709	3730	222250	195943	3910	2254	1294	195
785	227745	198559	7658	17779	3749	222529	196107	3917	2257	1299	195
784	228035	198725	7691	17851	3768	222804	196270	3929	2260	1302	195
783	228322	198878	7721	17931	3792	223070	196420	3941	2263	1311	195
782	228596	199020	7754	18006	3816	223320	196556	3960	2269	1316	195
781	228919	199182	7797	18100	3840	223630	196717	3967	2270	1322	195
780	229166	199310	7824	18171	3861	223862	196844	3978	2271	1326	195
779	229448	199474	7857	18244	3873	224128	197002	3990	2276	1330	196
778	229715	199628	7887	18311	3889	224377	197151	4002	2279	1336	198
777	230001	199780	7918	18389	3914	224636	197297	4023	2285	1342	198
776	230250	199930	7941	18451	3928	224874	197445	4031	2287	1345	198
775	230532	200089	7970	18526	3947	225144	197600	4040	2290	1348	199
774	230838	200240	8010	18622	3966	225433	197750	4052	2291	1353	199
773	231149	200405	8050	18708	3986	225726	197911	4064	2295	1359	199
772	231426	200557	8087	18779	4003	225995	198063	4067	2295	1364	199
771	231687	200709	8118	18844	4016	226244	198210	4074	2300	1369	199
770	232004	200892	8156	18926	4030	226545	198388	4085	2304	1374	200
769	232312	201042	8193	19019	4058	226827	198536	4102	2306	1383	200
768	232580	201197	8213	19099	4071	227086	198690	4108	2307	1386	200
767	232853	201347	8243	19175	4088	227343	198836	4119	2311	1391	200
766	233154	201511	8278	19256	4109	227623	198998	4131	2313	1400	200
765	233435	201650	8312	19341	4132	227882	199136	4144	2314	1409	200
764	233724	201803	8341	19422	4158	228152	199288	4157	2314	1415	201
763	233995	201935	8381	19507	4172	228410	199420	4167	2314	1418	201
762	234268	202072	8418	19586	4192	228665	199554	4176	2316	1427	202
761	234582	202231	8457	19678	4216	228956	199708	4196	2320	1430	203
760	234891	202381	8497	19773	4240	229250	199857	4209	2321	1432	203
759	235184	202540	8541	19842	4261	229531	200013	4215	2324	1438	203
758	235441	202672	8577	19911	4281	229781	200145	4217	2324	1443	203
757	235731	202843	8610	19980	4298	230063	200315	4222	2325	1446	203
756	236022	203002	8650	20058	4312	230340	200472	4231	2327	1451	203
755	236317	203166	8687	20131	4333	230616	200633	4244	2330	1457	203
754	236637	203328	8723	20232	4354	230918	200789	4259	2336	1460	203
753	236922	203472	8757	20315	4378	231186	200929	4268	2340	1468	203
752	237221	203626	8798	20400	4397	231466	201080	4283	2343	1472	203
751	237513	203782	8834	20475	4422	231741	201233	4292	2346	1480	203
750	237812	203944	8876	20549	4443	232023	201391	4301	2350	1488	203
749	238109	204099	8910	20643	4457	232309	201545	4309	2351	1491	203
748	238419	204256	8950	20730	4483	232602	201701	4320	2351	1497	204
747	238697	204403	8989	20806	4499	232868	201846	4327	2353	1502	204
746	238989	204537	9031	20896	4525	233143	201979	4336	2354	1510	204
745	239289	204679	9063	21000	4547	233427	202117	4346	2358	1516	204
744	239608	204846	9091	21097	4574	233722	202281	4361	2361	1525	204
743	239892	204983	9118	21191	4600	233989	202418	4369	2361	1534	204
742	240187	205139	9154	21277	4617	234268	202572	4379	2363	1540	204
741	240502	205296	9192	21370	4644	234565	202726	4387	2366	1550	204
740	240770	205434	9217	21452	4667	234816	202859	4397	2371	1557	204
739	241072	205601	9256	21524	4691	235097	203022	4413	2375	1562	204
738	241380	205755	9293	21613	4719	235388	203172	4428	2379	1564	204
737	241691	205899	9337	21715	4740	235679	203314	4446	2381	1566	204
736	242030	206071	9372	21825	4762	236000	203482	4459	2385	1571	204
735	242351	206239	9412	21919	4781	236311	203649	4463	2386	1577	204
734	242666	206402	9454	22004	4806	236606	203807	4478	2391	1582	204
733	242997	206579	9496	22096	4826	236920	203982	4488	2393	1589	204
732	243303	206742	9534	22180	4847	237206	204139	4505	2399	1592	204
731	243599	206897	9563	22271	4868	237494	204291	4511	2402	1594	204
730	243910	207063	9602	22352	4893	237791	204456	4518	2403	1601	204
729	244212	207217	9635	22447	4913	238083	204607	4525	2406	1604	204
728	244542	207386	9685	22538	4933	238395	204773	4538	2409	1609	204
727	244895	207561	9737	22630	4967	238727	204946	4551	2411	1617	204
726	245206	207726	9773	22719	4988	239018	205108	4565	2414	1623	204
725	245527	207881	9815	22821	5010	239327	205260	4573	2416	1627	205
724	245822	208015	9854	22920	5033	239603	205389	4584	2421	1635	205
723	246157	208199	9895	23015	5048	239929	205572	4590	2422	1638	205
722	246442	208332	9938	23096	5076	240195	205705	4600	2422	1647	205
721	246764	208478	9980	23207	5099	240497	205850	4613	2423	1654	205
720	247092	208637	10020	23311	5124	240803	206007	4627	2424	1662	206
719	247366	208764	10058	23398	5146	241060	206134	4638	2424	1668	206
718	247656	208912	10093	23485	5166	241336	206280	4648	2426	1672	206
717	247991	209089	10128	23584	5190	241651	206455	4664	2428	1676	206
716	248335	209262	10181	23678	5214	241985	206627	4669	2429	1681	206
715	248671	209425	10224	23789	5233	242304	206788	4678	2431	1689	206
714	249009	209600	10265	23895	5249	242628	206961	4687	2433	1694	206
713	249337	209769	10300	23993	5275	242936	207126	4701	2437	1700	206
712	249660	209919	10337	24096	5308	243239	207273	4714	2440	1707	206
711	249984	210079	10383	24186	5336	243540	207428	4726	2444	1718	207
710	250290	210238	10419	24282	5351	243832	207587	4732	2444	1726	207
709	250632	210401	10467	24386	5378	244152	207748	4742	2446	1738	207
708	250998	210586	10508	24501	5403	244498	207929	4755	2450	1745	207
707	251347	210765	10554	24599	5429	244823	208106	4768	2452	1756	207
706	251705	210933	10599	24717	5456	245168	208273	4777	2453	1760	207
705	252019	211090	10643	24800	5486	245466	208429	4786	2454	1767	207
704	252355	211263	10684	24890	5518	245776	208602	4795	2454	1784	207
703	252688	211427	10737	24986	5538	246095	208762	4804	2458	1789	207
702	253000	211589	10783	25069	5559	246395	208921	4811	2461	1794	207
701	253321	211746	10819	25160	5596	246689	209075	4829	2464	1803	207
700	253660	211910	10869	25263	5618	247008	209239	4843	2464	1809	207
699	253957	212063	10905	25341	5648	247279	209389	4862	2467	1816	207
698	254287	212220	10947	25446	5674	247589	209542	4874	2471	1824	207
697	254641	212400	10990	25546	5705	247911	209715	4896	2478	1834	207
696	254975	212567	11028	25659	5721	248228	209879	4908	2481	1839	207
695	255306	212726	11075	25755	5750	248540	210035	4920	2484	1846	207
694	255632	212885	11113	25862	5772	248853	210191	4927	2487	1852	207
693	255952	213040	11155	25964	5793	249157	210344	4940	2489	1855	207
692	256304	213227	11197	26062	5818	249492	210529	4951	2491	1861	207
691	256656	213393	11237	26174	5852	249821	210692	4964	2494	1871	207
690	256999	213572	11276	26278	5873	250143	210867	4979	2498	1877	207
689	257358	213735	11329	26385	5909	250481	211027	4994	2501	1883	207
688	257717	213905	11367	26505	5940	250820	211195	5009	2503	1888	207
687	258069	214079	11419	26612	5959	251151	211366	5021	2506	1897	207
686	258415	214228	11464	26735	5988	251473	211512	5035	2509	1907	207
685	258772	214393	11506	26861	6012	251805	211672	5054	2514	1913	207
684	259116	214551	11555	26969	6041	252130	211825	5066	2518	1920	208
683	259454	214716	11602	27068	6068	252448	211989	5080	2519	1926	208
682	259793	214883	11633	27181	6096	252762	212155	5093	2520	1938	208
681	260134	215055	11678	27280	6121	253082	212324	5108	2523	1944	208
680	260472	215206	11716	27397	6153	253390	212473	5131	2525	1951	208
679	260799	215372	11750	27505	6172	253697	212636	5145	2528	1957	208
678	261153	215553	11781	27615	6204	254031	212814	5158	2531	1964	208
677	261497	215725	11831	27711	6230	254354	212984	5167	2533	1976	208
676	261825	215874	11883	27810	6258	254653	213127	5183	2539	1989	208
675	262176	216020	11922	27944	6290	254977	213270	5199	2541	2000	209
674	262512	216178	11973	28042	6319	255291	213426	5210	2543	2011	209
673	262870	216340	12024	28154	6352	255625	213585	5225	2546	2020	209
672	263245	216525	12079	28256	6385	255971	213763	5242	2553	2032	209
671	263609	216677	12138	28375	6419	256313	213913	5256	2555	2040	209
670	263987	216850	12194	28490	6453	256661	214082	5272	2558	2054	210
669	264358	217011	12237	28621	6489	257001	214239	5290	2562	2067	210
668	264724	217181	12279	28743	6521	257339	214406	5311	2565	2074	210
667	265104	217344	12335	28875	6550	257694	214565	5330	2569	2080	210
666	265448	217487	12382	29001	6578	258020	214705	5343	2572	2085	210
665	265813	217649	12440	29117	6607	258361	214866	5356	2573	2096	210
664	266163	217820	12482	29223	6638	258688	215032	5372	2578	2103	210
663	266523	218005	12521	29337	6660	259022	215214	5386	2580	2115	211
662	266876	218167	12558	29461	6690	259353	215374	5400	2582	2123	211
661	267236	218328	12604	29584	6720	259689	215529	5418	2588	2129	211
660	267607	218502	12647	29703	6755	260034	215699	5438	2592	2135	211
659	267927	218650	12691	29808	6778	260334	215844	5451	2595	2142	211
658	268277	218806	12733	29932	6806	260668	215999	5462	2596	2147	211
657	268657	218980	12764	30067	6846	261023	216172	5472	2597	2162	211
656	268995	219128	12811	30183	6873	261340	216320	5483	2597	2172	211
655	269358	219276	12866	30308	6908	261675	216465	5502	2599	2181	212
654	269742	219462	12920	30415	6945	262039	216649	5517	2601	2186	212
653	270144	219657	12972	30531	6984	262413	216838	5527	2606	2204	213
652	270524	219821	13023	30663	7017	262765	216997	5543	2611	2216	213
651	270907	219993	13072	30785	7057	263113	217165	5561	2615	2233	213
650	271264	220149	13128	30905	7082	263451	217320	5575	2616	2238	213
649	271626	220300	13184	31018	7124	263779	217463	5596	2624	2251	213
648	271989	220472	13236	31132	7149	264121	217631	5611	2628	2257	213
647	272343	220634	13282	31248	7179	264452	217790	5621	2629	2270	215
646	272742	220814	13333	31377	7218	264818	217962	5642	2637	2282	215
645	273123	220982	13377	31503	7261	265164	218128	5663	2639	2296	215
644	273491	221149	13430	31612	7300	265499	218290	5680	2643	2312	216
643	273854	221314	13475	31726	7339	265831	218450	5703	2648	2320	216
642	274242	221497	13524	31847	7374	266196	218629	5715	2652	2331	216
641	274650	221684	13575	31982	7409	266578	218813	5730	2655	2342	216
640	275023	221831	13617	32122	7453	266931	218959	5745	2655	2347	217
639	275409	221992	13684	32250	7483	267297	219117	5758	2658	2354	217
638	275786	222165	13737	32365	7519	267647	219286	5772	2662	2367	217
637	276182	222337	13786	32505	7554	268018	219456	5786	2664	2378	217
636	276556	222478	13845	32641	7592	268361	219594	5804	2667	2391	217
635	276966	222644	13906	32788	7628	268743	219758	5821	2669	2402	217
634	277353	222825	13966	32894	7668	269109	219936	5831	2671	2413	218
633	277717	222987	14008	33016	7706	269441	220096	5850	2672	2426	219
632	278120	223160	14067	33141	7752	269815	220267	5865	2673	2440	220
631	278530	223342	14118	33281	7789	270200	220446	5883	2676	2447	220
630	278910	223501	14178	33411	7820	270555	220602	5897	2678	2458	221
629	279302	223664	14238	33542	7858	270923	220762	5914	2681	2465	221
628	279701	223840	14288	33675	7898	271298	220933	5927	2686	2476	221
627	280075	224012	14341	33790	7932	271643	221102	5946	2689	2486	221
626	280449	224181	14396	33916	7956	271996	221269	5960	2691	2493	221
625	280848	224329	14464	34059	7996	272376	221417	5971	2691	2501	221
624	281219	224472	14519	34196	8032	272718	221556	5991	2695	2510	221
623	281600	224634	14579	34314	8073	273070	221718	6007	2695	2523	221
622	282018	224824	14634	34449	8111	273467	221903	6019	2700	2532	221
621	282424	224993	14706	34575	8150	273851	222066	6034	2706	2539	221
620	282822	225176	14763	34695	8188	274230	222246	6044	2708	2548	222
619	283228	225341	14808	34846	8233	274606	222409	6057	2710	2565	222
618	283630	225504	14868	34991	8267	274985	222568	6076	2714	2569	222
617	284079	225693	14928	35151	8307	275409	222754	6089	2717	2581	222
616	284437	225824	14984	35289	8340	275738	222879	6108	2723	2591	222
615	284857	226002	15045	35438	8372	276131	223053	6131	2727	2595	222
614	285212	226135	15107	35568	8402	276468	223184	6143	2729	2601	222
613	285646	226319	15175	35710	8442	276874	223362	6160	2735	2612	222
612	286045	226498	15227	35838	8482	277241	223538	6180	2738	2624	222
611	286438	226659	15274	35988	8517	277608	223696	6199	2741	2631	222
610	286880	226851	15345	36124	8560	278020	223885	6220	2744	2640	222
609	287257	227002	15396	36256	8603	278372	224034	6234	2746	2651	222
608	287638	227179	15443	36385	8631	278721	224201	6259	2756	2658	222
607	288051	227347	15506	36524	8674	279105	224365	6274	2759	2672	223
606	288508	227517	15569	36690	8732	279530	224533	6290	2761	2688	223
605	288948	227706	15625	36829	8788	279931	224721	6317	2762	2700	223
604	289376	227884	15684	36970	8838	280319	224895	6344	2766	2713	223
603	289779	228038	15745	37117	8879	280695	225046	6362	2769	2722	223
602	290171	228204	15797	37256	8914	281066	225211	6379	2770	2726	223
601	290618	228385	15866	37407	8960	281479	225388	6399	2774	2740	223
600	291034	228559	15915	37563	8997	281874	225560	6409	2776	2751	223
599	291493	228759	15972	37726	9036	282300	225756	6431	2779	2762	224
598	291934	228946	16022	37876	9090	282702	225938	6459	2783	2773	225
597	292345	229131	16071	38010	9133	283076	226118	6485	2788	2784	225
596	292796	229326	16138	38148	9184	283501	226309	6497	2791	2798	226
595	293211	229475	16193	38311	9232	283878	226453	6521	2796	2812	226
594	293640	229660	16258	38454	9268	284277	226635	6537	2798	2826	227
593	294084	229842	16322	38615	9305	284682	226808	6565	2807	2837	227
592	294471	230004	16364	38748	9355	285028	226966	6587	2811	2856	227
591	294886	230170	16418	38898	9400	285409	227129	6612	2814	2865	227
590	295290	230339	16478	39021	9452	285781	227295	6631	2817	2878	227
589	295715	230517	16532	39177	9489	286178	227469	6645	2820	2892	228
588	296118	230669	16594	39322	9533	286553	227619	6655	2822	2910	228
587	296575	230866	16666	39469	9574	286983	227811	6671	2826	2921	229
586	296988	231032	16730	39607	9619	287371	227976	6682	2827	2935	229
585	297406	231189	16797	39752	9668	287751	228132	6703	2828	2952	229
584	297840	231364	16853	39914	9709	288157	228305	6718	2830	2965	229
583	298276	231533	16901	40094	9748	288555	228469	6744	2834	2977	230
582	298707	231686	16978	40240	9803	288949	228620	6766	2836	2992	230
581	299136	231839	17039	40408	9850	289350	228770	6782	2839	3004	230
580	299582	232039	17104	40560	9879	289767	228965	6801	2844	3014	230
579	300017	232215	17158	40720	9924	290166	229140	6823	2845	3028	230
578	300468	232393	17218	40882	9975	290580	229316	6847	2847	3041	230
577	300972	232609	17297	41039	10027	291041	229529	6876	2850	3055	230
576	301450	232797	17351	41214	10088	291480	229711	6897	2855	3073	231
575	301889	232969	17402	41382	10136	291883	229880	6921	2858	3085	231
574	302353	233158	17466	41530	10199	292309	230065	6943	2862	3101	231
573	302775	233331	17524	41677	10243	292693	230233	6965	2867	3117	231
572	303255	233516	17592	41851	10296	293141	230414	6989	2871	3125	231
571	303693	233688	17662	41994	10349	293545	230585	7005	2872	3143	231
570	304174	233850	17744	42163	10417	293977	230743	7028	2875	3169	232
569	304594	234006	17813	42314	10461	294365	230896	7051	2878	3178	232
568	305001	234151	17872	42478	10500	294745	231036	7067	2882	3189	233
567	305468	234343	17942	42645	10538	295182	231227	7083	2883	3203	233
566	305928	234512	18005	42812	10599	295603	231393	7102	2886	3223	233
565	306400	234687	18072	42984	10657	296030	231563	7134	2890	3236	234
564	306873	234883	18138	43131	10721	296460	231757	7163	2891	3250	235
563	307342	235051	18207	43311	10773	296896	231924	7182	2892	3264	235
562	307791	235232	18259	43472	10828	297303	232103	7203	2894	3285	235
561	308269	235427	18327	43632	10883	297743	232295	7224	2897	3302	235
560	308714	235582	18394	43802	10936	298163	232448	7239	2899	3312	235
559	309186	235757	18467	43973	10989	298602	232619	7255	2902	3329	236
558	309674	235921	18541	44159	11053	299046	232778	7284	2907	3344	236
557	310162	236115	18599	44340	11108	299489	232969	7308	2909	3365	237
556	310643	236285	18670	44523	11165	299927	233137	7333	2911	3383	237
555	311059	236440	18738	44669	11212	300316	233291	7344	2912	3399	237
554	311529	236606	18790	44855	11278	300736	233453	7370	2916	3423	237
553	312053	236803	18879	45033	11338	301218	233647	7394	2919	3441	237
552	312515	236974	18942	45215	11384	301646	233818	7415	2919	3454	237
551	313008	237156	19019	45389	11444	302099	233998	7441	2921	3468	237
550	313506	237356	19088	45562	11500	302556	234192	7470	2927	3480	237
549	314025	237550	19164	45748	11563	303028	234380	7497	2933	3500	237
548	314477	237688	19241	45926	11622	303447	234514	7515	2937	3515	237
547	314925	237853	19295	46100	11677	303855	234676	7536	2939	3534	238
546	315421	238042	19376	46261	11742	304305	234861	7567	2943	3549	238
545	315925	238228	19444	46448	11805	304771	235046	7587	2944	3567	238
544	316414	238408	19510	46620	11876	305213	235218	7623	2952	3578	238
543	316902	238589	19574	46797	11942	305665	235397	7644	2954	3593	238
542	317429	238756	19655	47013	12005	306141	235561	7679	2957	3609	238
541	317915	238936	19750	47173	12056	306597	235737	7695	2961	3623	238
540	318431	239114	19835	47360	12122	307078	235913	7717	2963	3636	238
539	318942	239309	19911	47521	12201	307542	236104	7736	2967	3664	238
538	319470	239497	19984	47706	12283	308016	236289	7767	2970	3687	238
537	319952	239680	20053	47881	12338	308466	236469	7785	2973	3701	238
536	320427	239847	20126	48050	12404	308900	236633	7803	2975	3724	239
535	320900	240015	20189	48234	12462	309342	236799	7818	2977	3740	239
534	321412	240209	20272	48418	12513	309813	236991	7840	2979	3759	239
533	321924	240392	20342	48611	12579	310283	237172	7869	2981	3772	239
532	322431	240590	20409	48782	12650	310749	237366	7887	2985	3795	239
531	322951	240765	20495	48976	12715	311223	237539	7910	2987	3818	239
530	323480	240916	20575	49206	12783	311704	237686	7929	2991	3847	239
529	324006	241105	20643	49401	12857	312180	237870	7958	2996	3868	239
528	324507	241286	20716	49591	12914	312631	238046	7983	3001	3893	239
527	325000	241473	20797	49761	12969	313089	238229	8005	3005	3906	239
526	325537	241664	20868	49959	13046	313585	238418	8027	3007	3925	239
525	326052	241851	20959	50138	13104	314054	238595	8057	3017	3941	239
524	326568	242030	21049	50309	13180	314507	238769	8089	3021	3972	240
523	327077	242197	21122	50501	13257	314970	238934	8110	3023	3997	240
